id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,we grant you a nonexclusive license to resell or redistribute the software only if a the software is sold or redistributed as part of a software application or library that you have developed and of which the software only comprises a part and b you do not sell or distribute the software in a form in which your customers could redistribute the software in a manner that is competitive with our licensing of the software ,1,1,1,0,0,0,0,0,0,0,0,0,1
2,you may resell or distribute no more than 10000 copies of the application or library that includes the software,0,0,0,0,0,0,0,0,0,0,0,0,1
3,title we remain the owner of all right title and interest in the software and related explanatory written materials documentation,0,0,0,0,0,0,0,1,0,0,0,0,1
4,archival or backup copies you may copy the software for back up and archival purposes provided that the original and each copy is kept in your possession and that your installation and use of the software does not exceed that allowed in the license grant section above,0,1,0,1,0,0,0,1,0,0,0,0,1
5,things you may not do the software and documentation are protected by united states copyright laws and international treaties,0,0,0,0,0,0,0,0,0,0,0,0,0
6,you must treat the software and documentation like any other copyrighted material for example a book,0,0,0,0,0,0,0,0,0,0,0,0,1
7,except as contemplated above with respect to library licenses you may not copy the documentation copy the software except to make archival or backup copies as provided above sublicense rent lease or lend any portion of the software or documentation or modify or remove any copyright notices from any of the software files,0,1,0,0,0,0,0,1,0,0,0,0,1
8,transfers except as contemplated above with respect to library licenses you may not transfer your rights to use the software and documentation to another person or legal entity,0,0,0,0,0,0,0,0,0,0,0,0,1
9,limited warranty we warrant that for a period of 90 days after delivery of this copy of the software to you the software will perform in substantial accordance with the documentation,0,0,0,0,0,0,0,0,0,0,0,1,0
10,to the extent permitted by applicable law the foregoing limited warranty is in lieu of all other warranties or conditions express or implied and we disclaim any and all implied warranties or conditions including any implied warranty of title noninfringement merchantability or fitness for a particular purpose regardless of whether we know or had reason to know of your particular needs,0,0,0,0,0,0,0,0,0,0,0,1,0
11,no employee agent dealer or distributor of ours is authorized to modify this limited warranty nor to make any additional warranties,0,0,0,0,0,0,0,0,0,0,0,1,0
12,some states do not allow the limitation or exclusion of liability for incidental or consequential damages so the above limitation may not apply to you,0,0,0,0,0,0,0,0,0,0,1,0,0
13,limited remedy our entire liability and your exclusive remedy for breach of the foregoing warranty shall be at our option to either return the price you paid or repair or replace the software or media that does not meet the foregoing warranty if it is returned to us with a copy of your receipt,0,0,0,0,0,0,0,0,0,0,0,1,0
14,in no event will we be liable to you for any damages including any lost profits lost savings or other incidental or consequential damages arising from the use or the inability to use the software even if we or an authorized dealer or distributor has been advised of the possibility of these damages or for any claim by any other party,0,0,0,0,0,0,0,0,0,0,1,0,0
15,some states do not allow the limitation or exclusion of liability for incidental or consequential damages so the above limitation may not apply to you,0,0,0,0,0,0,0,0,0,0,1,0,0
16,term and termination this license agreement takes effect upon your use of the software and remains effective until terminated,0,0,0,0,0,0,0,0,0,0,0,0,1
17,you may terminate it at any time by destroying all copies of the software and documentation in your possession,0,0,0,0,0,0,0,0,0,0,0,0,1
18,it will also automatically terminate if you fail to comply with any term or condition of this license agreement,0,0,0,0,0,0,0,0,0,0,0,0,1
19,you agree on termination of this license to destroy all copies of the software and documentation in your possession,0,0,0,0,0,0,0,0,0,0,0,0,1
20,this written license agreement is the exclusive agreement between you and us concerning the software and documentation and supersedes any prior purchase order communication advertising or representation concerning the software,0,0,0,0,0,0,0,0,0,0,0,0,0
21,this license agreement may be modified only by a writing signed by you and us,0,0,0,0,0,0,0,0,1,0,0,0,1
22,in the event of litigation between you and us concerning the software or documentation the prevailing party in the litigation will be entitled to recover attorney fees and expenses from the other party,0,0,0,0,0,0,0,0,0,0,0,0,0
23,this license agreement is governed by the laws of the state of california 5,0,0,0,0,0,0,0,0,0,0,0,0,0
24,you agree that the software will not be shipped transferred or exported into any country or used in any manner prohibited by the united states export administration act or any other export laws restrictions or regulations,0,0,0,0,0,0,0,0,0,0,0,0,1
