id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,linking to our content you may post direct text hyperlinks to this website,0,0,0,0,0,0,0,0,0,0,0,0,1
2,this is not permission to host our articles or other content on your website or elsewhere,0,0,0,0,0,0,0,0,0,0,0,0,1
3,you may not use any of our logos or trademarks as hyperlinks,0,0,0,0,0,1,0,0,0,0,0,0,0
4,we reserve the right to request the removal of any such hyperlinks,0,0,0,0,0,0,0,0,0,0,0,0,1
5,reprints and eprints our copyrighted content may be customized to your specifications for limited distribution,0,0,0,0,0,0,0,0,0,0,0,0,1
6,for example traditional hardcopy article reprints electronic reprints eprints corporate newsletters wide format posters or corporate office plaques,0,0,0,0,0,0,0,0,0,0,0,0,1
7,please contact our reprint partners wrights media for further information,0,0,0,0,0,0,0,0,0,0,0,0,1
8,request reprint information >> single use non commercial you may use one of our articles for a non commercial project for example a school project provided that quinstreets copyright clause accompanies the article reproduced with permission,1,0,0,1,0,0,0,1,0,0,0,0,1
9,on your website please contact us if you would like to syndicate our content incorporate a feed or host on your website,0,0,0,0,0,0,0,0,0,0,0,0,1
10,other uses please contact us if you would like to license or reproduce content from this website in any other way for example in a book,0,0,0,0,0,0,0,0,0,0,0,0,1
