id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,please read the terms of this software license agreement license which is either enclosed in the software package and or presented electronically when accessing the software,0,0,0,0,0,0,0,0,1,0,0,0,1
2,by clicking the agree accept button you are agreeing to be bound by the terms of this license,0,0,0,0,0,0,0,0,0,0,0,0,1
3,if you do not agree to the terms of this license click disagree decline and if applicable return the apple software to the place where you obtained it for a refund,0,0,0,0,0,0,0,0,0,0,0,0,1
4,the software documentation and any fonts accompanying this license whether on disk in read only memory on any other media or in any other form collectively the apple software are licensed not sold to you by apple computer inc apple for use only under the terms of this license and apple reserves all rights not expressly granted to you,0,1,0,0,0,0,0,1,0,0,0,0,1
5,the rights granted herein are limited to apples and its licensors intellectual property rights in the apple software and do not include any other patents or intellectual property rights,0,0,0,0,0,0,0,0,0,0,0,0,0
6,you own the media on which the apple software is recorded but apple and or apples licensors retain ownership of the apple software itself,0,1,0,0,0,0,0,0,0,0,0,0,1
7,the rights granted under the terms of this license include any software upgrades that replace and or supplement the original apple software product unless such upgrade contains a separate license,0,0,0,0,0,0,0,0,1,0,0,0,1
8,this license allows you to install and use one copy of the apple software on a single computer at a time,0,0,0,0,0,0,0,0,0,0,0,0,1
9,this license does not allow the apple software to exist on more than one computer at a time and you may not make the apple software available over a network where it could be used by multiple computers at the same time,0,0,0,0,0,0,0,0,0,0,0,0,1
10,you may make one copy of the apple software in machine readable form for backup purposes only provided that the backup copy must include all copyright or other proprietary notices contained on the original,0,0,0,0,0,0,0,1,0,0,0,0,1
11,except as and only to the extent expressly permitted in this license or by applicable law you may not copy decompile reverse engineer disassemble modify or create derivative works of the apple software or any part thereof,0,1,1,0,0,0,0,0,1,0,0,0,1
12,the apple software is not intended for use in the operation of nuclear facilities aircraft navigation or communication systems air traffic control systems life support machines or other equipment in which the failure of the apple software could lead to death personal injury or severe physical or environmental damage,0,0,0,0,0,0,0,0,0,0,0,0,0
13,you may not rent lease lend or sublicense the apple software,0,0,0,0,0,0,0,0,0,0,0,0,0
