id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,a subject to the terms of this license the initial contributor hereby grants each recipient a world wide royalty free non exclusive copyright license to i reproduce prepare derivative works of publicly display publicly perform distribute and sublicense the initial work and ii reproduce publicly display publicly perform distribute and sublicense any derivative works if any prepared by recipient in source code and executable form either with other modifications on an unmodified basis or as part of a larger work,0,1,1,1,0,0,0,0,0,0,0,0,1
2,b subject to the terms of this license each subsequent contributor hereby grants each recipient a world wide royalty free non exclusive copyright license to i reproduce prepare derivative works of publicly display publicly perform distribute and sublicense the subsequent work of such subsequent contributor and ii reproduce publicly display publicly perform distribute and sublicense any derivative works if any prepared by recipient in source code and executable form either with other modifications on an unmodified basis or as part of a larger work,0,1,1,1,0,0,0,0,0,0,0,0,1
3,a this license does not include or grant any patent license whatsoever from the initial contributor subsequent contributor or any distributor unless at the time the initial work is first distributed or made available under this license as the case may be the initial contributor has selected pursuant to part 6 of exhibit a the patent terms in paragraphs a b c d and e from part 6 of exhibit a,0,0,0,0,0,0,0,0,0,0,0,0,0
4,if this is not done then the initial work and any other subsequent work is made available under the license without any patent license the patents excluded license,0,0,0,0,0,0,0,0,0,0,0,0,1
5,b however the initial contributor may subsequently distribute or make available as the case may be future copies of 1 the initial work or 2 any licensed work distributed by the initial contributor which includes the initial work or any portion thereof and or any modification made by the initial contributor available under a license which includes a patent license the patents included license by selecting pursuant to part 6 of exhibit a the patent terms in paragraphs a b c d and e from part 6 of exhibit a when the initial contributor distributes or makes available as the case may be such future copies under this license,0,0,0,0,0,0,0,0,0,0,0,0,1
6,c if any recipient receives or obtains one or more copies of the initial work or any other portion of the licensed work under the patents included license then all licensing of such copies under this license shall include the terms in paragraphs a b c d and e from part 6 of exhibit a and that recipient shall not be able to rely upon the patents excluded license for any such copies,0,0,0,0,0,1,0,0,0,0,0,0,1
7,however all recipients that receive one or more copies of the initial work or any other portion of the licensed work under a copy of the license which includes the patents excluded license shall have no patent license with respect to such copies received under the patents excluded license and availability and distribution of such copies including modifications made by such recipient to such copies shall be under a copy of the license without any patent license,0,0,0,0,0,0,0,1,0,0,0,0,1
8,d where a recipient uses in combination or combines any copy of the licensed work or portion thereof licensed under a copy of the license having a patents excluded license with any copy of the licensed work or portion thereof licensed under a copy of the license having a patents included license the combination and any portion thereof shall from the first time such recipient uses makes available or distributes the combination as the case may be be subject to only the terms of the license having the patents included license which shall include the terms in paragraphs a b c d and e from part 6 of exhibit a,0,0,0,0,0,1,0,1,1,0,0,0,1
9,recipient understands and agrees that although initial contributor and each subsequent contributor grants the licenses to its contributions set forth herein no representation warranty guarantee or assurance is provided by any initial contributor subsequent contributor or distributor that the licensed work does not infringe the patent or other intellectual property rights of any other entity,0,0,0,0,0,0,0,0,0,0,0,0,0
10,initial contributor subsequent contributor and each distributor disclaims any liability to recipient for claims brought by any other entity based on infringement of intellectual property rights or otherwise in relation to the licensed works,0,0,0,0,0,0,0,0,0,0,1,0,0
11,as a condition to exercising the rights and licenses granted hereunder each recipient hereby assumes sole responsibility to secure any other intellectual property rights needed if any,0,0,0,0,0,0,0,0,0,0,0,0,0
12,for example without limiting the foregoing disclaimers if a third party patent license is required to allow recipient to distribute the licensed work it is recipients responsibility to acquire that license before distributing the licensed work,0,0,0,0,0,0,0,0,0,0,0,0,1
13,nothing in this license shall be deemed to grant any rights to trademarks copyrights patents trade secrets or any other intellectual property of initial contributor subsequent contributor or distributor except as expressly stated herein,0,0,0,0,0,1,0,0,0,0,0,0,0
14,a a subsequent contributor shall make that subsequent contributors subsequent works available to the public via an electronic distribution mechanism for a period of at least twelve 12 months,0,0,0,0,0,0,1,0,0,0,0,0,1
15,the aforesaid twelve 12 month period shall begin within a reasonable time after the creation of the subsequent work and no later than sixty 60 days after first distribution of that subsequent contributors subsequent work,0,0,0,0,0,0,0,0,0,0,0,0,1
16,b all distributors must distribute the licensed work in accordance with the terms of the license and must include a copy of this license including without limitation exhibit a and the accompanying supplement file with each copy of the licensed work distributed,0,1,0,0,0,0,0,1,0,0,0,0,1
17,in particular this license must be prominently distributed with the licensed work in a file called licensetxt,0,0,0,0,0,0,0,0,0,0,0,0,1
18,in addition the license notice in part 5 of exhibit a must be included at the beginning of all source code files and viewable to a user in any executable such that the license notice is reasonably brought to the attention of any party using the licensed work,0,0,0,0,0,0,0,1,0,0,0,0,1
19,a distributor may choose to distribute the licensed work or any portion thereof in executable form an executable distribution to any third party under the terms of section 2 of this license provided the executable distribution is made available under and accompanied by a copy of this license and provided at least one of the following conditions is fulfilled a the executable distribution must be accompanied by the source code for the licensed work making up the executable distribution and the source code must be distributed on the same media as the executable distribution or using an electronic distribution mechanism or b the executable distribution must be accompanied with a written offer valid for at least thirty six 36 months to give any third party under the terms of this license for a charge no more than the cost of physically performing source distribution a complete machine readable copy of the source code for the licensed work making up the executable distribution to be available and distributed using an electronic distribution mechanism and such executable distribution must remain available in source code form to any third party via the electronic distribution mechanism or any replacement electronic distribution mechanism the particular distributor may reasonably need to turn to as a substitute for said at least thirty six 36 months,0,1,0,0,0,0,1,0,0,0,0,0,1
20,for greater certainty the above noted requirements apply to any licensed work or portion thereof distributed to any third party in executable form whether such distribution is made alone in combination with a larger work or independent modules or in some other combination,0,0,0,0,0,0,0,0,0,0,0,0,1
21,when a distributor makes the licensed work or any portion thereof available to any person in source code form it must be made available under this license and a copy of this license must be included with each copy of the source code situated so that the copy of the license is conspicuously brought to the attention of that person,0,0,0,0,0,0,0,1,0,0,0,0,1
