id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,attribution noncommercial noderivs 20 creative commons corporation is not a law firm and does not provide legal services,0,0,0,0,0,0,0,0,0,0,0,0,0
2,distribution of this license does not create an attorney client relationship,0,0,0,0,0,0,0,0,0,0,0,0,0
3,creative commons provides this information on an as is basis,0,0,0,0,0,0,0,0,0,0,0,0,1
4,creative commons makes no warranties regarding the information provided and disclaims liability for damages resulting from its use,0,0,0,0,0,0,0,0,0,0,1,0,0
5,license the work as defined below is provided under the terms of this creative commons public license ccpl or license,0,0,0,0,0,0,0,0,0,0,0,0,1
6,the work is protected by copyright and or other applicable law,0,0,0,0,0,0,0,1,0,0,0,0,0
7,any use of the work other than as authorized under this license or copyright law is prohibited,0,0,0,0,0,0,0,1,0,0,0,0,1
8,by exercising any rights to the work provided here you accept and agree to be bound by the terms of this license,0,0,0,0,0,0,0,0,0,0,0,0,1
9,the licensor grants you the rights contained here in consideration of your acceptance of such terms and conditions,0,0,0,0,0,0,0,0,0,0,1,0,0
10,subject to the terms and conditions of this license licensor hereby grants you a worldwide royalty free non exclusive perpetual for the duration of the applicable copyright license to exercise the rights in the work as stated below to reproduce the work to incorporate the work into one or more collective works and to reproduce the work as incorporated in the collective works to distribute copies or phonorecords of display publicly perform publicly and perform publicly by means of a digital audio transmission the work including as incorporated in collective works the above rights may be exercised in all media and formats whether now known or hereafter devised,0,1,1,1,0,0,0,0,0,0,0,0,1
11,the above rights include the right to make such modifications as are technically necessary to exercise the rights in other media and formats but otherwise you have no rights to make derivative works,0,1,1,0,0,0,0,0,0,1,0,0,1
12,all rights not expressly granted by licensor are hereby reserved including but not limited to the rights set forth in sections 4d and 4e,0,0,0,0,0,0,0,0,0,0,0,0,0
13,the license granted in section 3 above is expressly made subject to and limited by the following restrictions you may distribute publicly display publicly perform or publicly digitally perform the work only under the terms of this license and you must include a copy of or the uniform resource identifier for this license with every copy or phonorecord of the work you distribute publicly display publicly perform or publicly digitally perform,0,1,0,1,0,0,0,1,0,0,0,0,1
14,you may not offer or impose any terms on the work that alter or restrict the terms of this license or the recipients exercise of the rights granted hereunder,0,0,0,0,0,0,0,0,0,0,0,0,0
15,you must keep intact all notices that refer to this license and to the disclaimer of warranties,0,0,0,0,0,0,0,1,0,0,0,0,1
16,you may not distribute publicly display publicly perform or publicly digitally perform the work with any technological measures that control access or use of the work in a manner inconsistent with the terms of this license agreement,0,0,0,1,0,0,0,0,0,0,0,0,1
17,the above applies to the work as incorporated in a collective work but this does not require the collective work apart from the work itself to be made subject to the terms of this license,0,0,0,0,0,0,0,0,0,0,0,0,1
18,if you create a collective work upon notice from any licensor you must to the extent practicable remove from the collective work any reference to such licensor or the original author as requested,0,0,0,0,0,0,0,0,0,0,0,0,1
19,you may not exercise any of the rights granted to you in section 3 above in any manner that is primarily intended for or directed toward commercial advantage or private monetary compensation,1,0,0,0,0,0,0,0,0,0,0,0,0
20,the exchange of the work for other copyrighted works by means of digital file sharing or otherwise shall not be considered to be intended for or directed toward commercial advantage or private monetary compensation provided there is no payment of any monetary compensation in connection with the exchange of copyrighted works,1,0,0,0,0,0,0,0,0,0,0,0,0
21,if you distribute publicly display publicly perform or publicly digitally perform the work you must keep intact all copyright notices for the work and give the original author credit reasonable to the medium or means you are utilizing by conveying the name or pseudonym if applicable of the original author if supplied the title of the work if supplied and to the extent reasonably practicable the uniform resource identifier if any that licensor specifies to be associated with the work unless such uri does not refer to the copyright notice or licensing information for the work,0,0,0,0,0,0,0,1,0,0,0,0,1
22,such credit may be implemented in any reasonable manner provided however that in the case of a collective work at a minimum such credit will appear where any other comparable authorship credit appears and in a manner at least as prominent as such other comparable authorship credit,0,0,0,0,0,0,0,0,0,0,0,0,0
23,for the avoidance of doubt where the work is a musical composition performance royalties under blanket licenses,0,0,0,0,0,0,0,0,0,0,0,0,0
24,licensor reserves the exclusive right to collect whether individually or via a performance rights society eg,0,0,0,0,0,0,0,0,0,0,0,0,1
25,ascap bmi sesac royalties for the public performance or public digital performance eg,0,0,0,0,0,0,0,0,0,0,1,0,1
26,webcast of the work if that performance is primarily intended for or directed toward commercial advantage or private monetary compensation,1,0,0,0,0,0,0,0,0,0,0,0,1
27,licensor reserves the exclusive right to collect whether individually or via a music rights agency or designated agent eg,0,0,0,0,0,0,0,0,0,0,0,0,1
28,harry fox agency royalties for any phonorecord you create from the work cover version and distribute subject to the compulsory license created by 17 usc section 115 of the us copyright act or the equivalent in other jurisdictions if your distribution of such cover version is primarily intended for or directed toward commercial advantage or private monetary compensation,0,0,0,0,0,0,0,0,0,0,0,0,1
29,for the avoidance of doubt where the work is a sound recording licensor reserves the exclusive right to collect whether individually or via a performance rights society eg,0,0,0,0,0,0,0,0,0,0,0,0,1
30,webcast of the work subject to the compulsory license created by 17 usc section 114 of the us copyright act or the equivalent in other jurisdictions if your public digital performance is primarily intended for or directed toward commercial advantage or private monetary compensation,0,0,0,0,0,0,0,0,0,0,0,0,1
31,representations warranties and disclaimer unless otherwise mutually agreed by the parties in writing licensor offers the work as is and makes no representations or warranties of any kind concerning the work express implied statutory or otherwise including without limitation warranties of title merchantibility fitness for a particular purpose noninfringement or the absence of latent or other defects accuracy or the presence of absence of errors whether or not discoverable,0,0,0,0,0,0,0,0,0,0,0,1,0
32,some jurisdictions do not allow the exclusion of implied warranties so such exclusion may not apply to you,0,0,0,0,0,0,0,0,0,0,0,0,0
33,except to the extent required by applicable law in no event will licensor be liable to you on any legal theory for any special incidental consequential punitive or exemplary damages arising out of this license or the use of the work even if licensor has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0,0
34,termination this license and the rights granted hereunder will terminate automatically upon any breach by you of the terms of this license,0,0,0,0,0,0,0,0,0,0,0,0,0
35,individuals or entities who have received collective works from you under this license however will not have their licenses terminated provided such individuals or entities remain in full compliance with those licenses,0,0,0,0,1,1,0,0,1,0,0,0,0
36,sections 1 2 5 6 7 and 8 will survive any termination of this license,0,0,0,0,0,0,0,0,0,0,0,0,1
37,subject to the above terms and conditions the license granted here is perpetual for the duration of the applicable copyright in the work,0,0,0,0,0,0,0,0,0,0,0,0,1
38,notwithstanding the above licensor reserves the right to release the work under different license terms or to stop distributing the work at any time provided however that any such election will not serve to withdraw this license or any other license that has been or is required to be granted under the terms of this license and this license will continue in full force and effect unless terminated as stated above,0,0,0,0,0,0,0,0,1,0,0,0,1
39,miscellaneous each time you distribute or publicly digitally perform the work or a collective work the licensor offers to the recipient a license to the work on the same terms and conditions as the license granted to you under this license,0,0,0,0,0,0,0,0,1,0,0,0,1
40,if any provision of this license is invalid or unenforceable under applicable law it shall not affect the validity or enforceability of the remainder of the terms of this license and without further action by the parties to this agreement such provision shall be reformed to the minimum extent necessary to make such provision valid and enforceable,0,0,0,0,0,0,0,0,0,0,0,0,0
41,no term or provision of this license shall be deemed waived and no breach consented to unless such waiver or consent shall be in writing and signed by the party to be charged with such waiver or consent,0,0,0,0,0,0,0,0,0,0,1,0,0
42,this license constitutes the entire agreement between the parties with respect to the work licensed here,0,0,0,0,0,0,0,0,0,0,0,0,0
43,there are no understandings agreements or representations with respect to the work not specified here,0,0,0,0,0,0,0,0,0,0,0,0,0
