id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,microsoft software license terms microsoft visual studio code these license terms are an agreement between microsoft corporation or based on where you live one of its affiliates and you,0,0,0,0,0,0,0,0,1,0,0,0,0
2,the terms also apply to any microsoft services or updates for the software except to the extent those have additional terms,0,0,0,0,0,0,0,0,0,0,0,0,1
3,if you comply with these license terms you have the rights below,0,0,0,0,0,0,0,0,0,0,0,0,0
4,you may use any number of copies of the software to develop and test your applications including deployment within your internal corporate network,0,0,0,0,0,0,0,0,0,0,0,0,1
5,the uses permitted above include use of the software in demonstrating your applications,0,0,0,0,0,0,0,0,0,0,0,0,1
6,you may make one or more backup copies of the software for reinstalling the software,0,0,0,0,0,0,0,0,0,0,0,0,1
7,the software may include third party components with separate legal notices or governed by other agreements as described in the thirdpartynotices file accompanying the software,0,0,0,0,0,0,0,0,0,0,0,0,0
8,even if such components are governed by other agreements the disclaimers and the limitations on and exclusions of damages below also apply,0,0,0,0,0,0,0,0,0,0,0,0,0
9,the software contains third party components licensed under open source licenses with source code availability obligations,0,0,0,0,0,0,1,0,0,0,0,0,1
10,copies of those licenses are included in the thirdpartynotices file or accompanying credits file,0,1,0,0,0,1,0,0,0,0,0,0,1
11,you may obtain the complete corresponding source code from us if and as required under the relevant open source licenses by sending a money order or check for $500 to source code compliance team microsoft corporation 1 microsoft way redmond wa 98052 usa,0,0,0,0,0,0,1,0,0,0,0,0,1
12,please write third party source code for visual studio code in the memo line of your payment,0,0,0,0,0,0,1,0,0,0,0,0,1
13,we may also make the source available at http  thirdpartysourcemicrosoftcom ,0,0,0,0,0,0,0,0,0,0,0,0,1
14,extensionsthe software gives you the option to download other microsoft and third party software packages from our extension marketplace or package managers,0,1,0,0,0,0,0,0,0,0,0,0,1
15,those packages are under their own licenses and not this agreement,0,0,0,0,0,0,0,0,0,0,0,0,0
16,microsoft does not distribute license or provide any warranties for any of the third party packages,0,0,0,0,0,0,0,0,0,0,0,0,0
17,the software may collect information about you and your use of the software and send that to microsoft,0,0,0,0,0,0,0,0,0,0,0,0,1
