id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,by installing or copying all or any part of the software components in this package you you or licensee agree to the terms of this agreement,0,0,0,0,0,0,0,0,1,0,0,0,1
2,do not install or copy the software until you have carefully read and agreed to the following terms and conditions,0,1,0,0,0,0,0,0,0,0,0,0,1
3,if you do not agree to the terms of this agreement promptly return the software to intel corporation intel,0,0,0,0,0,0,0,0,0,0,0,0,1
4,this license does not grant you any rights to use intelÃÂ¢ÃÂÃÂs name logo or trademarks,0,0,0,0,0,1,0,0,0,0,0,0,0
5,title to the materials and all copies thereof remain with intel,0,0,0,0,0,0,0,0,0,0,0,0,1
6,the materials are copyrighted and are protected by united states copyright laws,0,1,0,0,0,0,0,1,0,0,0,0,0
7,you will not remove any copyright notice from the materials,0,0,0,0,0,0,0,1,0,0,0,0,1
8,you agree to prevent any unauthorized copying of the materials,0,0,0,0,0,0,0,0,0,0,0,0,1
9,except as expressly provided herein intel does not grant any express or implied right to you under intel patents copyrights trademarks or trade secret information,0,0,0,0,0,1,0,0,0,0,0,0,0
10,c	you may not i use or copy the materials except as provided in this agreement ii rent or lease the materials to any third party iii assign this agreement or transfer the materials without the express written consent of intel iv modify adapt or translate the materials in whole or in part except as provided in this agreement v reverse engineer decompile or disassemble the materials not provided to you in source code form or vii distribute sublicense or transfer the source code form of any components of the materials and derivatives thereof to any third party except as provided in this agreement,0,1,1,1,0,0,0,0,0,0,0,0,1
11,intel disclaims all express or implied warranties with respect to them including any implied warranties of merchantability non infringement and fitness for any particular purpose,0,0,0,0,0,0,0,0,0,0,0,1,0
12,limitation of liability neither intel nor its suppliers shall be liable for any damages whatsoever including without limitation damages for loss of business profits business interruption loss of business information or other loss arising out of the use of or inability to use the software even if intel has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0,0
13,because some jurisdictions prohibit the exclusion or limitation of liability for consequential or incidental damages the above limitation may not apply to you,0,0,0,0,0,0,0,0,0,0,1,0,0
14,user submissions you agree that any material information or other communication including all data images sounds text and other things embodied therein you transmit or post to an intel website or provide to intel under this agreement will be considered non confidential communications,0,0,0,0,0,0,0,0,0,0,0,0,1
15,intel will have no confidentiality obligations with respect to the communications,0,0,0,0,0,0,0,0,0,0,1,0,0
16,you agree that intel and its designees will be free to copy modify create derivative works publicly display disclose distribute license and sublicense through multiple tiers of distribution and licensees incorporate and otherwise use the communications including derivative works thereto for any and all commercial or non commercial purposes 7,1,1,1,1,0,0,0,0,0,0,0,0,1
17,termination of this license this agreement becomes effective on the date you accept this agreement and will continue until terminated as provided for in this agreement,0,0,0,0,0,0,0,0,1,0,0,0,1
18,intel may terminate this license at any time if you are in breach of any of its terms and conditions,0,0,0,0,0,0,0,0,0,0,1,0,1
19,upon termination you will immediately return to intel or destroy the materials and all copies thereof,0,0,0,0,0,0,0,0,0,0,0,0,1
20,us government restricted rights the materials are provided with restricted rights,0,0,0,0,0,0,0,0,0,0,0,0,1
21,use duplication or disclosure by the government is subject to restrictions set forth in far52227 14 and dfar252227 7013 et seq,0,0,0,0,0,0,0,0,0,0,0,0,1
22,use of the materials by the government constitutes acknowledgment of intels rights in them,0,0,0,0,0,0,0,0,0,0,0,0,1
23,applicable laws any claim arising under or relating to this agreement shall be governed by the internal substantive laws of the state of delaware without regard to principles of conflict of laws,0,0,0,0,0,0,0,0,0,0,1,0,0
