id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,the initial writer hereby grants you a world wide royalty free non  exclusive license to use reproduce prepare modifications of compile publicly perform publicly display demonstrate market disclose and distribute the documentation in any form on any media or via any electronic distribution mechanism or other method now known or later discovered and to sublicense the foregoing rights to third parties through multiple tiers of sublicensees in accordance with the terms of this license,0,1,0,1,0,0,0,0,0,0,0,0,1
2,the license rights granted in this section 21 initial writer grant are effective on the date initial writer first distributes original documentation under the terms of this license,0,0,0,0,0,0,0,0,0,0,0,0,1
3,each contributor hereby grants you a world wide royalty free non  exclusive license to use reproduce prepare modifications of compile publicly perform publicly display demonstrate market disclose and distribute the documentation in any form on any media or via any electronic distribution mechanism or other method now known or later discovered and to sublicense the foregoing rights to third parties through multiple tiers of sublicensees in accordance with the terms of this license,0,1,0,1,0,0,0,0,0,0,0,0,1
4,the license rights granted in this section 22 contributor grant are effective on the date contributor first makes commercial use of the documentation,0,0,0,0,0,0,0,0,0,0,0,0,1
5,application of license the modifications which you create or to which you contribute are governed by the terms of this license including without limitation section 22 contributor grant,0,0,0,0,0,0,0,0,1,0,0,0,1
6,the documentation may be distributed only under the terms of this license or a future version of this license released in accordance with section 50 versions of the license and you must include a copy of this license with every copy of the documentation you distribute,0,0,0,0,0,0,0,1,1,0,0,0,1
7,you may not offer or impose any terms that alter or restrict the applicable version of this license or the recipients rights hereunder,0,0,0,0,0,0,0,0,0,0,0,0,0
8,however you may include an additional document offering the additional rights described in section 35 required notices,0,0,0,0,0,0,0,0,0,0,0,0,1
9,any modification which you create or to which you contribute must be made available publicly in editable form under the terms of this license via a fixed medium or an accepted electronic distribution mechanism,0,0,0,0,0,0,0,0,1,0,0,0,1
10,all documentation to which you contribute must identify the changes you made to create that documentation and the date of any change,0,0,0,0,0,0,0,0,0,1,0,0,1
