id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,copyright 2006 sun microsystems inc 4150 network circle santa clara california 95054 usa all rights reserved,0,0,0,0,0,0,0,0,0,0,0,0,1
2,sun hereby grants you a fully  paid non exclusive non transferable worldwide limited license without the right to sublicense under sunÃÂ¢ÃÂÃÂs applicable intellectual property rights to view download use and reproduce the specification only for the purpose of internal evaluation,0,1,0,1,0,0,0,0,0,0,0,0,1
3,this includes i developing applications intended to run on an implementation of the specification provided that such applications do not themselves implement any portions of the specification and ii discussing the specification with any third party and iii excerpting brief portions of the specification in oral or written communications which discuss the specification provided that such excerpts do not in the aggregate constitute a significant portion of the specification,0,0,0,1,0,0,0,0,0,0,0,0,1
4,sun also grants you a perpetual nonexclusive non transferable worldwide fully paid up royalty free limited license without the right to sublicense under any applicable copyrights or subject to the provisions of subsection 4 below patent rights it may have covering the specification to create and or distribute an independent implementation of the specification that a fully implements the specification including all its required interfaces and functionality b does not modify subset superset or otherwise extend the licensor name space or include any public or protected packages classes java interfaces fields or methods within the licensor name space other than those required authorized by the specification or specifications being implemented and c passes the technology compatibility kit including satisfying the requirements of the applicable tck users guide for such specification compliant implementation,0,0,1,0,0,0,0,0,0,0,0,0,1
5,in addition the foregoing license is expressly conditioned on your not acting outside its scope,0,0,0,0,0,0,0,0,0,0,0,0,1
6,no license is granted hereunder for any other purpose including for example modifying the specification other than to the extent of your fair use rights or distributing the specification to third parties,1,0,0,0,0,0,0,0,0,0,0,0,1
7,also no right title or interest in or to any trademarks service marks or trade names of sun or sunÃÂ¢ÃÂÃÂs licensors is granted hereunder,0,0,0,0,0,1,0,0,0,0,0,0,0
8,java and java related logos marks and names are trademarks or registered trademarks of sun microsystems inc in the us and other countries,0,0,0,0,0,1,0,0,0,0,0,0,0
9,you need not include limitations a c from the previous paragraph or any other particular pass through requirements in any license you grant concerning the use of your independent implementation or products derived from it,0,0,0,0,0,0,0,0,0,0,0,0,1
10,however except with respect to independent implementations and products derived from them that satisfy limitations a c from the previous paragraph you may neither a grant or otherwise pass through to your licensees any licenses under sunÃÂ¢ÃÂÃÂs applicable intellectual property rights nor b authorize your licensees to make any claims concerning their implementationÃÂ¢ÃÂÃÂs compliance with the specification in question,0,0,0,0,0,0,0,0,0,0,0,0,0
11,with respect to any patent claims covered by the license granted under subparagraph 2 above that would be infringed by all technically feasible implementations of the specification such license is conditioned upon your offering on fair reasonable and non  discriminatory terms to any party seeking it from you a perpetual non exclusive non transferable worldwide license under your patent rights which are or would be infringed by all technically feasible implementations of the specification to develop distribute and use a compliant implementation,0,0,0,0,1,0,0,0,0,0,0,0,0
12,b with respect to any patent claims owned by sun and covered by the license granted under subparagraph 2 whether or not their infringement can be avoided in a technically feasible manner when implementing the specification such license shall terminate with respect to such claims if you initiate a claim against sun that it has in the course of performing its responsibilities as the specification lead induced any other entity to infringe your patent rights,0,0,0,0,1,0,0,0,0,0,0,0,0
13,c also with respect to any patent claims owned by sun and covered by the license granted under subparagraph 2 above where the infringement of such claims can be avoided in a technically feasible manner when implementing the specification such license with respect to such claims shall terminate if you initiate a claim against sun that its making having made using offering to sell selling or importing a compliant implementation infringes your patent rights,0,0,0,0,1,0,0,0,0,0,0,0,0
14,this agreement will terminate immediately without notice from sun if you breach the agreement or act outside the scope of the licenses granted above,0,0,0,0,0,0,0,0,0,0,0,0,1
15,disclaimer of warranties the specification is provided as is,0,0,0,0,0,0,0,0,0,0,0,1,0
16,sun makes no representations or warranties either express or implied including but not limited to warranties of merchantability fitness for a particular purpose noninfringement including as a consequence of any practice or implementation of the specification or that the contents of the specification are suitable for any purpose,0,0,0,0,0,0,0,0,0,0,0,0,0
17,this document does not represent any commitment to release or implement any portion of the specification in any product,0,0,0,0,0,0,0,0,0,0,0,0,1
18,in addition the specification could include technical inaccuracies or typographical errors,0,0,0,0,0,0,0,0,0,0,0,0,0
19,limitation of liability to the extent not prohibited by law in no event will sun or its licensors be liable for any damages including without limitation lost revenue profits or data or for special indirect consequential incidental or punitive damages however caused and regardless of the theory of liability arising out of or related in any way to your having implementing or otherwise using the specification even if sun and or its licensors have been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0,0
20,you will indemnify hold harmless and defend sun and its licensors from any claims arising or resulting from i your use of the specification ii the use or distribution of your java application applet and or implementation and or iii any claims that later versions or releases of any specification furnished to you are incompatible with the specification provided to you under this license,0,0,0,0,0,0,0,0,1,0,0,0,0
21,restricted rights legend us government if this specification is being acquired by or on behalf of the us government or by a us government prime contractor or subcontractor at any tier then the governmentÃÂ¢ÃÂÃÂs rights in the software and accompanying documentation shall be only as set forth in this license this is in accordance with 48 cfr,0,0,0,0,0,0,0,0,0,0,0,1,1
22,2277201 through 2277202 4 for department of defense dod acquisitions and with 48 cfr,0,0,0,0,0,0,0,0,0,0,0,0,0
23,report if you provide sun with any comments or suggestions concerning the specification feedback you hereby i agree that such feedback is provided on a non proprietary and non confidential basis and ii grant sun a perpetual non exclusive worldwide fully paid up irrevocable license with the right to sublicense through multiple levels of sublicensees to incorporate disclose and use without limitation the feedback for any purpose,0,0,0,1,0,0,0,0,0,0,0,0,1
24,general terms any action related to this agreement will be governed by california law and controlling us federal law,0,0,0,0,0,0,0,0,0,0,1,0,0
25,the un convention for the international sale of goods and the choice of law rules of any jurisdiction will not apply,0,0,0,0,0,0,0,0,0,0,1,0,0
26,the specification is subject to us export control laws and may be subject to export or import regulations in other countries,0,1,0,0,0,0,0,0,0,0,0,0,1
27,licensee agrees to comply strictly with all such laws and regulations and acknowledges that it has the responsibility to obtain such licenses to export re export or import as may be required after delivery to licensee,0,0,0,0,1,0,0,0,0,0,0,0,1
28,this agreement is the partiesÃÂ¢ÃÂÃÂ entire agreement relating to its subject matter,0,0,0,0,0,0,0,0,0,0,0,0,0
29,it supersedes all prior or contemporaneous oral or written communications proposals conditions representations and warranties and prevails over any conflicting or additional terms of any quote order acknowledgment or other communication between the parties relating to its subject matter during the term of this agreement,0,0,0,0,0,0,0,0,0,0,0,0,0
30,no modification to this agreement will be binding unless in writing and signed by an authorized representative of each party,0,0,0,0,0,0,0,0,0,0,1,0,1
