id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,helix dna technology binary research use license redistribution not permitted this helix dna technology binary research use license license is a legal agreement between you and realnetworks inc and its suppliers and licensors collectively realnetworks for the binary versions of the helix dna compiled binaries distributed under this license software which are made available from the helix dna compiled binaries section of the wwwhelixcommunityorg web site,0,1,0,1,0,0,0,0,0,0,0,0,1
2,you means an individual or a legal entity acting by and through an individual or individuals exercising rights either under this license,0,0,0,0,0,0,0,0,0,0,0,0,0
3,for legal entities you includes any entity that by majority voting interest controls is controlled by or is under common control with you,0,0,0,0,0,0,0,0,0,0,0,0,0
4,the terms and conditions for this license are as follows by clicking on or accepting the i agree to the above license terms option below or by installing copying or otherwise using the software you agree to be bound by the terms of this license agreement,0,1,0,1,0,0,0,0,1,0,0,0,1
5,if you do not agree to the terms of this license agreement click the i do not agree to the above license terms button and or do not install the software,0,0,1,0,0,0,0,0,0,0,0,0,1
6,you agree that your use of the software acknowledges that you have read this license understand it and agree to be bound by its terms and conditions,0,0,0,0,0,0,0,0,0,0,0,0,1
7,grant of license for internal research and development work,0,0,0,0,0,0,0,0,0,0,0,0,1
8,subject to the restrictions set forth herein realnetworks hereby grants to you a non exclusive non sublicensable personal license to use the software in object code and any accompanying documentation documentation solely for your internal non commercial evaluation and research use provided that you may only install and use a reasonable number of copies of the software on computers owned or controlled by you and located on your premises,1,0,0,1,0,0,0,0,0,0,0,0,1
9,as part of such use you may combine the software with other helix software properly licensed to you under the terms of the realnetworks community source license agreement or the realnetworks public source license agreement but you may not otherwise create derivative works of the software or documentation,0,0,0,0,0,0,0,0,1,0,0,0,1
10,a you may not i permit other individuals to use the software except under the terms listed above ii modify translate reverse engineer decompile disassemble or use any other method including clean room development to learn the source code of the software except to the extent that this restriction is expressly prohibited by law iii rent lease transfer or otherwise transfer rights to the software or documentation iv remove any proprietary notices or labels on the software or documentation v use the software to encode reproduce or copy any material or intellectual property you do not have the right to encode reproduce or copy vi use the software to develop any application that has the capability of transcoding or converting realaudio or realvideo files into any other file format transcode means to alter the current encoding or form of media files that was decoded from its original form including by way of example but not limited to by way of example but not limited to decompression of an audio or video stream and recompression using a different compression algorithm or vii make available to any third party the results of any evaluation or testing of the software by you under this license,0,1,1,1,0,0,0,0,0,0,0,0,1
11,any such forbidden use shall immediately terminate your license to the software,0,0,0,0,0,0,0,0,0,0,0,0,1
12,b you agree that you shall only use the software and documentation in a manner that complies with all applicable laws in the jurisdictions in which you use the software and documentation including but not limited to applicable restrictions concerning copyright and other intellectual property rights,0,0,0,1,0,0,0,1,0,0,0,0,1
13,c you may not use the software in an attempt to or in conjunction with any device program or service designed to circumvent technological measures employed to control access to or the rights in a digital media content file or other work protected by the copyright laws of any jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0
14,d certain components of the software may embody a serial copying management system required by the laws of the united states,0,0,0,0,0,0,0,0,0,0,0,0,1
15,you may not circumvent or attempt to circumvent this system by any means,0,0,0,0,0,0,0,0,0,0,0,0,0
16,this license does not grant you any right to any enhancement or update,0,0,0,0,0,0,0,0,0,0,0,0,1
17,title ownership rights and intellectual property rights in and to the software and documentation shall remain in realnetworks,0,0,0,0,0,0,0,0,0,0,0,0,1
18,the software is protected by the copyright laws of the united states and international copyright treaties,0,0,0,0,0,0,0,0,0,0,0,0,0
19,title ownership rights and intellectual property rights in and to the content accessed through the software including the content contained in the software media demonstration files shall be retained by the applicable content owner and may be protected by applicable copyright or other law,0,1,0,0,0,0,0,1,0,0,0,0,1
20,this license gives you no rights to such content,0,0,0,0,0,0,0,0,0,0,0,0,0
21,the software and documentation are provided as is without warranty of any kind,0,0,0,0,0,0,0,0,0,0,0,1,0
22,to the maximum extent permitted by applicable law realnetworks further disclaims all warranties including without limitation any implied warranties of merchantability fitness for a particular purpose and noninfringement,0,0,0,0,0,0,0,0,0,0,0,1,0
23,the entire risk arising out of the use or performance of the software and documentation remains with you,0,0,0,0,0,0,0,0,0,0,0,0,0
24,to the maximum extent permitted by applicable law in no event shall realnetworks or its suppliers be liable for any consequential incidental indirect special punitive or other damages whatsoever including without limitation damages for loss of business profits business interruption loss of business information or other pecuniary loss arising out of this license or the use of or inability to use the product even if realnetworks has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0,0
25,realnetworks total liablity for any direct damages shall not exceed five dollars $500,0,0,0,0,0,0,0,0,0,0,1,0,0
26,because some states jurisdictions do not allow the exclusion or limitation of liability for consequential or incidental damages the above limitation may not apply to you,0,0,0,0,0,0,0,0,0,0,1,0,0
27,this software is intended for use only with properly licensed media content and content creation tools,0,0,0,0,0,0,0,0,0,0,0,0,1
28,it is your responsibility to ascertain whether any copyright patent or other licenses are necessary and to obtain any licenses to such media and content,0,0,0,0,1,0,0,0,0,0,0,0,0
29,you agree to use only those materials for which you have the necessary patent copyright and other permissions licenses and or clearances,0,0,0,0,1,0,0,0,0,0,0,0,1
30,you agree to hold harmless indemnify and defend realnetworks its officers directors and employees from and against any losses damages fines and expenses including attorneys fees and costs arising out of or relating to any claims that you have encoded copied compressed enabled the allow recording feature enabled the allow download feature or copied used published displayed or transmitted any content or materials other than materials provided by realnetworks specifically for your use in connection with the software in violation of another partys rights if you are importing the software from the united states you shall indemnify and hold realnetworks harmless from and against any import and export duties or other claims arising from such importation,0,1,0,0,0,0,0,0,0,0,0,0,0
31,this license and your right to use this software automatically terminate if you fail to comply with any material provision of this license,0,0,0,0,0,0,0,0,1,0,0,0,1
32,realnetworks may terminate this license at any time by delivering notice to you and you may terminate this license at any time by destroying or erasing your copy of the software,0,0,0,0,0,0,0,0,0,0,0,0,1
33,upon termination of this license you agree to destroy or erase the software,0,0,0,0,0,0,0,0,0,0,0,0,1
34,this license is personal to you and may not be assigned without realnetworks express written consent,0,0,0,0,0,0,0,0,0,0,0,0,0
35,us government restricted rights this software and documentation are provided with restricted rights,0,0,0,0,0,0,0,0,0,0,0,0,1
36,use duplication or disclosure by the government is subject to restrictions set forth in subparagraphs a through d of the commercial computer software  restricted rights at far 52227 19 when applicable or in subparagraph c1ii of the rights in technical data and computer software clause at dfars 252227 7013 and in similar clauses in the nasa far supplement as applicable,0,0,0,0,0,0,0,0,0,0,0,0,1
37,manufacturer is realnetworks inc 2601 elliott suite 1000 seattle washington 98121,0,0,0,0,0,0,0,0,0,0,0,0,0
38,you are responsible for complying with all trade regulations and laws both foreign and domestic,0,0,0,0,0,0,0,0,0,0,1,0,0
39,you acknowledge that none of the software or underlying information or technology may be downloaded or otherwise exported or re exported i into or to a national or resident of cuba iraq libya sudan north korea iran syria or any other country subject to a us embargo or ii to anyone on the us treasury departments list of specially designated nationals or the us commerce departments denied parties list or entity list,0,0,0,0,0,0,0,0,0,0,0,0,1
40,by using the software you are agreeing to the foregoing and are representing and warranting that i no us federal agency has suspended revoked or denied you export privileges ii you are not located in or under the control of a national or resident of any such country or on any such list and iii you will not export or re export the software to any prohibited county or to any prohibited person entity or end user as specified by us export controls,0,1,0,0,0,0,0,0,0,0,0,0,0
41,this license agreement shall constitute the complete and exclusive agreement between us,0,0,0,0,0,0,0,0,0,0,0,0,0
42,a separate written agreement with respect to the subject matter hereof shall supersede this instrument to the extent indicated in such separate agreement,0,0,0,0,0,0,0,0,0,0,0,0,1
43,this license agreement may not be modified except in a writing duly signed by an authorized representative of realnetworks and you,0,0,0,0,0,0,0,0,0,0,0,0,0
44,if any provision of this license agreement is held to be unenforceable for any reason such provision shall be reformed only to the extent necessary to make it enforceable and such decision shall not affect the enforceability of such provision under other circumstances or of the remaining provisions hereof under all circumstances,0,0,0,0,0,0,0,0,0,0,1,0,0
45,this license agreement shall be governed by the laws of the state of washington without regard to conflicts of law provisions and you consent to the exclusive jurisdiction of the state and federal courts sitting in the state of washington,0,0,0,0,0,0,0,0,0,0,0,0,0
46,this license agreement will not be governed by the united nations convention of contracts for the international sale of goods the application of which is hereby expressly excluded,0,0,0,0,0,0,0,0,0,0,1,0,0
47,copyright ÃÂ¢ÃÂ©1995 2002 realnetworks inc and or its suppliers,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2601 elliott avenue suite 1000 seattle washington 98121 usa,0,0,0,0,0,0,0,0,0,0,0,0,1
49,the software may incorporate one or more of the following patents us patent #5917835 us patent # 5854858 us patent # 5917954,0,0,0,0,1,0,0,0,0,0,0,0,0
