id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,activestate software grants you a non exclusive license to use the executable code version of the product,0,0,0,0,0,0,0,0,0,0,0,0,1
2,this agreement will also govern any software upgrades provided by activestate that replace and or supplement the original product unless such upgrades are accompanied by a separate license in which case the terms of that license will govern,0,0,0,0,0,0,0,0,1,0,0,0,1
3,if you breach this agreement your right to use the product will terminate immediately and without notice but all provisions of this agreement except the license grant paragraph 1 will survive termination and continue in effect,0,0,0,0,0,0,0,0,1,0,0,0,1
4,upon termination you must destroy all copies of the product,0,0,0,0,0,0,0,0,0,0,0,0,1
5,portions of the product are available in source code form under the terms of the mozilla public license and other open source licenses collectively open source licenses at wwwactivestatecom,0,1,0,0,0,0,0,0,0,0,0,0,1
6,nothing in this agreement will be construed to limit any rights granted under the open source licenses,0,0,0,0,0,0,0,0,0,0,0,0,0
7,subject to the foregoing activestate for itself and on behalf of its licensors hereby reserves all intellectual property rights in the product except for the rights expressly granted in this agreement,0,0,0,0,0,0,0,0,0,0,1,0,0
8,you may not remove or alter any trademark logo copyright or other proprietary notice in or on the product,0,0,0,0,0,1,0,0,0,0,0,0,0
9,this license does not grant you any right to use the trademarks service marks or logos of activestate or its licensors,0,0,0,0,0,1,0,0,0,0,0,0,0
10,you agree to the activestate komodo edit privacy policy made available online at privacy policy as that policy may be changed from time to time,0,0,0,0,0,0,0,0,0,0,0,0,1
11,when activestate changes the policy in a material way a notice will be posted on the website at wwwactivestatecom and when any change is made in the privacy policy the updated policy will be posted at the above link,0,0,0,0,0,0,0,0,0,1,0,0,1
12,it is your responsibility to ensure that you understand the terms of the privacy policy so you should periodically check the current version of the policy for changes,0,0,0,0,0,0,0,0,0,1,0,0,1
13,the product is provided as is with all faults,0,0,0,0,0,0,0,0,0,0,0,0,0
14,to the extent permitted by law activestate and activestates distributors and licensors hereby disclaim all warranties whether express or implied including without limitation warranties that the product is free of defects merchantable fit for a particular purpose and non infringing,0,0,0,0,0,0,0,0,0,0,0,1,0
15,you bear the entire risk as to selecting the product for your purposes and as to the quality and performance of the product,0,0,0,0,0,0,0,0,0,0,0,0,0
16,this limitation will apply notwithstanding the failure of essential purpose of any remedy,0,0,0,0,0,0,0,0,0,0,1,0,0
17,some jurisdictions do not allow the exclusion or limitation of implied warranties so this disclaimer may not apply to you,0,0,0,0,0,0,0,0,0,0,0,0,0
18,except as required by law activestate and its distributors directors licensors contributors and agents collectively activestate will not be liable for any indirect special incidental consequential or exemplary damages arising out of or in any way relating to this agreement or the use of or inability to use the product including without limitation damages for loss of goodwill work stoppage lost profits loss of data and computer failure or malfunction even if advised of the possibility of such damages and regardless of the theory contract tort or otherwise upon which such claim is based,0,0,0,0,0,0,0,0,0,0,1,0,0
19,activestates liability under this agreement will not exceed the greater of $500 five hundred dollars and the fees paid by you under the license if any,0,0,0,0,0,0,0,0,0,0,1,0,0
20,some jurisdictions do not allow the exclusion or limitation of incidental consequential or special damages so this exclusion and limitation may not apply to you,0,0,0,0,0,0,0,0,0,0,1,0,0
21,this license is subject to all applicable export restrictions,0,0,0,0,0,0,0,0,0,0,0,0,1
22,you must comply with all export and import laws and restrictions and regulations of any united states or foreign agency or authority relating to the product and its use,0,0,0,0,0,0,0,0,0,0,1,0,1
23,this product is a commercial item as that term is defined in 48 cfr,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2101 consisting of commercial computer software and commercial computer software documentation as such terms are used in 48 cfr,1,0,0,1,0,0,0,0,0,0,0,1,1
25,2277202 all us government end users acquire the product with only those rights as set forth therein,0,0,0,0,0,0,0,0,0,0,0,0,1
26,a this agreement constitutes the entire agreement between activestate and you concerning the subject matter hereof and it may only be modified by a written amendment signed by an authorized executive of activestate,0,0,0,1,0,0,0,0,0,1,0,0,0
27,b except to the extent applicable law if any provides otherwise this agreement will be governed by the laws of the state of california usa excluding its conflict of law provisions,0,0,0,0,0,0,0,0,0,0,1,0,0
28,c this agreement will not be governed by the united nations convention on contracts for the international sale of goods,0,0,0,0,0,0,0,0,0,0,1,0,0
29,d if any part of this agreement is held invalid or unenforceable that part will be construed to reflect the parties original intent and the remaining portions will remain in full force and effect,0,0,0,0,0,0,0,0,0,0,0,0,1
30,e a waiver by either party of any term or condition of this agreement or any breach thereof in any one instance will not waive such term or condition or any subsequent breach thereof,0,0,0,0,0,0,0,0,0,0,1,0,0
31,f except as required by law the controlling language of this agreement is english,0,0,0,0,0,0,0,0,0,0,0,0,0
32,g you may assign your rights under this agreement to any party that consents to and agrees to be bound by its terms activestate may assign its rights under this agreement without condition,0,0,0,0,0,0,0,0,0,0,0,0,0
