id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,rights granted subject to the terms and conditions of this agreement nexb grants to customer a non exclusive non assignable right during the subscription or evaluation period to a	use the service for the number of users and according to other parameters specified on an order form for your internal business purposes,0,1,0,1,0,0,0,0,0,0,0,0,1
2,b	use copy reproduce adapt and modify the documentation for your internal business purposes,0,1,1,1,0,0,0,0,0,0,0,0,1
3,c	back up and archive your data from the service at any time,0,0,0,0,0,0,0,0,0,0,0,0,1
4,ownership a	the service including without limitation all know how concepts logic and specifications is a proprietary product belonging to us and our licensors and is protected throughout the world by copyright and other intellectual property rights,0,0,0,0,0,0,0,0,0,0,0,0,0
5,b	you retain all ownership and intellectual property rights in and to your data,0,1,0,0,0,0,0,0,0,0,0,0,0
6,nexb retains all ownership and intellectual property rights to the service software content and documentation,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nexb also retains all ownership and intellectual property rights to anything developed and delivered under this agreement,0,0,0,0,0,0,0,0,0,0,0,0,0
8,c	you shall not and shall not allow any third party to copy modify create a derivative work from reverse engineer reverse assemble or otherwise attempt to discover any source code or sell assign sublicense grant a security interest in or otherwise transfer any right in the software,1,1,1,0,0,0,0,0,0,0,0,0,1
9,you agree not to modify the service in any manner or form or to use modified versions of the software including without limitation for the purpose of obtaining unauthorized access to the service,0,0,1,0,0,0,0,0,0,0,0,0,1
10,you agree not to access the service by any means other than through the interface that is provided by nexb for use in accessing the service,0,0,0,0,0,0,0,0,0,0,0,0,1
11,d	customer acknowledges that any symbols trademarks tradenames and service marks adopted by nexb to identify the service software and content belong to nexb and that customer shall have no rights therein,0,0,0,0,0,0,0,0,0,0,0,0,0
12,confidentiality customer acknowledges that the service contains proprietary trade secrets and other intellectual property of nexb and hereby agrees to maintain the confidentiality of the software using at least the same degree of care as used to maintain the confidentiality of its own most confidential information,0,0,0,0,0,0,0,0,0,0,0,0,0
13,customer agrees to communicate the terms and conditions of this agreement to those persons employed by customer or otherwise within its organization who come into contact with the service and to use its best efforts to ensure their compliance with such terms and conditions including without limitation not permitting such persons to use any portion of the service for the purpose of deriving the source code of the software,0,0,0,0,0,0,0,0,0,0,0,0,1
14,privacy and security a	you acknowledge and agree that it may be necessary for us to collect and process certain information relating to customer and individual users in order to perform the service and that such information may include proprietary confidential and or personal data including without limitation i names email addresses telephone numbers and other contact details ii account usernames iii ip addresses and iv usage information,0,1,0,0,0,0,0,0,0,0,0,0,1
15,b	you further acknowledge and agree that nexb may access or disclose information about customer including the content of customer communications in order to i comply with the law or respond to lawful requests or legal process ii protect the rights or property of nexb or nexbs customers including the enforcement of nexbs agreements or policies governing customers use of the service or iii act on a good faith belief that such access or disclosure is necessary to protect the personal safety of nexb employees customers or the public,0,0,0,0,0,0,0,0,0,0,0,0,0
16,third party software a	the service may operate or interface with software or other technology which is not owned by us and is licensed to us by third parties third party licensors but which we have the necessary rights to license to you third party software,0,0,0,0,0,0,0,0,1,0,0,0,0
17,you agree that i you will use such third party software in accordance with this agreement ii no third party licensor makes any warranties conditions undertakings or representations of any kind either express or implied to you concerning such third party software or the service itself iii no third party licensor will have any obligation or liability to you as a result of this agreement or your use of such third party software iv such third party software may be licensed under license terms which grant you additional rights or contain additional restrictions in relation to such materials beyond those set forth in this agreement and such additional license rights and restrictions are described or linked to within the applicable documentation or within the service itself,0,0,0,0,0,0,0,0,1,0,0,0,0
18,b	nexb will notify customer in writing whether whether there is any open source software embedded in the software,0,0,0,0,0,0,0,0,0,0,0,0,0
19,for any such open source software nexb warrants that it has complied with any open source license terms and conditions and provided licensee with the license terms source code or other information necessary for licensees compliance with such license terms and conditions,0,0,0,0,0,0,0,0,1,0,0,0,0
20,nexb warrants that it will provide an updated disclosure of open source software in the documentation for each new release of the software,0,0,0,0,0,0,0,0,0,0,0,0,0
21,limited warranty a	if customer has paid a subscription fee for the service nexb warrants to customer during the subscription period that the service when used for its intended purpose will achieve in all material respects the functionality described in the documentation,0,0,0,0,0,0,0,0,0,0,0,0,0
22,nexb does not warrant that the service will be error free,0,0,0,0,0,0,0,0,0,0,0,1,0
23,this warranty is only for the benefit of the customer,0,0,0,0,0,0,0,0,0,0,0,1,0
24,b	customerÃÂ¢ÃÂÃÂs sole and exclusive remedy for nexbÃÂ¢ÃÂÃÂs breach of this warranty shall be that nexb shall be required to use commercially reasonable efforts to modify the service to achieve in all material respects the functionality described in the documentation,0,0,0,0,0,0,0,0,0,0,0,0,0
25,if nexb is unable to restore such functionality then customer shall be entitled to terminate the agreement and shall be entitled to receive a pro rata refund of the subscription fees paid for under the agreement for its use of the service but which use has not yet been furnished by nexb as of the date of such termination,0,0,0,0,0,0,0,0,0,0,0,0,1
26,nexb shall have no obligation with respect to a warranty claim unless notified in accordance with subsection c below of such claim within thirty 30 days after customer first learns or should have learned of any material functionality problem,0,0,0,0,0,0,0,0,0,0,0,0,0
27,c	in the event of a failure of the service to achieve the functionality described in the documentation customer will notify nexb of the problem using nexbs online tracking system with sufficient details as reasonably requested by nexb in order to allow nexb to attempt to reproduce the problem,0,0,0,0,0,0,0,0,0,0,0,0,1
28,nexb shall use its best efforts to provide a correction or workaround to the customer within the time period specified for the problem severity at https  dejacodezendeskcom home ,0,0,0,0,0,0,0,0,0,0,0,0,1
29,we reserve the right to limit the number of users who may contact our technical support team,0,0,0,0,0,0,0,0,0,0,0,0,1
30,d	we reserve the right in our sole discretion to change update and enhance the service at any time including to add functionality or features to or remove them from the service,0,0,1,0,0,0,0,0,0,0,0,0,1
31,we may also suspend the service or stop providing the service altogether,0,0,0,0,0,0,0,0,0,0,0,0,1
32,if nexb suspends or stops providing the service or removes functionality or features that customer deems essential for its use of the service then customer shall be entitled to terminate the agreement and shall be entitled to receive a pro rata refund of the subscription fees paid for under the agreement for its use of the service but which use has not yet been furnished by nexb as of the date of such termination,0,0,0,0,0,0,0,0,0,0,0,0,1
33,e	except as expressly set forth in this section 7 the service is provided to customer on an as is basis with any and all faults and without any warranty of any kind and nexb and its resellers expressly disclaim all representations warranties and conditions whether express implied statutory or otherwise including without limitation the implied warranties of merchantability fitness for a particular purpose satisfactory quality and non infringement of third party rights,0,0,0,0,0,0,0,0,0,0,0,1,0
34,nexb does not warrant that the service will meet customerÃÂ¢ÃÂÃÂs or its end usersÃÂ¢ÃÂÃÂ requirements or that the operation of the service will be uninterrupted or error free or that defects in the service will be corrected,0,0,0,0,0,0,0,0,0,0,0,1,0
35,customer expressly acknowledges and agrees that the use of the service and all results of such use is solely at customerÃÂ¢ÃÂÃÂs and its end usersÃÂ¢ÃÂÃÂ own risk,0,0,0,0,0,0,0,0,0,0,1,0,0
36,no oral or written information or advice given by nexb or its authorized representatives shall create a warranty or in any way increase the scope of any warranty,0,0,0,0,0,0,0,0,0,0,0,1,0
37,some jurisdictions may not allow the exclusion and or limitation of implied warranties or conditions or allow limitations on how long an implied warranty lasts so the above limitations or exclusions may not apply to customer,0,0,0,0,0,0,0,0,0,0,0,1,0
38,in such event nexbÃÂ¢ÃÂÃÂs warranties and conditions with respect to the service will be limited to the greatest extent permitted by applicable law in such jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0
39,indemnification a	nexb will defend and indemnify customer for all reasonable costs arising from a claim that service furnished and used within the scope of this agreement infringes a us copyright or us patent provided that i customer notifies nexb in writing within 30 days after customer learns or should have learned of the claim ii nexb has sole control of the defense and all related settlement negotiations and iii customer provides nexb with the assistance information and authority necessary to perform the above,0,0,0,0,0,0,0,0,0,0,1,0,0
40,b	in the event the service is held or believed by nexb to infringe or customers use of the service is enjoined nexb will have the option at its expense to i modify the service to cause it to become non infringing ii obtain a license for customer to continue using the service or iii if none of the foregoing remedies are commercially feasible terminate this agreement and refund any subscription fees paid for the service prorated over the term from the effective date of the agreement,0,0,0,0,0,0,0,0,0,0,0,0,1
41,this section 8 states nexbs entire liability for infringement,0,0,0,0,0,0,0,0,0,0,1,0,0
