id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,note   one of the two copyright statements below may be chosen that applies for the software,0,0,0,0,0,0,0,0,0,0,0,0,1
2,this software module was originally developed by heiko schwarz fraunhofer hhi tobias hinz fraunhofer hhi karsten suehring fraunhofer hhi in the course of development of the iso iec 14496 102005 amd1 scalable video coding for reference purposes and its performance may not have been optimized,0,0,0,0,0,0,0,0,0,0,0,0,1
3,this software module is an implementation of one or more tools as specified by the iso iec 14496 102005 amd1 scalable video coding,0,0,0,0,0,0,0,0,0,0,0,0,1
4,those intending to use this software module in products are advised that its use may infringe existing patents,0,0,0,0,1,0,0,0,0,0,0,0,0
5,iso iec have no liability for use of this software module or modifications thereof,0,0,0,0,0,0,0,0,0,0,0,0,0
6,assurance that the originally developed software module can be used 1 in the iso iec 14496 102005 amd1 scalable video coding once the iso iec 14496 102005 amd1 scalable video coding has been adopted and 2 to develop the iso iec 14496 102005 amd1 scalable video coding to the extent that fraunhofer hhi owns patent rights that would be required to make use or sell the originally developed software module or portions thereof included in the iso iec 14496 102005 amd1 scalable video coding in a conforming product fraunhofer hhi will assure the iso iec that it is willing to negotiate licenses under reasonable and non discriminatory terms and conditions with applicants throughout the world,0,0,0,0,1,0,0,0,0,0,0,0,0
7,fraunhofer hhi retains full right to modify and use the code for its own purpose assign or donate the code to a third party and to inhibit third parties from using the code for products that do not conform to mpeg related itu recommendations and or iso iec international standards,0,1,1,0,0,0,0,0,0,0,0,0,1
8,this copyright notice must be included in all copies or derivative works,0,0,0,0,0,0,0,1,0,0,0,0,1
9,copyright and warranty information copyright 2005 international telecommunications union geneva the fraunhofer hhi hereby donate this source code to the itu with the following understanding 1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,fraunhofer hhi retain the right to do whatever they wish with the contributed source code without limit,0,0,0,0,0,0,0,0,0,0,0,0,1
11,fraunhofer hhi retain full patent rights if any exist in the technical content of techniques and algorithms herein,0,0,0,0,0,0,0,0,0,0,0,0,0
12,the itu shall make this code available to anyone free of license or royalty fees,0,0,0,0,0,0,0,0,0,0,0,0,1
13,disclaimer of warranty these software programs are available to the user without any license fee or royalty on an as is basis,0,0,0,0,0,0,0,0,0,0,0,1,0
14,the itu disclaims any and all warranties whether express implied or statutory including any implied warranties of merchantability or of fitness for a particular purpose,0,0,0,0,0,0,0,0,0,0,0,1,0
15,in no event shall the contributor or the itu be liable for any incidental punitive or consequential damages of any kind whatsoever arising from the use of these programs,0,0,0,0,0,0,0,0,0,0,1,0,0
16,this disclaimer of warranty extends to the user of these programs and users customers employees agents transferees successors and assigns,0,1,0,0,0,0,0,0,0,0,0,0,0
17,the itu does not represent or warrant that the programs furnished hereunder are free of infringement of any third party patents,0,0,0,0,0,0,0,0,0,0,0,0,0
18,commercial implementations of itu t recommendations including shareware may be subject to royalty fees to patent holders,0,0,0,0,1,0,0,0,0,0,0,0,1
19,information regarding the itu t patent policy is available from the itu web site at http  wwwituint,0,0,0,0,0,0,0,0,0,0,0,0,0
