id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,sun grants you a non exclusive and non transferable license for the internal use only of the accompanying software and documentation and any error corrections provided by sun collectively software by the number of users and the class of computer hardware for which the corresponding fee has been paid,0,0,0,0,0,0,0,0,0,0,0,0,1
2,title to software and all associated intellectual property rights is retained by sun and or its licensors,0,1,0,0,0,0,0,0,0,0,0,0,0
3,except as specifically authorized in any supplemental license terms you may not make copies of software other than a single copy of software for archival purposes,0,0,0,0,0,0,0,0,0,0,0,0,1
4,unless enforcement is prohibited by applicable law you may not modify decompile reverse engineer software,0,0,1,1,0,0,0,0,0,0,0,0,0
5,software is not designed or licensed for use in on line control of aircraft air traffic aircraft navigation or aircraft communications or in the design construction operation or maintenance of any nuclear facility,1,0,0,0,0,0,0,0,1,0,0,0,0
6,you warrant that you will not use software for these purposes,0,0,0,0,0,0,0,0,0,0,0,0,0
7,you may not publish or provide the results of any benchmark or comparison tests run on software to any third party without the prior written consent of sun,0,0,0,0,0,0,0,0,0,0,0,0,0
8,no right title or interest in or to any trademark service mark logo or trade name of sun or its licensors is granted under this agreement,0,0,0,0,0,1,0,0,0,0,0,0,0
9,sun warrants to you that for a period of ninety 90 days from the date of purchase as evidenced by a copy of the receipt the media on which software is furnished if any will be free of defects in materials and workmanship under normal use,0,0,0,0,0,0,0,0,0,0,0,0,0
10,except for the foregoing software is provided as is,0,0,0,0,0,0,0,0,0,0,0,1,0
11,your exclusive remedy and suns entire liability under this limited warranty will be at suns option to replace software media or refund the fee paid for software,0,0,0,0,0,0,0,0,0,0,0,1,0
12,unless specified in this agreement all express or implied conditions representations and warranties including any implied warranty of merchantability fitness for a particular purpose or non infringement are disclaimed except to the extent that these disclaimers are held to be legally invalid,0,0,0,0,0,0,0,0,0,0,0,0,0
13,to the extent not prohibited by law in no event will sun or its licensors be liable for any lost revenue profit or data or for special indirect consequential incidental or punitive damages however caused regardless of the theory of liability arising out of or related to the use of or inability to use software even if sun has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0,0
14,in no event will suns liability to you whether in contract tort including negligence or otherwise exceed the amount paid by you for software under this agreement,0,0,0,0,0,0,0,0,0,0,1,1,0
15,the foregoing limitations will apply even if the above stated warranty fails of its essential purpose,0,0,0,0,0,0,0,0,0,0,0,1,0
16,you may terminate this agreement at any time by destroying all copies of software,0,0,0,0,0,0,0,0,0,0,0,0,1
17,this agreement will terminate immediately without notice from sun if you fail to comply with any provision of this agreement,0,0,0,0,0,0,0,0,1,0,0,0,1
18,upon termination you must destroy all copies of software,0,0,0,0,0,0,0,0,0,0,0,0,1
19,all software and technical data delivered under this agreement are subject to us export control laws and may be subject to export or import regulations in other countries,0,1,0,0,0,0,0,0,0,0,0,0,1
20,you agree to comply strictly with all such laws and regulations and acknowledge that you have the responsibility to obtain such licenses to export re export or import as may be required after delivery to you,0,0,0,0,1,0,0,0,0,0,0,0,1
21,use duplication or disclosure by the us government is subject to restrictions set forth in this agreement and as provided in dfars 2277202 1 a and 2277202 3a 1995 dfars 252227 7013 c1iioct 1988 far 12212 a 1995 far 52227 19 june 1987 or far 52227 14alt iii june 1987 as applicable,0,0,0,1,0,0,0,0,0,0,0,0,1
22,any action related to this agreement will be governed by california law and controlling us federal law,0,0,0,0,0,0,0,0,0,0,1,0,0
23,no choice of law rules of any jurisdiction will apply,0,0,0,0,0,0,0,0,0,0,1,0,0
24,if any provision of this agreement is held to be unenforceable this agreement will remain in effect with the provision omitted unless omission would frustrate the intent of the parties in which case this agreement will immediately terminate,0,0,0,1,0,0,0,0,0,0,0,0,1
25,this agreement is the entire agreement between you and sun relating to its subject matter,0,0,0,0,0,0,0,0,0,0,0,0,0
26,it supersedes all prior or contemporaneous oral or written communications proposals representations and warranties and prevails over any conflicting or additional terms of any quote order acknowledgment or other communication between the parties relating to its subject matter during the term of this agreement,0,0,0,0,0,0,0,0,0,0,0,0,0
27,no modification of this agreement will be binding unless in writing and signed by an authorized representative of each party,0,0,0,0,0,0,0,0,0,0,1,0,1
28,for inquiries please contact sun microsystems inc 901 san antonio road palo alto california 94303 javatm communications api supplemental license terms these supplemental terms supplement add to the terms of the binary code license agreement agreement,0,1,0,1,0,0,0,0,1,0,0,0,1
29,capitalized terms not defined herein shall have the same meanings ascribed to them in the agreement,0,0,0,0,0,0,0,0,0,0,0,0,0
30,the supplement terms shall supersede any inconsistent or conflicting terms in the agreement,0,0,0,0,0,0,0,0,0,0,0,0,1
31,you are granted a royalty free right to reproduce and distribute the software provided that you idistribute the software complete and unmodified only as part of and for the sole purpose of running your java applet or application program into which the software is incorporated ii do not distribute additional software intended to replace any components of the software iii do not remove or alter any proprietary legends or notices contained in the software iv only distribute the program subject to a license agreement that protects sunÃÂ¢ÃÂÃÂs interests consistent with the terms contained herein v may not create or authorize your licensees to create additional classes interfaces or subpackages that are contained in the java javax or sun packages or similar as specified by sun in any class file naming convention and vi agree to indemnify hold harmless and defend sun and its licensors from and against any claims or lawsuits including attorneys fees that arise or result from the use or distribution of the program,0,1,1,0,0,0,0,0,0,0,0,0,1
32,this agreement does not authorize licensee to use any sun name trademark or logo,0,0,0,0,0,1,0,0,0,0,0,0,0
33,licensee acknowledges as between it and sun that sun owns the java trademark and all java related trademarks logos and icons including the coffee cup and duke java marks and agrees to comply with the java trademark guidelines at http  javasuncom trademarkshtml 3,0,0,0,0,0,1,0,0,0,0,0,0,0
34,notwithstanding section 2 with respect to high risk activities the following language shall apply the software is not designed or intended for use in on line control of aircraft air traffic aircraft navigation or aircraft communications or in the design construction operation or maintenance of any nuclear facility,0,0,0,0,0,0,0,0,0,0,0,0,1
