id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,share using information under this license trca grants to the recipient a royalty free world wide and non exclusive licence the licence to the information the data including for commercial purposes subject to the terms below,1,0,0,1,0,0,0,0,0,0,0,0,1
2,use of any information the data indicates your acceptance of the terms below,0,0,0,0,0,0,0,0,0,0,0,0,1
3,you are free to access copy process manage store and otherwise use the information the data other than personal information,0,0,0,0,0,0,0,0,0,0,0,0,1
4,modify distribute adapt translate or create derivative works for both personal use and for profit based on the information the data,0,0,0,0,0,0,0,0,0,0,0,0,1
5,you must where you do any of the above where the recipient engages in the distribution publication modification adaption translation or the creation of a derivative work based on the data the recipient warrants and agrees not to misrepresent the data or the source of the data or to use the data in any manner which is likely to cause harm or damage to trca or contrary to any applicable laws\ the recipient agrees that trca will be acknowledged as the source of the data using the following credit statement contains information made available under the toronto and region conservation authority trcaÃÂ¢ÃÂÃÂs open data licence v 10 exemptions the release of the data to the recipient and the granting of the licence does not constitute a conveyance of any rights of ownership of the data to the recipient and trca shall own exclusively throughout the world and in perpetuity all proprietary right title and interest in the data including any intellectual property rights therein,0,0,0,0,0,0,0,0,0,0,0,0,1
6,trca shall have the unilateral right to revoke the licence at any time in its sole and absolute discretion,0,0,0,0,0,0,0,0,0,0,1,0,1
7,upon the termination of this licence by trca the recipient shall cease to use the data in any manner whatsoever,0,0,0,0,0,0,0,0,0,0,0,0,1
8,non endorsement under no circumstances is trca responsible for or any edited or reproduced versions of the data or to be shown as approving the dataÃÂ¢ÃÂÃÂs use or being in any way sponsoring connected with or related to the recipient,0,0,0,0,0,0,0,0,0,0,0,0,1
9,no warranty trca does not represent or warrant that any or all data collected by trca is complete current updated or maintained by trca,0,0,0,0,0,0,0,0,0,0,0,1,0
10,any one making use of or relying upon the data is responsible for confirming its accuracy and completeness and its use is not restricted by any other person,0,0,0,0,0,0,0,0,0,0,0,0,1
11,trca has no obligation to update the data based on new information collected or modified by trca,0,0,0,0,0,0,0,0,0,0,0,0,1
12,the recipient hereby releases trca from and waives as against trca any claims and demands the recipient may have arising from any such loss costs expense damages or liabilities in connection with the data whether as a result of trcaÃÂ¢ÃÂÃÂs negligence or otherwise,0,0,0,0,0,0,0,0,0,0,1,0,0
13,the recipient shall indemnify and hold harmless trca its directors members officers employees agents and independent contractors against any actions proceedings claims losses damages liability awards judgments settlements and other expenses that trca may incur in consequence of a breach of any terms of the licence by the recipient,0,0,0,0,0,0,0,0,0,0,1,0,0
14,governing law the recipient acknowledges that the data may be subject to copyright and agrees to comply with all copyright laws that may be applicable to the data,0,0,0,0,0,0,0,0,0,0,0,0,0
15,this licence and the disclaimer acknowledged by the recipient the disclaimer constitutes a legal agreement between trca and the recipient and the act of accessing the data is confirmation that the recipient agrees to be bound by the terms and conditions of the licence and the disclaimer,0,0,0,0,0,0,0,0,0,0,0,0,0
