id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,copyright notice copyright ÃÂ¢ÃÂ© 1998 world wide web consortium  massachusetts institute of technology  institut national de recherche en informatique et en automatique  keio university ,0,0,0,0,0,0,0,1,0,0,0,0,1
2,documents on the w3c site are provided by the copyright holders under the following license,0,0,0,0,0,0,0,0,0,0,0,0,1
3,by obtaining using and or copying this document or the w3c document from which this statement is linked you agree that you have read understood and will comply with the following terms and conditions permission to use copy and distribute the contents of this document or the w3c document from which this statement is linked in any medium for any purpose and without fee or royalty is hereby granted provided that you include the following on all copies of the document or portions thereof that you use 1,0,1,1,1,0,0,0,1,0,0,0,0,1
4,a link or uri to the original w3c document,0,0,0,0,0,0,0,0,0,0,0,0,1
5,the pre existing copyright notice of the original author if it doesnt exist a notice of the form copyright ÃÂ¢ÃÂ© world wide web consortium  massachusetts institute of technology  institut national de recherche en informatique et en automatique  keio university ,0,0,0,0,0,0,0,1,0,0,0,0,1
6,if it exists the status of the w3c document,0,0,0,0,0,0,0,0,0,0,0,0,0
7,when space permits inclusion of the full text of this notice should be provided,0,0,0,0,0,0,0,0,0,0,0,0,1
8,in addition credit shall be attributed to the copyright holders for any software documents or other items or products that you create pursuant to the implementation of the contents of this document or any portion thereof,0,0,0,0,0,0,0,0,0,0,0,0,0
9,no right to create modifications or derivatives is granted pursuant to this license,0,0,1,0,0,0,0,0,0,0,0,0,1
10,this document is provided as is and copyright holders make no representations or warranties express or implied including but not limited to warranties of merchantability fitness for a particular purpose non infringement or title that the contents of the document are suitable for any purpose nor that the implementation of such contents will not infringe any third party patents copyrights trademarks or other rights,0,0,0,0,0,0,0,0,0,0,0,0,0
11,copyright holders will not be liable for any direct indirect special or consequential damages arising out of any use of the document or the performance or implementation of the contents thereof,0,0,0,0,0,0,0,0,0,0,1,0,0
12,the name and trademarks of copyright holders may not be used in advertising or publicity pertaining to this document or its contents without specific written prior permission,0,0,0,0,0,1,0,0,0,0,0,0,0
