id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,subject to the terms of this agreement lsi grants to licensee a non exclusive world wide revocable for breach in accordance with section 7 non transferable limited license without the right to sublicense except as expressly provided herein solely to a use the lsi binary code and related explanatory materials solely for the authorized use for binary code and only with lsi devices b make copies of the lsi binary code and related explanatory materials to support the authorized use for binary code and for archival and backup purposes in support of the authorized use for binary code only with lsi devices c distribute the lsi binary code as incorporated in licensees products or for use with lsi devices to its subsequent users d distribute the explanatory materials related to lsi binary code only for use with lsi devices e sublicense the rights provided in paragraphs a and b above in accordance with the terms provided in this agreement to contract manufacturers cms and or original design manufacturers odms in each case meeting the requirements of section 31d below for the purpose of manufacturing licensees products and f sublicense the rights provided in paragraphs b and c in accordance with the terms provided in this agreement to subsequent users who are not end users for the purpose of distributing and supporting licensees product,0,1,1,1,0,0,0,0,0,0,0,0,1
2,subject to the terms of this agreement lsi grants to licensee a non exclusive worldwide revocable for breach in accordance with section 7 non transferable limited license without the right to sublicense except as expressly provided herein solely to a use the lsi source code and related explanatory materials solely for the authorized use for source code and only with lsi devices b make copies of the lsi source code and related explanatory material to support the authorized use for source code only and for archival and backup purposes in support of the authorized use for source code only with lsi devices c modify and prepare derivative works of the lsi source code for the authorized use for lsi source code and only for use with lsi devices d distribute the binary form only of any authorized derivative work of the lsi source code licensee binary derivative and necessary portions of the related explanatory materials only for use with lsi devices and e sublicense the rights granted in paragraph d above in accordance with the terms provided in this agreement to subsequent users who are not end users for the purpose of distributing and supporting licensees product,1,1,1,1,0,0,1,0,0,0,0,0,1
3,subject to the terms of this agreement lsi grants to licensee a non exclusive worldwide revocable for breach in accordance with section 7 non transferable limited license without the right to sublicense or distribute solely to a use the lsi internal use code and related explanatory materials solely for the authorized use for internal code and only with lsi devices and b make copies of the lsi internal use code and related explanatory materials to support the authorized use for internal code only and for archival and backup purposes in support of the authorized use for internal code only with lsi devices,0,0,0,1,0,0,1,0,0,0,0,0,1
4,24 without limiting section 4 licensee may exercise the foregoing rights directly and or indirectly through its employees and contractors who are bound by terms at least as restrictive as this agreement,0,0,0,0,0,0,0,0,0,0,0,0,0
5,the licenses granted in section 21 for lsi binary code and related explanatory materials are subject to the following restrictions a licensee shall not use the lsi binary code and related explanatory materials for any purpose other than as expressly provided in article 2 b licensee shall reproduce all copyright notices and other proprietary markings or legends contained within or on the lsi binary code and related explanatory materials on any copies it makes and c licensee shall not distribute or disclose the lsi binary code and related explanatory materials except pursuant to an agreement with terms at least as protective of lsis binary code as the terms of this agreement,0,1,0,1,0,0,0,1,0,0,0,0,1
6,licensee shall not and shall not allow its subsequent users to disassemble de compile or reverse engineer the lsi binary code,0,0,0,0,0,0,0,0,0,0,0,0,1
7,d licensee may grant the sublicense set forth in section 21e to its cms and odms provided that each such cm and odm agrees to abide by the terms and conditions of this agreement and licensee shall remain responsible for any failure by its cms and odm to comply with the terms and conditions of this agreement,0,0,0,0,0,0,0,0,0,0,1,0,0
8,the licenses granted in section 22 for lsi source code and related explanatory materials are subject to the following restrictions a licensee shall not use the lsi source code and related explanatory materials for any purpose other than as expressly provided in article 2 b licensee shall reproduce all copyright notices and other proprietary markings or legends contained within or on the lsi source code and related explanatory materials on any copies it makes c licensee shall not distribute or disclose any lsi source code and related explanatory materials to any subsequent users or third parties without the express written consent of lsi d licensee shall not knowingly infringe upon the intellectual property rights of any third party when making derivative works to the lsi source code e licensee shall not disassemble reverse engineer or decompile the lsi source code except for making authorized derivative works and f licensee shall not distribute or disclose the licensee binary derivative except pursuant to an agreement with terms at least as protective as those in this agreement protecting lsis binary code,0,1,0,0,0,0,0,0,0,0,0,0,1
9,licensee shall not and shall not allow its subsequent users to disassemble de compile or reverse engineer the licensee binary derivative,0,0,0,0,0,0,0,0,0,0,0,0,1
10,the licenses granted in section 23 for lsi internal use code and related explanatory materials are subject to the following restrictions a licensee shall not use the lsi internal use code and related explanatory materials for any purpose other than as expressly provided in article 2 b licensee shall reproduce all copyright notices and other proprietary markings or legends contained within or on the lsi internal use code and related explanatory materials on any copies it makes c licensee shall not distribute or disclose any lsi internal use code and related explanatory materials to any subsequent users or third parties without the express written consent of lsi and d licensee shall not disassemble reverse engineer or decompile the lsi internal use code,0,1,0,0,0,0,0,0,0,0,0,0,1
