id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,nothing in this license is intended to reduce limit or restrict any uses free from copyright protection,0,1,0,0,0,0,0,0,0,0,0,0,1
2,subject to the terms and conditions of this license the licensor hereby grants you a worldwide royalty free non exclusive license to exercise the rights in the work as follows a to reproduce distribute and publicly perform the work to incorporate the work into one or more collections and to reproduce distribute and publicly perform the work as incorporated in the collections,0,1,1,1,0,0,0,0,0,0,0,0,1
3,this license lasts for the duration of the term of the copyright in the work licensed by the licensor,0,0,0,0,0,0,0,0,0,0,0,0,1
4,the above rights may be exercised in all media and formats whether now known or hereafter devised,0,0,0,0,0,0,0,0,0,0,0,0,1
5,the above rights include the right to make such modifications as are technically necessary to exercise the rights in other media and formats but otherwise you have no rights to make adaptations,0,0,1,0,0,0,0,0,0,1,0,0,1
6,all rights not expressly granted by the licensor are hereby reserved including but not limited to the rights set forth in section 4d,0,0,0,0,0,0,0,0,0,0,0,0,0
7,the license granted in section 3 above is expressly made subject to and limited by the following restrictions a,0,0,0,0,0,0,0,0,0,0,0,0,1
8,you may distribute or publicly perform the work only under the terms of this license,0,0,0,0,0,0,0,0,0,0,0,0,1
9,you must include a copy of or the uniform resource identifier uri for this license with every copy of the work you distribute or publicly perform,0,0,0,0,0,0,0,1,0,0,0,0,1
10,you may not offer or impose any terms on the work that restrict the terms of this license or the ability of the recipient of the work to exercise the rights granted to that recipient under the terms of the license,0,0,0,0,0,0,0,0,0,0,0,0,0
11,you may not sublicense the work see section 8a,0,0,0,0,0,0,0,0,0,0,0,0,1
12,you must keep intact all notices that refer to this license and to the disclaimer of warranties with every copy of the work you distribute or publicly perform,0,1,0,0,0,0,0,1,0,0,0,0,1
13,when you distribute or publicly perform the work you may not impose any effective technological measures on the work that restrict the ability of a recipient of the work from you to exercise the rights granted to that recipient under the terms of the license,0,0,0,0,0,0,0,0,0,0,0,0,1
14,this section 4a applies to the work as incorporated in a collection but this does not require the collection apart from the work itself to be made subject to the terms of this license,0,0,0,0,0,0,0,0,0,0,0,0,1
15,if you create a collection upon notice from a licensor you must to the extent practicable remove from the collection any credit inclusive of any logo trademark official mark or official emblem as required by section 4c as requested,0,0,0,0,0,0,0,0,0,0,0,0,1
16,you may not exercise any of the rights granted to you in section 3 above in any manner that is primarily intended for or directed toward commercial advantage or private monetary compensation,1,0,0,0,0,0,0,0,0,0,0,0,0
17,the exchange of the work for other copyrighted works by means of digital file sharing or otherwise shall not be considered to be primarily intended for or directed toward commercial advantage or private monetary compensation provided there is no payment of any monetary compensation in connection with the exchange of copyrighted works,1,0,0,0,0,0,0,0,0,0,0,0,0
18,c if you distribute or publicly perform the work or any collections you must unless a request has been made pursuant to section 4a keep intact all copyright notices for the work and provide reasonable to the medium or means you are utilizing i any attributions that the licensor indicates be associated with the work as indicated in a copyright notice ii the title of the work if supplied iii to the extent reasonably practicable the uri if any that the licensor specifies to be associated with the work unless such uri does not refer to the copyright notice or licensing information for the work,0,0,0,0,0,0,0,1,0,0,0,0,1
19,the credit required by this section 4c may be implemented in any reasonable manner provided however that in the case of a collection at a minimum such credit will appear if a credit for all contributors to the collection appears then as part of these credits and in a manner at least as prominent as the credits for the other contributors,0,0,0,0,0,0,0,0,0,0,0,0,0
20,for the avoidance of doubt you may only use the credit required by this section for the purpose of attribution in the manner set out above and by exercising your rights under this license you may not implicitly or explicitly assert or imply any connection with sponsorship or endorsement by the licensor or others designated for attribution of you or your use of the work without the separate express prior written permission of the licensor or such others,0,0,0,0,0,0,0,0,0,0,0,0,0
21,d for the avoidance of doubt i non waivable compulsory license schemes,0,0,0,0,0,0,0,0,0,0,0,0,0
22,in those jurisdictions in which the right to collect royalties through any statutory or compulsory licensing scheme cannot be waived the licensor reserves the exclusive right to collect such royalties for any exercise by you of the rights granted under this license ii,0,0,0,0,0,0,0,0,0,0,0,0,0
23,in those jurisdictions in which the right to collect royalties through any statutory or compulsory licensing scheme can be waived the licensor reserves the exclusive right to collect such royalties for any exercise by you of the rights granted under this license if your exercise of such rights is for a purpose or use which is otherwise than noncommercial as permitted under section 4b and otherwise waives the right to collect royalties through any statutory or compulsory licensing scheme and iii,0,1,0,0,1,0,0,0,0,0,0,0,1
24,to the extent possible the licensor waives the right to collect royalties from you for the exercise of the licensed rights whether directly or through a collecting society under any voluntary licensing scheme,0,0,0,0,0,0,0,0,0,0,0,0,1
25,in all other cases the licensor expressly reserves the right to collect such royalties,0,0,0,0,0,0,0,0,0,0,0,0,1
26,e except as otherwise agreed in writing by the licensor if you reproduce distribute or publicly perform the work either by itself or as part of any collections you must not distort mutilate modify or take other derogatory action in relation to the work which would be prejudicial to the honor or reputation of the licensor where moral rights apply,0,0,0,0,0,0,0,0,0,0,0,0,1
27,representations warranties and disclaimer the licensor offers the work as is and makes no representations or warranties of any kind concerning the work express implied statutory or otherwise including without limitation warranties of title merchantability fitness for a particular purpose noninfringement or the absence of latent or other defects accuracy or the presence of errors whether or not discoverable,0,0,0,0,0,0,0,0,0,0,0,1,0
28,limitation on liability in no event will the licensor be liable to you on any legal theory for any special incidental consequential punitive or exemplary damages arising out of this license or the use of the work even if the licensor has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0,0
29,subject to the terms and conditions set forth in this license the license granted here lasts for the duration of the term of the copyright in the work licensed by the licensor as stated in section 3,0,0,0,0,0,0,0,0,0,0,0,0,1
30,notwithstanding the above the licensor reserves the right to release the work under different license terms or to stop distributing the work at any time provided however that any such election will not serve to withdraw this license or any other license that has been or is required to be granted under the terms of this license and this license will continue in full force and effect unless terminated as stated below,0,0,0,0,0,0,0,0,1,0,0,0,1
31,if you fail to comply with this license then this license and the rights granted hereunder will terminate automatically upon any breach by you of the terms of this license,0,0,0,0,0,0,0,0,1,0,0,0,1
32,individuals or entities who have received collections from you under this license however will not have their licenses terminated provided such individuals or entities remain in full compliance with those licenses,0,0,0,0,1,0,0,0,1,0,0,0,0
33,sections 1 2 5 6 7 and 8 will survive any termination of this license,0,0,0,0,0,0,0,0,0,0,0,0,1
34,notwithstanding the foregoing this license reinstates automatically as of the date the violation is cured provided it is cured within 30 days of you discovering the violation or upon express reinstatement by the licensor,0,0,0,0,0,0,0,0,0,0,0,1,0
35,for the avoidance of doubt this section 7b does not affect any rights the licensor may have to seek remedies for violations of this license by you,0,0,0,0,0,0,0,0,0,0,1,0,0
36,each time you distribute or publicly perform the work or a collection the licensor offers to the recipient a license to the work on the same terms and conditions as the license granted to you under this license,0,0,0,0,0,0,0,0,1,0,0,0,1
37,if any provision of this license is invalid or unenforceable it shall not affect the validity or enforceability of the remainder of the terms of this license and without further action such provision shall be reformed to the minimum extent necessary to make such provision valid and enforceable,0,0,0,0,0,0,0,0,0,0,0,0,0
38,c no term or provision of this license shall be deemed waived and no breach consented to unless such waiver or consent shall be in writing and signed by the licensor,0,0,0,0,0,1,0,0,0,0,1,0,0
39,d this license constitutes the entire agreement between you and the licensor with respect to the work licensed here,0,0,0,0,0,0,0,0,0,0,0,0,0
