id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,copyright 2013 oracle america inc and greg luck 4150 network circle santa clara california 95054 usa all rights reserved,0,0,0,0,0,0,0,0,0,0,0,0,1
2,notice the specification is protected by copyright and the information described therein may be protected by one or more us patents foreign patents or pending applications,0,0,0,0,0,0,0,0,0,0,0,0,0
3,except as provided under the following license no part of the specification may be reproduced in any form by any means without the prior written authorization of oracle usa inc oracle greg luck greg luck and their licensors if any,0,0,0,0,0,0,0,0,0,0,0,0,1
4,any use of the specification and the information described therein will be governed by the terms and conditions of this agreement,0,0,0,1,0,0,0,0,0,0,0,0,1
5,subject to the terms and conditions of this license including your compliance with paragraphs 1 and 2 below oracle and greg luck hereby grant you a fully paid non exclusive non transferable limited license without the right to sublicense under oracle and greg lucks intellectual property rights to 1review the specification for the purposes of evaluation,0,0,0,1,0,0,0,0,0,0,0,0,1
6,this includes i developing implementations of the specification for your internal non commercial use ii discussing the specification with any third party and iii excerpting brief portions of the specification in oral or written communications which discuss the specification provided that such excerpts do not in the aggregate constitute a significant portion of the technology,0,0,0,1,0,0,0,0,0,0,0,0,1
7,2distribute implementations of the specification to third parties for their testing and evaluation use provided that any such implementation i does not modify subset superset or otherwise extend the licensor name space or include any public or protected packages classes java interfaces fields or methods within the licensor name space other than those required authorized by the specification or specifications being implemented ii is clearly and prominently marked with the word untested or early access or incompatible or unstable or beta in any list of available builds and in proximity to every link initiating its download where the list or link is under licensees control and iii includes the following notice this is an implementation of an early draft specification developed under the java community process jcp and is made available for testing and evaluation purposes only,0,0,1,0,0,0,0,0,0,0,0,0,1
8,the code is not compatible with any specification of the jcp,0,0,0,0,0,0,0,0,0,0,0,0,0
9,the grant set forth above concerning your distribution of implementations of the specification is contingent upon your agreement to terminate development and distribution of your early draft implementation as soon as feasible following final completion of the specification,0,0,0,0,0,0,0,0,0,0,0,0,1
10,if you fail to do so the foregoing grant shall be considered null and void,0,0,0,0,0,0,0,0,0,0,0,0,0
11,no provision of this agreement shall be understood to restrict your ability to make and distribute to third parties applications written to the specification,0,0,0,0,0,0,0,0,0,0,0,0,1
12,other than this limited license you acquire no right title or interest in or to the specification or any other oracle or greg luck intellectual property and the specification may only be used in accordance with the license terms set forth herein,0,0,0,0,0,0,0,0,0,0,0,0,0
13,this license will expire on the earlier of a two 2 years from the date of release listed above b the date on which the final version of the specification is publicly released or c the date on which the java specification request jsr to which the specification corresponds is withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,1
14,in addition this license will terminate immediately without notice from oracle or greg luck if you fail to comply with any provision of this license,0,0,0,0,0,0,0,0,1,0,0,0,1
15,upon termination you must cease use of or destroy the specification,0,0,0,0,0,0,0,0,0,0,0,0,1
16,licensor name space means the public class or interface declarations whose names begin with java javax comoracle or their equivalents in any subsequent naming convention adopted by oracle or greg luck through the java community process or any recognized successors or replacements thereof trademarks no right title or interest in or to any trademarks service marks or trade names of oracle greg luck or their licensors is granted hereunder,0,0,0,0,0,1,0,0,0,0,0,0,0
17,oracle the oracle logo java are trademarks or registered trademarks of oracle usa inc in the us and other countries,0,0,0,0,0,0,0,0,0,0,0,0,0
18,disclaimer of warranties the specification is provided as is and is experimental and may contain defects or deficiencies which cannot or will not be corrected by oracle,0,0,0,0,0,0,0,0,0,0,0,1,0
19,oracle makes no representations or warranties either express or implied including but not limited to warranties of merchantability fitness for a particular purpose or non infringement that the contents of the specification are suitable for any purpose or that any practice or implementation of such contents will not infringe any third party patents copyrights trade secrets or other rights,0,0,0,0,0,0,0,0,0,0,0,0,0
20,this document does not represent any commitment to release or implement any portion of the specification in any product,0,0,0,0,0,0,0,0,0,0,0,0,1
21,the specification could include technical inaccuracies or typographical errors,0,0,0,0,0,0,0,0,0,0,0,0,0
22,changes are periodically added to the information therein these changes will be incorporated into new versions of the specification if any,0,0,0,0,0,0,0,0,0,1,0,0,1
23,oracle may make improvements and or changes to the products and or the programs described in the specification at any time,0,0,0,0,0,0,0,0,0,0,0,0,1
24,any use of such changes in the specification will be governed by the then current license for the applicable version of the specification,0,0,0,0,0,0,0,0,0,0,0,0,1
25,limitation of liability to the extent not prohibited by law in no event will oracle or its licensors be liable for any damages including without limitation lost revenue profits or data or for special indirect consequential incidental or punitive damages however caused and regardless of the theory of liability arising out of or related to any furnishing practicing modifying or any use of the specification even if oracle and or its licensors have been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0,0
26,you will hold oracle and greg luck and their licensors harmless from any claims based on your use of the specification for any purposes other than the limited right of evaluation as described above and from any claims that later versions or releases of any specification furnished to you are incompatible with the specification provided to you under this license,0,0,0,0,0,0,0,0,0,0,0,0,0
27,restricted rights legend if this software is being acquired by or on behalf of the us government or by a us government prime contractor or subcontractor at any tier then the governments rights in the software and accompanying documentation shall be only as set forth in this license this is in accordance with 48 cfr,0,0,0,0,0,0,0,0,0,0,0,1,1
28,2277201 through 2277202 4 for department of defense dod acquisitions and with 48 cfr,0,0,0,0,0,0,0,0,0,0,0,0,0
29,report you may wish to report any ambiguities inconsistencies or inaccuracies you may find in connection with your evaluation of the specification feedback,0,0,0,0,0,0,0,0,0,0,0,0,0
30,to the extent that you provide oracle or greg luck with any feedback you hereby i agree that such feedback is provided on a non proprietary and non confidential basis and ii grant oracle and greg luck a perpetual non exclusive worldwide fully paid up irrevocable license with the right to sublicense through multiple levels of sublicensees to incorporate disclose and use without limitation the feedback for any purpose related to the specification and future versions implementations and test suites thereof,0,0,0,1,0,0,0,0,0,0,0,0,1
31,general terms any action related to this agreement will be governed by california law and controlling us federal law,0,0,0,0,0,0,0,0,0,0,1,0,0
32,the un convention for the international sale of goods and the choice of law rules of any jurisdiction will not apply,0,0,0,0,0,0,0,0,0,0,1,0,0
33,the specification is subject to us export control laws and may be subject to export or import regulations in other countries,0,1,0,0,0,0,0,0,0,0,0,0,1
34,licensee agrees to comply strictly with all such laws and regulations and acknowledges that it has the responsibility to obtain such licenses to export re export or import as may be required after delivery to licensee,0,0,0,0,1,0,0,0,0,0,0,0,1
35,this agreement is the parties entire agreement relating to its subject matter,0,0,0,0,0,0,0,0,0,0,0,0,0
36,it supersedes all prior or contemporaneous oral or written communications proposals conditions representations and warranties and prevails over any conflicting or additional terms of any quote order acknowledgment or other communication between the parties relating to its subject matter during the term of this agreement,0,0,0,0,0,0,0,0,0,0,0,0,0
