id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,this jabber open source license the license applies to jabber server and related software products as well as any updates or maintenance releases of that software jabber products that are distributed by jabbercom inc licensor,0,0,0,0,0,0,0,0,0,0,0,0,1
2,any jabber product licensed pursuant to this license is a licensed product,0,0,0,0,0,0,0,0,1,0,0,0,0
3,licensed product in its entirety is protected by us copyright law,0,0,0,0,0,0,0,0,0,0,0,0,0
4,this license identifies the terms under which you may use copy distribute or modify licensed product,0,1,0,0,0,0,0,0,0,0,0,0,1
5,you may use sell or give away the licensed product alone or as a component of an aggregate software distribution containing programs from several different sources,0,0,0,0,0,0,0,0,0,0,0,0,1
6,both source code and executable versions of the licensed product including modifications made by previous contributors are available for your use,0,0,0,0,0,0,0,0,0,0,0,0,1
7,the terms licensed product modifications contributors and source code are defined in the license,0,0,0,0,0,0,0,0,0,0,0,0,1
8,you are allowed to make modifications to the licensed product and you can create derivative works from it,0,1,0,0,0,0,0,0,0,0,0,0,1
9,the term derivative works is defined in the license,0,0,0,0,0,0,0,0,0,0,0,0,1
10,by accepting the licensed product under the provisions of this license you agree that any modifications you make to the licensed product and then distribute are governed by the provisions of this license,0,0,0,0,0,0,0,0,1,0,0,0,1
11,in particular you must make the source code of your modifications available to others,0,0,0,0,0,0,0,0,0,0,0,0,1
12,you may use the licensed product for any purpose but the licensor is not providing you any warranty whatsoever nor is the licensor accepting any liability in the event that the licensed product doesnt work properly or causes you any injury or damages,0,0,0,0,0,0,0,0,0,0,1,1,0
13,if you sublicense the licensed product or derivative works you may charge fees for warranty or support or for accepting indemnity or liability obligations to your customers,0,0,0,0,0,0,0,0,0,0,0,1,0
14,if you assert any patent claims against the licensor relating to the licensed product or if you breach any terms of the license your rights to the licensed product under this license automatically terminate,0,0,0,0,0,0,0,0,0,0,0,0,0
15,you may use this license to distribute your own derivative works in which case the provisions of this license will apply to your derivative works just as they do to the original licensed product,0,1,0,0,0,0,0,0,1,0,0,0,1
16,alternatively you may distribute your derivative works under any other osi approved open source license or under a proprietary license of your choice,0,0,0,0,0,0,0,0,1,0,0,0,1
17,if you use any license other than this license however you must continue to fulfill the requirements of this license including the provisions relating to publishing the source code for those portions of your derivative works that consist of the licensed product including the files containing modifications,0,0,0,0,0,0,0,0,1,0,0,0,1
18,new versions of this license may be published from time to time,0,0,0,0,0,0,0,0,0,0,0,0,1
19,you may choose to continue to use the license terms in this version of the license or those from the new version,0,0,0,0,0,0,0,0,1,0,0,0,1
20,however only the licensor has the right to change the license terms as they apply to the licensed product,0,0,0,0,0,0,0,0,0,0,0,0,1
21,this license relies on precise definitions for certain terms,0,0,0,0,0,0,0,0,0,0,0,0,1
22,those terms are defined when they are first used and the definitions are repeated for your convenience in a glossary at the end of the license,0,0,0,0,0,0,0,0,0,0,0,0,1
23,licensor hereby grants you a world wide royalty free non exclusive license subject to third party intellectual property claims to do the following a,0,0,0,0,0,0,0,0,0,0,0,0,0
