id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,terms and conditions important   please read before installing or using this intelc software do not use or load this firmware the software until you have carefully read the following terms and conditions,0,0,1,0,0,0,0,0,1,0,0,0,1
2,by loading or using the software you agree to the terms of this agreement,0,1,0,0,0,0,0,0,0,0,0,0,1
3,if you do not wish to so agree do not install or use the software,0,0,0,0,0,0,0,0,0,0,0,0,0
4,licensees please note if you are an end user only exhibit a the software license agreement applies,0,0,0,0,0,0,0,0,0,0,0,0,1
5,if you are an original equipment manufacturer oem independent hardware vendor ihv or independent software vendor isv this complete agreement applies                                                                                  for oems ihvs and isvs license,0,0,0,0,0,0,0,0,1,0,0,0,0
6,this software is licensed for use only in conjunction with intel component products,0,0,0,0,0,0,0,0,0,0,0,0,1
7,use of the software in conjunction with non intel component products is not licensed hereunder,0,0,0,0,0,0,0,0,0,0,0,0,1
8,subject to the terms of this agreement intel grants to you a nonexclusive nontransferable worldwide fully paid up license under intels copyrights to i copy the software internally for your own development and maintenance purposes ii copy and distribute the software to your end users but only under a license agreement with terms at least as restrictive as those contained in intels final single user license agreement attached as exhibit a and iii modify copy and distribute the end user documentation which may accompany the software but only in association with the software,0,1,1,1,0,0,0,0,1,0,0,0,1
9,if you are not the final manufacturer or vendor of a computer system or software program incorporating the software then you may transfer a copy of the software including any related documentation modified or unmodified to your recipient for use in accordance with the terms of this agreement provided such recipient agrees to be fully bound by the terms hereof,0,0,0,0,0,0,0,0,0,0,0,0,1
10,you shall not otherwise assign sublicense lease or in any other way transfer or disclose software to any third party,1,0,0,0,0,0,0,0,0,0,0,0,0
11,you may not nor may you assist any other person or entity to modify translate convert to another programming language decompile reverse engineer or disassemble any portion of the software or otherwise attempt to derive source code from any object code modules of the software or any internal data files generated by the software,1,1,1,0,0,0,0,0,0,0,0,0,1
12,your rights to redistribute the software shall be contingent upon your installation of this agreement in its entirety in the same directory as the software,0,0,0,0,0,0,0,0,0,0,0,0,1
13,for the purpose of this agreement and notwithstanding anything to the contrary hereunder solely with respect to the requirements for compliance with the terms hereunder any contractors or consultants that you use to perform the work or otherwise assist you in the development or products using this software shall be deemed to be end users and accordingly upon receipt of the software shall be bound by the terms of exhibit a software license agreement,0,0,0,0,0,0,0,0,0,0,0,0,1
14,no additional agreement between you and such consultants or contractors is required under this agreement to detail such compliance,0,0,0,0,0,0,0,0,0,0,0,0,0
15,except as expressly provided herein you shall not use intels name in any publications advertisements or other announcements without intels prior written consent,0,0,0,0,0,1,0,0,0,0,0,0,0
16,you do not have any rights to use any intel trademarks or logos,0,0,0,0,0,1,0,0,0,0,0,0,0
17,software and accompanying materials if any are owned by intel or its suppliers and licensors and may be protected by copyright trademark patent and trade secret law and international treaties,0,0,0,0,1,0,0,0,0,0,0,0,0
18,any rights express or implied in the intellectual property embodied in the foregoing other than those specified in this agreement are reserved by intel and its suppliers and licensors or otherwise as set forth in any applicable open source license agreement,0,0,0,0,0,0,0,0,0,0,0,0,0
19,you will keep the software free of liens attachments and other encumbrances,0,1,0,0,0,0,0,0,0,0,0,0,1
20,you agree not to remove any proprietary notices and or any labels from the software and accompanying materials without prior written approval by intel limitation of liability,0,0,0,0,0,0,0,0,0,0,0,0,0
21,in no event shall intel or its suppliers and licensors be liable for any damages whatsoever from any cause of action of any kind including without limitation lost profits business interruption or lost information arising out of the use modification or inability to use the intel software or otherwise nor for punitive incidental consequential or special damages of any kind even if intel or its suppliers and licensors has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0,0
22,some jurisdictions prohibit exclusion or limitation of liability for implied warranties consequential or incidental damages so certain limitations may not apply,0,0,0,0,0,0,0,0,0,0,1,0,0
23,you may also have other legal rights that vary between jurisdictions,0,0,0,0,0,0,0,0,0,1,0,0,0
24,the software is provided as is and possibly with faults,0,0,0,0,0,0,0,0,0,0,0,1,0
25,unless expressly agreed otherwise intel and its suppliers and licensors disclaim any and all warranties and guarantees express implied or otherwise including but not limited to the warranties of merchantability noninfringement or fitness for a particular purpose,0,0,0,0,0,0,0,0,0,0,0,0,0
26,intel does not warrant or assume responsibility for the accuracy or completeness of any information text graphics links or other items contained within the software,0,0,0,0,0,0,0,0,0,0,0,0,0
27,you assume all liability financial or otherwise associated with your use or disposition of the software,0,0,0,0,0,0,0,0,0,0,0,0,0
28,claims arising under this agreement shall be governed by the laws of state of california] excluding its principles of conflict of laws and the united nations convention on contracts for the sale of goods,0,0,0,0,0,0,0,0,0,0,1,0,0
29,no modification amendment or waiver of any provision of this agreement shall be effective unless in writing and signed by an officer of intel,0,0,0,1,0,0,0,0,0,0,1,0,0
30,no failure or delay in exercising any right power or remedy under this agreement shall operate as a waiver of any such right power or remedy,0,0,0,0,0,0,0,0,0,0,1,0,0
31,without limiting the foregoing terms and conditions on any purchase orders or similar materials submitted by you to intel and any terms contained in intelÃÂ¢ÃÂs standard acknowledgment form that are in conflict with these terms shall be of no force or effect,0,0,0,0,0,0,0,0,0,0,0,0,1
32,if any provision of this agreement is held by a court of competent jurisdiction to be contrary to law such provision shall be changed and interpreted so as to best accomplish the objectives of the original provision to the fullest extent allowed by law and the remaining provisions of this agreement shall remain in full force and effect,0,0,0,0,0,0,0,0,0,0,0,0,1
33,each party acknowledges that the software is subject to applicable import and export regulations of the united states and of the countries in which each party transacts business specifically including us,0,0,0,0,0,0,0,0,0,0,0,0,0
34,each party shall comply with such laws and regulations as well as all other laws and regulations applicable to the software,0,0,0,0,0,0,0,0,0,0,0,0,0
35,without limiting the generality of the foregoing each party agrees that it will not export re export transfer or divert any of the software or the direct programs thereof to any restricted place or party in accordance with us export regulations,0,1,0,0,0,0,0,0,0,0,0,0,1
36,note that software containing encryption may be subject to additional restrictions,0,0,0,0,0,0,0,0,0,0,0,0,1
37,use duplication or disclosure by the government is subject to restrictions as set forth in far52227 14 and dfar252227 7013 et seq,0,0,0,0,0,0,0,0,0,0,0,0,1
38,use of the software by the government constitutes acknowledgment of intels proprietary rights therein,0,0,0,0,0,0,0,0,0,0,0,0,0
39,contractor or manufacturer is intel corporation 2200 mission college blvd santa clara ca 95052,0,0,0,0,0,0,0,0,0,0,0,0,0
40,intel may terminate this agreement if you violate its terms,0,0,0,0,0,0,0,0,0,0,1,0,1
41,upon termination you will immediately destroy the software or return all copies of the software to intel,0,0,0,0,0,0,0,0,0,0,0,0,1
42,                                                                                 exhibit a software license agreement final single user important   read before copying installing or using,0,0,0,0,0,0,1,0,0,0,0,0,1
43,do not use or load this firmware image the software until you have carefully read the following terms and conditions,0,0,0,0,0,0,0,0,0,0,0,0,1
44,by loading or using the software you agree to the terms of this agreement,0,0,0,0,0,0,0,0,0,0,0,0,1
45,if you do not wish to so agree do not install or use the software,0,0,0,0,0,0,0,0,0,0,0,0,0
46,you may copy and use the software subject to these conditions 1,0,0,0,0,0,0,0,0,0,0,0,0,1
47,this software is licensed for use only in conjunction with intel component products,0,0,0,0,0,0,0,0,0,0,0,0,1
48,use of the software in conjunction with non intel component products is not licensed hereunder,0,0,0,0,0,0,0,0,0,0,0,0,1
49,you may not copy modify rent sell distribute or transfer any part of the software except as provided in this agreement and you agree to prevent unauthorized copying of the software,1,1,1,1,0,0,0,0,0,0,0,0,1
50,you may not reverse engineer decompile or disassemble the software,0,0,0,0,0,0,0,0,1,0,0,0,1
51,the software may contain the software or other property of third party suppliers,0,0,0,0,0,0,0,0,0,0,0,0,0
52,title to all copies of the software remains with intel or its suppliers,0,0,0,0,0,0,0,0,0,0,0,0,1
53,the software is copyrighted and protected by the laws of the united states and other countries and international treaty provisions,0,0,0,0,0,0,0,0,0,0,0,0,0
54,you may not remove any copyright notices from the software,0,0,0,0,0,0,0,1,0,0,0,0,0
55,intel may make changes to the software or items referenced therein at any time without notice but is not obligated to support or update the software,0,0,0,0,0,0,0,0,0,0,0,0,1
56,except as otherwise expressly provided intel grants no express or implied right under intel patents copyrights trademarks or other intellectual property rights,0,0,0,0,1,1,0,0,0,0,0,0,0
57,you may transfer the software only if a copy of this license accompanies the software and the recipient agrees to be fully bound by these terms,0,0,0,0,0,0,0,0,0,0,0,0,1
58,exclusion of other warranties except as provided above the software is provided as is without any express or implied warranty of any kind including warranties of merchantability noninfringement or fitness for a particular purpose,0,0,0,0,0,0,0,0,0,0,0,1,0
59,intel does not warrant or assume responsibility for the accuracy or completeness of any information text graphics links or other items contained within the software,0,0,0,0,0,0,0,0,0,0,0,0,0
60,in no event shall intel or its suppliers be liable for any damages whatsoever including without limitation lost profits business interruption or lost information arising out of the use of or inability to use the software even if intel has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0,0
61,some jurisdictions prohibit exclusion or limitation of liability for implied warranties or consequential or incidental damages so the above limitation may not apply to you,0,0,0,0,0,0,0,0,0,0,1,0,0
62,you may also have other legal rights that vary between jurisdictions,0,0,0,0,1,0,0,0,0,0,0,0,0
63,intel may terminate this agreement at any time if you violate its terms,0,0,0,0,0,0,0,0,0,0,1,0,1
64,claims arising under this agreement shall be governed by the laws of california excluding its principles of conflict of laws and the united nations convention on contracts for the sale of goods,0,0,0,0,0,0,0,0,0,0,1,0,0
65,you may not export the software in violation of applicable export laws and regulations,0,0,0,0,0,0,0,0,0,0,0,0,1
66,intel is not obligated under any other agreements unless they are in writing and signed by an authorized representative of intel,0,0,0,0,0,0,0,0,0,0,0,0,0
67,use duplication or disclosure by the government is subject to restrictions as set forth in far52227 14 and dfar252227 7013 et seq,0,1,0,0,0,0,0,0,0,0,0,0,1
68,use of the software by the government constitutes acknowledgment of intels proprietary rights therein,0,0,0,0,0,0,0,0,0,0,0,0,0
