id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,this agreement governs your access to and use of our proprietary software and associated application programming interface for use with mobile applications as well as any related materials including installation tools sample code source code software libraries and documentation and any error corrections updates or new releases that we elect in our sole discretion to make available to you all such materials collectively the sdk,0,0,0,0,0,0,1,0,0,0,0,0,1
2,this agreement hereby incorporates by reference the terms and conditions of the addthis terms of service http  wwwaddthiscom tos including but not limited to sections 4 6 8 and 12 through 22,0,0,0,0,0,0,0,0,0,0,0,0,1
3,for purposes of those terms of service the sdk will be considered part of our technology and clearsprings provision of the sdk will constitute one of the services we provide,0,0,0,0,0,0,0,0,0,0,0,0,1
4,subject to the terms and conditions of this agreement clearspring hereby grants you a non exclusive non transferable non sublicenseable royalty free right and license to copy and use the sdk solely for the purpose of adding the addthis functionality into your mobile application in accordance with the documentation,0,1,0,1,0,0,0,0,0,0,0,0,1
5,you acknowledge and agree that you have no rights to any upgrades modifications enhancements or revisions that clearspring may make to the sdk,0,0,0,0,0,0,0,0,0,1,0,0,1
6,you agree that we have no obligation to provide any support or engineering assistance of any sort unless we otherwise agree in writing,0,0,0,0,0,0,0,0,0,0,1,0,0
7,you may not use the sdk to i design or develop anything other than a mobile application that contains the addthis functionality ii make any more copies of the sdk than are reasonably necessary for your authorized use thereof iii modify create derivative works of reverse engineer reverse compile or disassemble the sdk or any portion thereof iv distribute publish sell transfer assign lease rent lend or sublicense either in whole or part the sdk to any third party except as may specifically be permitted in section 3 herein v redistribute any component of the sdk except as set forth in section 3 herein or vi remove or otherwise obfuscate any proprietary notices or labels from the sdk,1,1,1,1,0,0,0,0,0,0,0,0,1
8,you may not use the sdk except in accordance with applicable laws and regulations nor may you export the sdk from and outside the united states of america except as permitted under the applicable laws and regulations of the united sates of america,0,0,0,1,0,0,0,0,0,0,0,0,1
9,you may not use the sdk to defraud any third party or to distribute obscene or other unlawful materials or information,0,1,0,0,0,0,0,0,0,0,0,0,0
10,you must include all copyright and other proprietary rights notices that accompany the sdk in any copies that you produce,0,0,0,0,0,0,0,1,0,0,0,0,1
11,subject always to our ownership of the sdk you will be the sole and exclusive owner of any software application developed using the sdk excluding the sdk and any portions thereof,0,0,0,0,0,0,0,0,0,0,0,0,0
