id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,part b downloading agreement   license from sbia with right to sublicense software license,0,0,0,0,0,0,0,0,0,0,0,0,1
2,as used in this software license you means the individual downloading and or using reproducing modifying displaying and or distributing the software and the institution or entity which employs or is otherwise affiliated with such individual in connection therewith,1,1,1,0,0,0,0,0,0,0,0,0,1
3,the section of biomedical image analysis department of radiology at the universiy of pennsylvania sbia hereby grants you with right to sublicense with respect to sbias rights in the software and data if any which is the subject of this software license collectively the software a royalty free non exclusive license to use reproduce make derivative works of display and distribute the software provided that a you accept and adhere to all of the terms and conditions of this software license b in connection with any copy of or sublicense of all or any portion of the software all of the terms and conditions in this software license shall appear in and shall apply to such copy and such sublicense including without limitation all source and executable forms and on any user documentation prefaced with the following words all or portions of this licensed product such portions are the software have been obtained under license from the section of biomedical image analysis department of radiology at the university of pennsylvania and are subject to the following terms and conditions c you preserve and maintain all applicable attributions copyright notices and licenses included in or applicable to the software d modified versions of the software must be clearly identified and marked as such and must not be misrepresented as being the original software and e you consider making but are under no obligation to make the source code of any of your modifications to the software freely available to others on an open source basis,0,1,1,1,0,0,0,1,0,0,0,0,1
4,the license granted in this software license includes without limitation the right to i incorporate the software into proprietary programs subject to any restrictions applicable to such programs ii add your own copyright statement to your modifications of the software and iii provide additional or different license terms and conditions in your sublicenses of modifications of the software provided that in each case your use reproduction or distribution of such modifications otherwise complies with the conditions stated in this software license,0,1,1,0,0,0,0,0,1,0,0,0,1
5,this software license does not grant any rights with respect to third party software except those rights that sbia has been authorized by a third party to grant to you and accordingly you are solely responsible for i obtaining any permissions from third parties that you need to use reproduce make derivative works of display and distribute the software and ii informing your sublicensees including without limitation your end users of their obligations to secure any such required permissions,0,1,0,0,0,0,0,0,0,0,0,0,1
6,the software has been designed for research purposes only and has not been reviewed or approved by the food and drug administration or by any other agency,0,0,0,0,0,0,0,0,0,0,1,0,1
7,you acknowledge and agree that clinical applications are neither recommended nor advised,0,0,0,0,0,0,0,0,0,0,0,0,0
8,any commercialization of the software is at the sole risk of the party or parties engaged in such commercialization,0,0,0,0,0,0,0,0,0,0,0,0,1
9,you further agree to use reproduce make derivative works of display and distribute the software in compliance with all applicable governmental laws regulations and orders including without limitation those relating to export and import control,0,1,0,1,0,0,0,0,0,0,0,0,1
10,the software is provided as is and neither sbia nor any contributor to the software each a contributor shall have any obligation to provide maintenance support updates enhancements or modifications thereto,0,0,0,0,0,0,0,0,0,0,0,0,0
11,sbia and all contributors specifically disclaim all express and implied warranties of any kind including but not limited to any warranties of merchantability fitness for a particular purpose and non infringement,0,0,0,0,0,0,0,0,0,0,0,0,0
12,in no event shall sbia or any contributor be liable to any party for direct indirect special incidental exemplary or consequential damages however caused and on any theory of liability arising in any way related to the software even if sbia or any contributor has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0,0
13,to the maximum extent not prohibited by law or regulation you further assume all liability for your use reproduction making of derivative works display license or distribution of the software and agree to indemnify and hold harmless sbia and all contributors from and against any and all claims suits actions demands and judgments arising therefrom,0,0,0,0,0,0,0,0,0,0,1,0,0
14,none of the names logos or trademarks of sbia or any of sbias affiliates or any of the contributors or any funding agency may be used to endorse or promote products produced in whole or in part by operation of the software or derived from or based on the software without specific prior written permission from the applicable party,0,0,0,0,0,1,0,0,0,0,0,0,0
15,any use reproduction or distribution of the software which is not in accordance with this software license shall automatically revoke all rights granted to you under this software license and render paragraphs 1 and 2 of this software license null and void,0,1,0,0,0,0,0,0,1,0,0,0,1
16,this software license does not grant any rights in or to any intellectual property owned by sbia or any contributor except those rights expressly granted hereunder,1,0,0,0,0,0,0,0,0,0,0,0,0
17,part c miscellaneous                       this agreement shall be governed by and construed in accordance with the laws of the commonwealth of pennsylvania without regard to principles of conflicts of law,0,0,0,0,0,0,0,0,0,0,1,0,0
