id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,part i introduction the rightsholder the person holding rights or claims over the work agrees as follows 20 	what this document covers 21,0,0,0,0,0,0,0,0,0,0,0,1,1
2,a dedication to the public domain and waiver of copyright and database rights over the work and b,0,0,0,0,0,0,0,0,0,0,0,0,1
3,a licence of copyright and database rights over the work in jurisdictions that do not allow for relinquishment or waiver,0,0,0,0,0,0,0,0,0,0,0,0,0
4,copyright law varies between jurisdictions but is likely to cover the database model or schema which is the structure arrangement and organisation of the database and can also include the database tables and table indexes the data entry and output sheets and the field names of data stored in the database,0,1,0,0,0,0,0,0,0,0,0,0,1
5,copyright may also cover the data depending on the jurisdiction and type of data and b,0,0,0,0,0,0,0,0,0,0,0,0,1
6,database rights only extend to the extraction and re utilisation of the whole or a substantial part of the data,0,0,0,0,0,0,0,0,0,0,0,0,1
7,database rights can apply even when there is no copyright over the database,0,0,0,0,0,0,0,0,0,0,0,0,0
8,database rights can also apply when the data is removed from the database and is selected and arranged in a way that would not infringe any applicable copyright,0,0,0,0,0,0,0,0,0,0,0,0,1
9,this document does not apply to computer programs used in the making or operation of the database b,0,0,0,0,0,0,0,0,0,0,0,0,0
10,this document does not cover any patents over the data or the database,0,0,0,0,0,0,0,0,0,0,0,0,0
11,please see section 42 later in this document for further details and c this document does not cover any trade marks associated with the database,0,0,0,0,0,0,0,0,0,0,0,0,1
12,please see section 43 later in this document for further details,0,0,0,0,0,0,0,0,0,0,0,0,1
13,users of this database are cautioned that they may have to clear other rights or consult other licences,0,0,0,0,0,0,0,0,0,0,0,0,0
14,the rightsholder takes the position that factual information is not covered by copyright,0,0,0,0,0,0,0,1,0,0,0,0,0
15,this document however covers the work in jurisdictions that may protect the factual information in the work by copyright and to cover any information protected by copyright that is contained in the work,0,0,0,0,0,0,0,1,0,0,0,0,1
16,part ii dedication to the public domain 30 	dedication waiver and licence of copyright and database rights 31 dedication of copyright and database rights to the public domain,0,0,0,0,0,0,0,0,0,0,0,0,1
17,the rightsholder by using this document dedicates the work to the public domain for the benefit of the public and relinquishes all rights in copyright and database rights over the work,0,0,0,0,0,0,0,0,0,0,0,0,1
