id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,oracle sql developer license terms oracle sql developer data modeler license terms export controls on the programs selecting the accept license agreement button is a confirmation of your agreement that you comply now and during the trial term with each of the following statements  you are not a citizen national or resident of and are not under control of the government of cuba iran sudan libya north korea syria nor any country to which the united states has prohibited export,0,0,0,0,0,0,0,0,0,0,0,0,1
2, you will not download or otherwise export or re export the programs directly or indirectly to the above mentioned countries nor to citizens nationals or residents of those countries,0,0,0,0,0,0,0,0,0,0,0,0,1
3, you are not listed on the united states department of treasury lists of specially designated nationals specially designated terrorists and specially designated narcotic traffickers nor are you listed on the united states department of commerce table of denial orders,0,0,0,0,0,1,0,0,0,0,0,0,0
4,you will not download or otherwise export or re export the programs directly or indirectly to persons on the above mentioned lists,0,1,0,0,0,0,0,0,0,0,0,0,1
5,you will not use the programs for and will not allow the programs to be used for any purposes prohibited by united states law including without limitation for the development design manufacture or production of nuclear chemical or biological weapons of mass destruction,1,0,0,0,0,0,0,0,0,0,1,0,0
6,export restrictions you agree that us export control laws and other applicable export and import laws govern your use of the programs including technical data additional information can be found on oracleÃÂ¢ÃÂ®s global trade compliance web site http  wwworaclecom products export,0,0,0,0,0,0,0,0,0,0,0,0,1
7,you agree that neither the programs nor any direct product thereof will be exported directly or indirectly in violation of these laws or will be used for any purpose prohibited by these laws including without limitation nuclear chemical or biological weapons proliferation,0,0,0,0,0,0,0,0,0,0,0,0,1
8,oracle employees under no circumstances are oracle employees authorized to download software for the purpose of distributing it to customers,0,0,0,0,0,0,0,0,0,0,0,0,1
9,oracle products are available to employees for internal use or demonstration purposes only,0,0,0,0,0,0,0,0,0,0,0,0,1
10,in keeping with oracles trade compliance obligations under us and applicable multilateral law failure to comply with this policy could result in disciplinary action up to and including termination,0,0,0,0,0,0,0,0,1,0,1,0,0
11,note you are bound by the oracle technology network otn license agreement terms,0,0,0,0,0,0,0,0,0,0,0,0,1
12,the otn license agreement terms also apply to all updates you receive under your technology track subscription,0,0,0,0,0,0,0,0,0,0,0,0,1
13,the otn license agreement terms below supercede any shrinkwrap license on the otn technology track software cds and previous otn license terms including the oracle program license as modified by the otn program use certificate,0,0,0,0,0,0,0,0,1,0,0,0,1
14,oracle sql developer license agreement oracle sql developer data modeler license agreement we us and our refers to oracle america inc for and on behalf of itself and its subsidiaries and affiliates under common control,0,0,0,0,0,0,0,0,0,0,0,0,0
15,you and your refers to the individual or entity that wishes to use the programs from oracle,0,0,0,0,0,0,0,0,0,0,0,0,0
16,programs refers to the oracle software product you wish to download and use and program documentation,0,0,0,0,0,0,0,0,0,0,0,0,1
