id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,licensor hereby grants to you free of charge subject to the terms and conditions of this license an irrevocable non exclusive worldwide perpetual and royalty free license to use modify reproduce distribute publicly perform or display the software in object or source form ,0,1,1,1,0,0,0,0,0,0,0,0,1
2,in exchange for the rights that are granted to you free of charge under this license you agree that you will not file for any patent application seek copyright protection or take any other action that might otherwise impair the ownership rights in and to the software that may belong to scea or any of the other contributors authors of the software,0,0,0,0,0,0,0,0,0,0,0,0,0
3,scea welcomes contributions in form of modifications optimizations tools or documentation designed to improve or expand the performance and scope of the software collectively contributions,0,0,0,0,0,0,0,0,0,0,0,0,1
4,per the terms of this license you are free to modify the software and those modifications would belong to you,0,1,1,0,0,0,0,0,0,0,0,0,1
5,you may however wish to donate your contributions to scea for consideration for inclusion into the software,0,0,0,0,0,0,0,0,0,0,0,0,1
6,for the avoidance of doubt if you elect to send your contributions to scea you are doing so voluntarily and are giving the contributions to scea and its parent company sony computer entertainment inc free of charge to use modify or distribute in any form or in any manner,0,1,0,0,0,0,0,0,0,0,0,0,1
7,scea acknowledges that if you make a donation of your contributions to scea such contributions shall not exclusively belong to scea or its parent company and such donation shall not be to your exclusion,0,0,0,0,0,0,0,0,0,0,0,0,0
8,scea in its sole discretion shall determine whether or not to include your donated contributions into the software in whole in part or as modified by scea,0,0,0,0,0,0,0,0,0,0,0,0,0
9,should scea elect to include any such contributions into the software it shall do so at its own risk and may elect to give credit or special thanks to any such contributors in the attached copyright notice,0,0,0,0,0,0,0,0,0,0,0,0,0
10,however if any of your contributions are included into the software they will become part of the software and will be distributed under the terms and conditions of this license,0,0,0,0,0,0,0,0,0,0,0,0,1
11,further if your donated contributions are integrated into the software then sony computer entertainment inc shall become the copyright owner of the software now containing your contributions and scea would be the licensor,0,0,0,0,0,0,0,0,0,0,0,0,1
12,redistribution in source form you may redistribute copies of the software modifications or derivatives thereof in source code form provided that you a,0,1,1,0,0,0,0,0,0,0,0,0,1
13,include a copy of this license and any copyright notices with source b,0,0,0,0,0,0,0,1,0,0,0,0,1
14,identify modifications if any were made to the software c include a copy of all documentation accompanying the software and modifications made by you 6,0,0,0,0,0,0,0,0,0,1,0,0,1
15,redistribution in object form if you redistribute copies of the software modifications or derivatives thereof in object form only as incorporated into finished goods ie,0,1,0,0,0,0,0,0,0,0,0,0,1
16,end user applications then you will not have a duty to include any copies of the code this license copyright notices other attributions or documentation,0,0,0,0,0,0,0,1,0,0,0,0,1
17,no warranty the software is provided on an as is basis without any representations or warranties of any kind either express or implied including without limitation any warranties of title non infringement merchantability or fitness for a particular purpose,0,0,0,0,0,0,0,0,0,0,0,1,0
18,you are solely responsible for determining the appropriateness of using modifying or redistributing the software and assume any risks associated with your exercise of permissions under this license,0,0,0,0,0,0,0,0,0,0,0,1,0
19,limitation of liability under no circumstances and under no legal theory will either party be liable to the other party or any third party for any direct indirect consequential special incidental or exemplary damages with respect to any injury loss or damage arising under or in connection with this letter agreement whether foreseeable or unforeseeable even if such party has been advised of the possibility of such injury loss or damage,0,0,0,0,0,0,0,0,0,0,1,0,0
20,the limitations of liability set forth in this section shall apply to the fullest extent permissible at law or any govermental regulations,0,0,0,0,0,0,0,0,0,0,0,0,0
21,governing law and consent to jurisdiction this agreement shall be governed by and interpreted in accordance with the laws of the state of california excluding that body of law related to choice of laws and of the united states of america,0,0,0,0,0,0,0,0,0,0,1,0,0
22,any action or proceeding brought to enforce the terms of this agreement or to adjudicate any dispute arising hereunder shall be brought in the superior court of the county of san mateo state of california or the united states district court for the northern district of california,0,0,0,0,0,0,0,0,0,0,1,0,0
23,each of the parties hereby submits itself to the exclusive jurisdiction and venue of such courts for purposes of any such action,0,0,0,0,0,0,0,0,0,0,1,0,0
24,in addition each party hereby waives the right to a jury trial in any action or proceeding related to this agreement,0,0,0,0,0,0,0,0,0,0,0,0,0
25,copyright notice for redistribution of source code copyright 2005 sony computer entertainment inc,0,0,0,1,0,0,0,1,0,0,0,0,1
26,licensed under the scea shared source license version 10 the license you may not use this file except in compliance with the license,0,0,0,0,0,0,0,0,0,0,0,0,1
27,you may obtain a copy of the license at http  researchsceacom scea_shared_source_licensehtml unless required by applicable law or agreed to in writing software distributed under the license is distributed on an as is basis without warranties or conditions of any kind either express or implied,0,0,0,0,0,0,0,0,0,0,0,1,1
