id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,grant of rights grant of rights by contributor to recipient a copyright license subject to the terms of this license each contributor hereby grants recipient a nonexclusive worldwide royalty free copyright license to reproduce prepare derivative works of display perform distribute and sublicense the contribution of such contributor if any and such derivative works in source code and object code form,0,1,0,0,0,0,0,1,0,0,0,0,1
2,b patent license subject to the terms of this license each contributor hereby grants recipient a nonexclusive worldwide royalty free patent license under licensed patents to make use sell offer to sell import and otherwise transfer the contribution of such contributor if any in source code and object code form,1,1,0,0,1,0,0,0,0,0,0,0,1
3,this patent license shall apply to the combination of the contribution and the program if at the time the contribution is added by the contributor such addition of the contribution causes such combination to be covered by the licensed patents,0,0,0,0,0,0,0,0,0,0,0,0,0
4,the patent license shall not apply to any other combinations which include the contribution,0,0,0,0,0,0,0,0,0,0,0,0,0
5,c licensing under the terms of the eclipse public license epl subject to the terms of this license each contributor hereby grants recipient the right to license the program to third parties under the terms of the epl if the program does not use any autosar released materials,0,0,0,0,0,0,0,0,0,0,0,0,1
6,d third party intellectual property rights recipient understands that although each contributor grants the licenses to its contributions set forth herein no assurances are provided by any contributor that the program does not infringe the patent or other intellectual property rights of any other entity,0,0,0,0,0,0,0,0,0,0,0,0,0
7,each contributor disclaims any liability to recipient for claims brought by any other entity based on infringement of intellectual property rights or otherwise,0,0,0,0,0,0,0,0,0,0,1,0,0
8,as a condition to exercising the rights and licenses granted hereunder each recipient hereby assumes sole responsibility to secure any other intellectual property rights needed if any,0,0,0,0,0,0,0,0,0,0,1,0,0
9,for example if a third party patent license is required to allow recipient to distribute the program it is recipients responsibility to acquire that license before distributing the program,0,0,0,0,0,0,0,0,0,0,0,0,1
10,e contributor represents sufficient rights each contributor represents that to its knowledge it has sufficient rights in its contribution if any to grant the licenses set forth in this license,0,0,0,0,0,0,0,0,0,0,1,0,0
11,non assertion each recipient agrees not to assert against any other recipient exploiting artop commercially regarding any intellectual property rights used by the program,0,0,0,0,0,0,0,0,0,0,0,0,0
12,any beneficiary of this non assertion may enforce it for its own benefit provided that it grants similar non assertion commitments to the recipient or properly obligated successors in rights to the respective intellectual property,0,0,0,0,0,0,0,0,0,0,0,0,0
13,requirements 41 distribution of the program in object code a contributor may choose to distribute the program in object code form under its own license agreement provided that a it complies with the terms and conditions of this license and b its license agreement i effectively disclaims on behalf of all contributors all warranties and conditions express and implied including warranties or conditions of title and non infringement and implied warranties or conditions of merchantability and fitness for a particular purpose ii effectively excludes on behalf of all contributors all liability for damages including direct indirect special incidental and consequential damages such as lost profits iii states that any provisions which differ from this license are offered by that contributor alone and not by any other party and iv states that source code for the program is available from such contributor and informs licensees how to obtain it in a reasonable manner on or through a medium customarily used for software exchange,0,0,0,0,0,0,0,0,0,0,0,0,1
14,42 distribution of the program in source code when the program is made available in source code form a it must be made available under this license and b a copy of this license must be included with each copy of the program,0,0,0,0,0,0,0,1,0,0,0,0,1
15,43 alteration of copyrights contributors may not remove or alter any copyright notices contained within the program,0,0,0,0,0,0,0,1,0,0,0,0,1
16,44 identification of the original contributor each contributor must identify itself as the originator of its contribution if any in a manner that reasonably allows subsequent recipients to identify the originator of the contribution,0,0,0,0,0,0,0,0,0,1,0,0,0
17,45 autosar requirements the contributor and the recipient must have an autosar exploitation license for the autosar released materials that are used in the program,0,0,0,0,0,0,0,0,0,0,0,0,1
18,commercial distribution 51 obligation regarding product behavior commercial distributors of software may accept certain responsibilities with respect to end users business partners and the like,1,1,0,0,0,0,0,0,0,0,0,0,0
19,while this license is intended to facilitate the commercial use of the program the distributor who includes the program in a commercial product offering must do so in a manner which does not create potential liability for other contributors,1,0,0,0,0,0,0,0,0,0,0,0,1
20,therefore if a distributor includes the program in a commercial product offering such distributor hereby agrees to defend and indemnify every other contributor against any losses damages and costs collectively losses arising from claims lawsuits and other legal actions brought by a third party against the indemnified contributor to the extent caused by the acts or omissions of such distributor in connection with its distribution of the program in a commercial product offering,0,0,0,0,0,0,0,0,0,0,1,0,0
21,52 obligations regarding intellectual property rights of third parties the obligations in section 51 do not apply to any claims or losses relating to any actual or alleged intellectual property infringement,0,0,0,0,0,0,0,0,0,0,1,0,0
