id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,this is a legal agreement between you and irfanview software irfan skiljan covering your use of irfanview the software,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1 irfanview is provided as freeware but only for private non commercial use that means at home,1,0,0,1,0,0,0,0,0,0,0,0,1
3,1a irfanview is free for educational use schools universities museums and libraries and for use in charity or humanitarian organisations,1,0,0,1,0,0,0,0,0,0,0,0,1
4,1b if you intend to use irfanview at your place of business or for commercial purposes please register and purchase it,1,0,0,0,0,0,0,0,0,0,0,0,1
5,commercial users please contact me by e mail for prices discounts and payment methods,1,0,0,0,0,0,0,0,0,0,0,0,1
6,1c if you buy irfanview licenses irfanview hereby grants to you a perpetual worldwide fully paid up non exclusive license to use the software solely for your internal business purposes,1,0,0,0,0,0,0,0,0,0,0,0,1
7,2 irfanview software is owned by irfan skiljan and is protected by copyright laws and international treaty provisions,0,0,0,0,0,0,0,1,0,0,0,0,0
8,therefore you must treat the software like any other copyrighted material,0,0,0,0,0,0,0,0,0,0,0,0,1
9,3 you may not distribute rent sub license or otherwise make available to others the software or documentation or copies thereof except as expressly permitted in this license without prior written consent from irfanview irfan skiljan,0,1,0,0,0,0,0,0,0,0,0,0,1
10,in the case of an authorized transfer the transferee must agree to be bound by the terms and conditions of this license agreement,0,0,0,0,0,0,0,0,0,0,0,0,1
11,4 you may not remove any proprietary notices labels trademarks on the software or documentation,0,0,0,0,0,1,0,0,0,0,0,0,0
12,you may not modify de compile disassemble or reverse engineer the software,0,0,1,0,0,0,0,0,0,0,0,0,1
13,5 limited warranty irfanview irfanview plugins and documentation are as is without any warranty as to their performance merchantability or fitness for any particular purpose,0,0,0,0,0,0,0,0,0,0,0,1,0
14,the licensee assumes the entire risk as to the quality and performance of the software,0,0,0,0,0,0,0,0,0,0,1,0,0
15,in no event shall irfanview or anyone else who has been involved in the creation development production or delivery of this software be liable for any direct incidental or consequential damages such as but not limited to loss of anticipated profits benefits use or data resulting from the use of this software or arising out of any breach of warranty,0,0,0,0,0,0,0,0,0,0,1,0,0
16,copyright c 2016 by irfan skiljan wiener neustadt austria,0,0,0,0,0,0,0,0,0,0,0,0,1
