id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,w3cÃÂ¢ÃÂ® software notice and license copyright ÃÂ¢ÃÂ© 1994 2002 world wide web consortium massachusetts institute of technology institut national de recherche en informatique et en automatique keio university,0,0,0,0,0,0,0,0,0,0,0,0,1
2,http  wwww3org consortium legal  this w3c work including software documents or other related items is being provided by the copyright holders under the following license,0,0,0,0,0,0,0,0,0,0,0,0,1
3,by obtaining using and or copying this work you the licensee agree that you have read understood and will comply with the following terms and conditions permission to use copy modify and distribute this software and its documentation with or without modification for any purpose and without fee or royalty is hereby granted provided that you include the following on all copies of the software and documentation or portions thereof including modifications that you make the full text of this notice in a location viewable to users of the redistributed or derivative work,0,1,1,1,0,0,0,1,0,0,0,0,1
4,any pre existing intellectual property disclaimers notices or terms and conditions,0,0,0,0,0,0,0,0,0,0,0,0,0
5,if none exist a short notice of the following form hypertext is preferred text is permitted should be used within the body of any redistributed or derivative code copyright ÃÂ¢ÃÂ© [$date of software] world wide web consortium massachusetts institute of technology institut national de recherche en informatique et en automatique keio university,0,0,0,0,0,0,0,1,0,0,0,0,1
6,http  wwww3org consortium legal  notice of any changes or modifications to the w3c files including the date changes were made,0,0,0,0,0,0,0,0,0,1,0,0,1
7,we recommend you provide uris to the location from which the code is derived,0,0,0,0,0,0,0,0,0,0,0,0,1
8,this software and documentation is provided as is and copyright holders make no representations or warranties express or implied including but not limited to warranties of merchantability or fitness for any particular purpose or that the use of the software or documentation will not infringe any third party patents copyrights trademarks or other rights,0,0,0,0,0,0,0,0,0,0,0,1,0
9,copyright holders will not be liable for any direct indirect special or consequential damages arising out of any use of the software or documentation,0,0,0,0,0,0,0,0,0,0,1,0,0
10,the name and trademarks of copyright holders may not be used in advertising or publicity pertaining to the software without specific written prior permission,0,0,0,0,0,1,0,0,0,0,0,0,0
11,title to copyright in this software and any associated documentation will at all times remain with copyright holders,0,0,0,0,0,0,0,1,0,0,0,0,1
12,this formulation of w3cs notice and license became active on august 14 1998 so as to improve compatibility with gpl,0,0,0,0,1,0,0,0,0,0,0,0,1
13,this version ensures that w3c software licensing terms are no more restrictive than gpl and consequently w3c software may be distributed in gpl packages,0,0,0,1,0,0,0,0,0,0,0,0,1
14,see the older formulation for the policy prior to this date,0,0,0,0,0,0,0,0,0,0,0,0,1
15,please see our copyright faq for common questions about using materials from our site including specific terms and conditions for packages like libwww amaya and jigsaw,0,0,0,0,0,0,0,0,0,0,0,0,1
