id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,hewlett packard software license agreement end user license agreement please read carefully the use of the software is subject to the terms and conditions that follow agreement unless the software is subject to a separate license agreement between you and hp or its suppliers,0,0,0,0,0,0,0,0,1,0,0,0,1
2,by downloading installing copying accessing or using the software or by choosing the i accept option located on or adjacent to the screen where this agreement may be displayed you agree to the terms of this agreement any applicable warranty statement and the terms and conditions contained in the ancillary software as defined below,0,0,0,0,0,0,0,0,0,0,0,0,1
3,if you are accepting these terms on behalf of another person or a company or other legal entity you represent and warrant that you have full authority to bind that person company or legal entity to these terms,0,0,0,0,0,0,0,0,0,0,0,0,0
4,if you do not agree to these terms do not download install copy access or use the software and promptly return the software with proof of purchase to the party from whom you acquired it and obtain a refund of the amount you paid if any,0,1,0,0,0,0,0,0,0,0,0,0,1
5,if you downloaded the software contact the party from whom you acquired it,0,0,0,0,0,0,0,0,0,0,0,0,1
6,you and your refer either to an individual person or to a single legal entity,0,0,0,0,0,0,0,0,0,0,0,0,0
7,b hp means hewlett packard company or one of its subsidiaries,0,0,0,0,0,0,0,0,0,0,0,0,0
8,c hp branded means software products bearing a trademark or service mark of hewlett packard company or any hewlett packard company affiliate and embedded hp selected third party software that is not offered under a third party license agreement,0,0,0,0,0,0,0,0,0,0,0,1,0
9,d software means machine readable instructions and data and copies thereof including middleware and related updates and upgrades you may be separately authorized to receive licensed materials user documentation user manuals and operating procedures,0,1,0,0,0,0,1,0,0,0,0,0,1
10,ancillary software means all or any portion of software provided under public open source or third party license terms,0,0,0,0,0,0,0,0,0,0,0,0,1
11,e specification means technical information about software products published in hp product manuals user documentation and technical data sheets in effect on the date hp delivers software products to you,0,0,0,0,0,0,1,0,0,0,0,0,0
12,f transaction documents means an accepted customer order excluding pre printed terms and in relation to that order valid hp quotations license to use certificates or invoices,0,1,0,0,0,0,0,0,0,0,0,0,0
13,subject to the terms and conditions of this agreement and the payment of any applicable license fee hp grants you a non exclusive non transferable license to use as defined below in object code form one copy of the software on one device at a time for your internal business purposes unless otherwise indicated above or in applicable transaction documents,1,0,0,1,0,0,0,0,0,0,0,0,1
14,use means to install store load execute and display the software in accordance with the specifications,0,0,0,0,0,0,0,0,0,0,0,0,1
15,your use of the software is subject to these license terms and to the other restrictions specified by hp in any other tangible or electronic documentation delivered or otherwise made available to you with or at the time of purchase of the software including license terms warranty statements specifications and readme or other informational files included in the software itself,0,0,0,0,0,0,0,0,0,0,0,0,1
16,such restrictions are hereby incorporated in this agreement by reference,0,0,0,0,0,0,0,0,0,0,0,0,1
17,some software may require license keys or contain other technical protection measures,0,0,0,0,0,0,0,0,0,0,0,0,0
18,you acknowledge that hp may monitor your compliance with use restrictions remotely or otherwise,0,0,0,0,0,0,0,0,0,0,0,0,1
19,if hp makes a license management program available which records and reports license usage information you agree to appropriately install configure and execute such license management program beginning no later than one hundred and eighty 180 days from the date it is made available to you and continuing for the period that the software is used,0,0,0,0,0,0,0,0,0,0,0,0,1
20,this agreement confers no title or ownership and is not a sale of any rights in the software,0,0,0,0,0,0,0,0,0,0,0,0,0
21,third party suppliers are intended beneficiaries under this agreement and independently may protect their rights in the software in the event of any infringement,0,0,0,0,0,0,0,0,0,0,0,0,0
22,all rights not expressly granted to you are reserved solely to hp or its suppliers,0,0,0,0,0,0,0,0,0,0,0,0,0
23,nothing herein should be construed as granting you by implication estoppel or otherwise a license relating to software other than as expressly stated above in this section 2 c unless otherwise permitted by hp you a may only make copies or adaptations of the software for archival purposes or when copying or adaptation is an essential step in the authorized use of the software on a backup device provided that copies and adaptations are used in no other manner and provided further that the use on the backup device is discontinued when the original or replacement device becomes operable and b may not copy the software onto or otherwise use or make it available on to or through any public or external distributed network,1,0,0,1,0,0,0,0,0,0,0,0,1
24,d to use software identified as an update or upgrade you must first be licensed for the original software identified by hp as eligible for the update or upgrade,0,0,0,0,0,0,0,0,0,0,0,0,1
25,if the update or upgrade is intended to substantially replace the original software after updating or upgrading you may no longer use the original software that formed the basis for your update or upgrade eligibility unless otherwise provided by hp in writing,0,0,0,0,0,0,0,0,1,0,0,0,1
26,nothing in this agreement grants you any right to purchase or receive software updates upgrades or support and hp is under no obligation to make such support available to you,0,0,0,0,0,0,0,0,0,0,0,0,1
27,updates upgrades enhancements or other support may only be available under separate hp support agreements,0,0,0,0,0,0,0,0,0,0,0,0,1
28,you may contact hp to learn more about any support offerings hp may make available,0,0,0,0,0,0,0,0,0,0,0,0,1
29,hp reserves the right to require additional licenses and fees for software upgrades or other enhancements or for use of the software on upgraded devices,0,0,0,0,0,0,0,0,0,0,0,0,1
30,e you must reproduce all copyright notices that appear in or on the software including documentation on all permitted copies or adaptations,0,1,0,0,0,0,0,1,0,0,0,0,1
31,f notwithstanding anything to the contrary herein if the transaction documents identifies that the software may be utilized on another designated systems as defined below your license to use the software may be transferred to another designated systems,0,0,0,0,0,0,0,0,0,0,0,0,1
32,a designated system means a computer system owned controlled or operated by or solely on behalf of you and may be further identified by hp by the combination of a unique number and a specific system type,0,0,0,0,0,0,0,0,0,0,0,0,0
33,such license will terminate in the event of a change in either the system number or system type an unauthorized relocation or if the designated system ceases to be within your possession or control,0,0,0,0,0,0,0,0,0,0,0,0,1
34,g operating system software may only be used when operating the associated hardware in configurations as approved sold or subsequently upgraded by hp or an hp authorized reseller,0,0,0,0,0,0,0,0,0,0,0,0,1
35,h software is not specifically designed manufactured or intended for use as parts components or assemblies for the planning construction maintenance or direct operation of a nuclear facility,0,0,0,0,0,0,0,0,0,0,0,0,0
36,you are solely liable if software is used for these applications and will indemnify and hold hp harmless from all loss damage expense or liability in connection with such use,0,0,0,0,0,0,0,0,0,0,1,0,0
37,i you will not modify reverse engineer disassemble decrypt decompile or make derivative works of the software,0,1,1,0,0,0,0,0,0,0,0,0,1
38,where you have other rights mandated under statute you will provide hp with reasonably detailed information regarding any intended modifications reverse engineering disassembly decryption or decompilation and the purposes therefore,0,0,0,0,0,0,0,0,0,0,0,0,1
39,extending the use of software to any person or entity other than you as a function of providing services ie,0,0,0,0,0,0,0,0,0,0,0,0,1
40, making the software available through a commercial timesharing or service bureau must be authorized in writing by hp prior to such use and may require additional licenses and fees,0,0,0,0,0,0,0,0,0,0,0,0,1
41,you may not distribute resell or sublicense the software,0,0,0,0,0,0,0,0,0,0,0,0,1
42,k notwithstanding anything in this agreement to the contrary all or any portion of the software which constitutes ancillary software is licensed to you subject to the terms and conditions of the software license agreement accompanying such ancillary software whether in the form of a separate agreement shrink wrap license or electronic license terms accepted at time of download,0,0,0,0,0,0,0,0,1,0,0,0,1
43,use of the ancillary software by you shall be governed entirely by the terms and conditions of such license and with respect to hp by the limitations and disclaimers of sections 3 and 5 hereof,0,0,0,0,0,0,0,0,0,0,0,0,1
44,hp has identified any ancillary software by either noting the ancillary software providers ownership within each ancillary software program file and or by providing information in the ancillarytxt or readme file that is provided as part of the installation of the software,0,0,0,0,0,0,0,0,0,0,0,1,1
45,the ancillary software licenses are also set forth in the ancillarytxt or readme file,0,0,0,0,0,0,0,0,0,0,0,0,0
46,by accepting the terms and conditions of this agreement you are also accepting the terms and conditions of each ancillary software license in the ancillarytxt or readme file,0,0,0,0,0,0,0,0,1,0,0,0,1
47,if the software includes ancillary software licensed under the gnu general public license and or under the gnu lesser general pubic license gpl software a complete machine readable copy of the gpl software source code gpl source code is either i included with the software that is delivered to you or ii upon your written request hp will provide to you for a fee covering the cost of distribution a complete machine readable copy of the gpl source code by mail or iii if you obtained the software by downloading it from a hp website and neither of the preceding options are available you may download the gpl source code from the same website,0,1,1,0,0,0,1,0,0,0,0,0,1
48,information about how to make a written request for gpl source code may be found in the ancillarytxt file or if an address is not listed in that file at the following website wwwhpcom,0,0,0,0,0,0,0,0,0,0,0,0,1
49,warranty i if software is provided without a license fee the following as is warranty statement applies to the software disclaimer of warranties to the maximum extent permitted by applicable law hp and its suppliers provide the software as is and with all faults and hereby disclaim all indemnities warranties and conditions either express implied whether by statue common law custom or otherwise including but not limited to warranties of title and non infringement any implied warranties duties or conditions of merchantability of fitness for a particular purpose and of lack of viruses,0,0,0,0,0,0,0,0,0,0,0,1,0
50,hp does not warrant that the operation of software will be uninterrupted or error free or that the software will meet your requirements,0,0,0,0,0,0,0,0,0,0,0,1,0
51,some states jurisdictions do not allow exclusion of implied warranties or limitations on the duration of implied warranties so the above disclaimer may not apply to you in its entirety,0,0,0,0,0,0,0,0,0,0,0,1,0
52,ii if software is provided for a license fee the following	limited warranty applies to the software a hp branded software will materially conform to its specifications,0,0,0,0,0,0,0,0,0,0,0,1,0
53,if a warranty period is not specified for hp branded software the warranty period will be ninety 90 days from the delivery date or the date of installation if installed by hp,0,0,0,0,0,0,0,0,0,0,0,1,0
54,if you schedule or delay installation by hp more than thirty 30 days after delivery the warranty period begins on the 31st day after delivery,0,0,0,0,0,0,0,0,0,0,0,1,0
