id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty,is_granted
1,this license grants you a non exclusive license to use the adaptec software and related documentation software on the following terms conditions and export compliance requirements your right to use the software,0,0,0,0,0,0,0,0,0,0,0,0,1
2,you may use the software in machine readable form ie,0,0,0,0,0,0,0,0,0,0,0,0,1
3,the form you download from us within a single working location,0,0,0,0,0,0,0,0,0,0,0,0,1
4,you may copy the software in the same form solely for back up purposes or use within a single working location,0,0,0,0,0,0,0,0,0,0,0,0,1
5,you must reproduce adaptecs copyright notice and proprietary legends,0,0,0,0,0,0,0,0,0,0,0,0,1
6,this software contains trade secrets and in order to protect them you may not 1 distribute copies of the software in any manner including but not limited to distribution through web site posting 2 decompile reverse engineer disassemble or otherwise reduce the software to a human perceivable form 3 modify adapt or translate the software into any other form 4 rent lease loan resell for profit or create derivative works based upon the software or any part of it,1,1,1,0,0,0,0,0,0,0,0,0,1
7,the software is copyrighted by proprietary to and a trade secret of adaptec,0,0,0,0,0,0,0,0,0,0,0,0,0
8,adaptec retains the title ownership and intellectual property rights in and to the software and all subsequent copies regardless of the form or media,0,1,0,0,0,0,0,0,0,0,0,0,1
9,the software is protected by the copyright laws of the united states the european union and international copyright treaties,0,0,0,0,0,0,0,0,0,0,0,0,0
10,this license is not a sale of the software,0,0,0,0,0,0,0,0,0,0,0,0,0
11,this license will terminate automatically without notice if you fail to comply with any of the provisions,0,0,0,0,0,0,0,0,0,0,0,0,1
12,upon termination you shall destroy all copies of the software including any partial copies,0,0,0,0,0,0,0,0,0,0,0,0,1
13,if you are a european consumer then this section 5 does not apply to you and does not form part of your license with us,0,0,0,0,0,0,0,0,0,0,0,0,0
14,you accept all risks which may arise from the downloading of the software including but not limited to errors in transmission or corruption of existing data or software,0,0,0,0,0,0,0,0,0,0,0,0,0
15,adaptec makes no warranties express or implied and specifically disclaims any warranty of non infringement of third parties rights warranties of satisfactory quality and of fitness for a particular purpose,0,0,0,0,0,0,0,0,0,0,0,1,0
16,some states do not allow the exclusion of implied warranties or limitations of how long an implied warranty may last so the above exclusion may not apply to you,0,0,0,0,0,0,0,0,0,0,0,1,0
17,you may also have other rights which vary from state to state,0,0,0,0,0,0,0,0,0,0,0,0,0
18,for european consumers we will not be liable to you where you suffer loss which was not foreseeable to you and to us when you downloaded the software even if it results from our failure to comply with this license or our negligence where you suffer any business loss including loss of revenue profits or anticipated savings whether those losses are the direct or indirect result of our default or where your loss does not result from our failure to comply with this license or our negligence,0,0,0,0,0,0,0,0,1,0,1,0,0
19,the software has been made available to you free of charge,0,0,0,0,0,0,0,0,0,0,0,0,1
20,you may at any time download a further copy of the software free of charge to replace your original copy of the software consequently we and our suppliers will only be liable to you up to a maximum total limit of two thousand dollars us or its euro equivalent at the time a claim is made,0,0,0,0,0,0,0,0,0,0,0,0,1
21,our maximum financial responsibility to you and that of our suppliers will not exceed this limit even if the actual loss you suffer is more than that,0,0,0,0,0,0,0,0,0,0,1,0,0
22,however nothing in this license shall restrict any partys liability for fraud death or personal injury arising from its negligence or for fraud or any fraudulent misrepresentation,0,0,0,0,0,0,0,0,0,0,1,0,0
23,all others downloading the software the software is provided free of charge to you therefore under no circumstances except as described herein and under no legal theory tort including negligence contract or otherwise shall adaptec or its suppliers or resellers be liable to you or any other person for any economic loss including loss of profit or for any loss of data loss of business loss of goodwill loss of anticipated savings in each case whether direct or indirect or for any other direct or indirect special incidental or consequential damages of any character even if adaptec shall have been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0,0
24,however nothing in this license shall restrict any partys liability for fraud death or personal injury arising from its negligence or for fraud or any fraudulent misrepresentation,0,0,0,0,0,0,0,0,0,0,1,0,0
25,by downloading you acknowledge that the laws and regulations of the united states and relevant countries within the european union restrict the export and re export of the software,0,1,0,0,0,0,0,0,0,0,0,0,1
26,further you agree that you will not export or re export the software or media in any form without the appropriate united states and foreign government approval,0,0,0,0,0,0,0,0,0,0,0,0,1
27,if you are a european consumer you must not export software outside the country in which you download it without our prior written permission,0,0,0,0,0,0,0,0,0,0,0,0,1
28,if you are a european consumer then this clause will not apply to you and does not form part of your license agreement with us,0,0,0,0,0,0,0,0,0,0,0,0,0
29,if the software is acquired under the terms of a united states gsa contract use reproduction or disclosure is subject to the restrictions set forth in the applicable adp schedule contract,0,0,0,0,0,0,0,0,0,0,0,0,1
30,if the software is acquired under the terms of a dod or civilian agency contract use duplication or disclosure by the government is subject to the restrictions of this license in accordance with 48 cfr,0,0,0,0,0,0,0,0,0,0,0,0,1
31,12212 of the federal acquisition regulations and its successors and 48 cfr,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2277202 1 of the dod far supplement and its successors,0,0,0,0,0,0,0,0,0,0,0,0,1
33,california residents entered into and to be performed within california except as governed by federal law,0,0,0,0,0,0,0,0,0,0,0,0,1
34,should any provision of this license be declared unenforceable in any jurisdiction then such provision shall be deemed to be severable from this license and shall not affect the remainder hereof,0,0,0,0,0,1,0,0,0,0,0,0,0
