id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,reactive extensions eula to download the file you must agree to the following license microsoft software license terms microsoft reactive extensions for javascript and net libraries these license terms are an agreement between microsoft corporation or based on where you live one of its affiliates and you,,,,,,,,,,,,
2,they apply to the software named above which includes the media on which you received it if any,,,,,,,,,,,,
3,the terms also apply to any microsoft updates supplements internet based services and support services for this software unless other terms accompany those items,,,,,,,,,,,,
4,if you do not accept them do not use the software,,,,,,,,,,,,
5,if you comply with these license terms you have the rights below,,,,,,,,,,,,
6,you may install and use any number of copies of the software on your devices to design develop and test your programs,,,,,,,,,,,,
7,distributable codethe software contains code that you are permitted to distribute in programs you develop if you comply with the terms below,,,,,,,,,,,,
8,the code and text files listed in the software redisttxt files are distributable code,,,,,,,,,,,,
9,you may copy and distribute the object code form of the distributable code,,,,,,,,,,,,
10,you may also combine the object code form of the distributable code with your programs to develop a unified web solution and permit others via online methods to access and use that unified web solution provided that the distributable code is only used as part of and in conjunction with your programs,,,,,,,,,,,,
11,you may permit distributors of your programs to copy and distribute the distributable code as part of those programs,,,,,,,,,,,,
12,for any distributable code you must add significant primary functionality to it in your programs require distributors and external end users to agree to terms that protect it at least as much as this agreement display your valid copyright notice on your programs and indemnify defend and hold harmless microsoft from any claims including attorneysâ fees related to the distribution or use of your programs,,,,,,,,,,,,
13,you may not alter any copyright trademark or patent notice in the distributable code use microsoftâs trademarks in your programsâ names or in a way that suggests your programs come from or are endorsed by microsoft include distributable code in malicious deceptive or unlawful programs or modify or distribute the source code of any distributable code so that any part of it becomes subject to an excluded license,,,,,,,,,,,,
14,an excluded license is one that requires as a condition of use modification or distribution that the code be disclosed or distributed in source code form or others have the right to modify it,,,,,,,,,,,,
15,this agreement only gives you some rights to use the software,,,,,,,,,,,,
16,unless applicable law gives you more rights despite this limitation you may use the software only as expressly permitted in this agreement,,,,,,,,,,,,
17,in doing so you must comply with any technical limitations in the software that only allow you to use it in certain ways,,,,,,,,,,,,
18,you may not work around any technical limitations in the software reverse engineer decompile or disassemble the software except and only to the extent that applicable law expressly permits despite this limitation make more copies of the software than specified in this agreement or allowed by applicable law despite this limitation publish the software for others to copy rent lease or lend the software or transfer the software or this agreement to any third party,,,,,,,,,,,,
19,you may make one backup copy of the software,,,,,,,,,,,,
20,you may use it only to reinstall the software,,,,,,,,,,,,
21,any person that has valid access to your computer or internal network may copy and use the documentation for your internal reference purposes,,,,,,,,,,,,
22,the software is subject to united states export laws and regulations,,,,,,,,,,,,
23,you must comply with all domestic and international export laws and regulations that apply to the software,,,,,,,,,,,,
24,these laws include restrictions on destinations end users and end use,,,,,,,,,,,,
25,because this software is as is we may not provide support services for it,,,,,,,,,,,,
26,this agreement and the terms for supplements updates internet based services and support services that you use are the entire agreement for the software and support services,,,,,,,,,,,,
27,if you acquired the software in the united states washington state law governs the interpretation of this agreement and applies to claims for breach of it regardless of conflict of laws principles,,,,,,,,,,,,
28,the laws of the state where you live govern all other claims including claims under state consumer protection laws unfair competition laws and in tort,,,,,,,,,,,,
29,if you acquired the software in any other country the laws of that country apply,,,,,,,,,,,,
30,you may have other rights under the laws of your country,,,,,,,,,,,,
31,you may also have rights with respect to the party from whom you acquired the software,,,,,,,,,,,,
32,this agreement does not change your rights under the laws of your country if the laws of your country do not permit it to do so,,,,,,,,,,,,
33,you may have additional consumer rights under your local laws which this agreement cannot change,,,,,,,,,,,,
34,to the extent permitted under your local laws microsoft excludes the implied warranties of merchantability fitness for a particular purpose and non infringement,,,,,,,,,,,,
35,you can recover from microsoft and its suppliers only direct damages up to us $500,,,,,,,,,,,,
36,you cannot recover any other damages including consequential lost profits special indirect or incidental damages,,,,,,,,,,,,
37,this limitation applies to anything related to the software services content including code on third party internet sites or third party programs and claims for breach of contract breach of warranty guarantee or condition strict liability negligence or other tort to the extent permitted by applicable law,,,,,,,,,,,,
38,it also applies even if microsoft knew or should have known about the possibility of the damages,,,,,,,,,,,,
