id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,microsoft windows server 2003 sp1 platform sdk license microsoft software license terms microsoft platform software development kit for microsoft windows server 2003 service pack 1 these license terms are an agreement between microsoft corporation or based on where you live one of its affiliates and you,,,,,,,,,,,,
2,they apply to the software named above which includes the media on which you received it if any,,,,,,,,,,,,
3,the terms also apply to any microsoft â¢ updates â¢ supplements â¢ internet based services and â¢ support services for this software unless other terms accompany those items,,,,,,,,,,,,
4,if you do not accept them do not use the software,,,,,,,,,,,,
5,if you comply with these license terms you have the rights below 1,,,,,,,,,,,,
6,you may install the software on any number of devices to design develop and test your programs that run on a microsoft windows operating system,,,,,,,,,,,,
7,the license terms with those programs apply to your use of them,,,,,,,,,,,,
8,the software contains code that you are permitted to copy and distribute in programs you develop if you comply with the terms below,,,,,,,,,,,,
9,the code and text files listed below are distributable code,,,,,,,,,,,,
10,copy and distribute the object code form of code listed in redisttxt files â¢ sample code,,,,,,,,,,,,
11,modify copy and distribute the source and object code form of code marked as sample except for files identified as mfcs atls and crts see below â¢ mfcs atls and crts,,,,,,,,,,,,
12,modify the source code form of microsoft foundation classes mfcs active template libraries atls and c runtimes crts to design develop and test your programs and copy and distribute the object code form of your modified files under a new name and â¢ third party distribution,,,,,,,,,,,,
13,permit distributors of your programs to copy and distribute the distributable code as part of those programs,,,,,,,,,,,,
14,for any distributable code you distribute you must â¢ add significant primary functionality to it in your programs â¢ only invoke the software via interfaces described in the software documentation â¢ for any distributable code having a filename extension of lib distribute only the results of running such distributable code through a linker with your application â¢ distribute distributable code included in a setup program only as part of that setup program without modification â¢ require distributors and external end users to agree to terms that protect it at least as much as this agreement â¢ display your valid copyright notice on your programs â¢ for distributable code from the windows media services sdk portions of the software include in your programâs help about box or in another obvious place if there is no box the following copyright notice portions utilize microsoft windows media technologies,,,,,,,,,,,,
15,all rights reserved and â¢ indemnify defend and hold harmless microsoft from any claims including attorneysâ fees related to the distribution or use of your programs,,,,,,,,,,,,
16,you may not â¢ alter any copyright trademark or patent notice in the distributable code â¢ use microsoftâs trademarks in your programsâ names or in a way that suggests your programs come from or are endorsed by microsoft â¢ distribute distributable code to run on a platform other than the windows platform â¢ include distributable code in malicious deceptive or unlawful programs or â¢ modify or distribute the source code of any distributable code so that any part of it becomes subject to an excluded license,,,,,,,,,,,,
17,an excluded license is one that requires as a condition of use modification or distribution that o the code be disclosed or distributed in source code form or o others have the right to modify it,,,,,,,,,,,,
18,the first user of the software may transfer it and this agreement directly to a third party,,,,,,,,,,,,
19,before the transfer that party must agree that this agreement applies to the transfer and use of the software,,,,,,,,,,,,
20,the first user must uninstall the software before transferring it separately from the device,,,,,,,,,,,,
21,you may make one backup copy of the software,,,,,,,,,,,,
22,you may use it only to reinstall the software,,,,,,,,,,,,
23,you may copy and use the documentation for your internal reference purposes,,,,,,,,,,,,
24,the software is subject to united states export laws and regulations,,,,,,,,,,,,
25,you must comply with all domestic and international export laws and regulations that apply to the software,,,,,,,,,,,,
26,these laws include restrictions on destinations end users and end use,,,,,,,,,,,,
27,because this software is as is we may not provide support services for it,,,,,,,,,,,,
28,this agreement only gives you some rights to use the software,,,,,,,,,,,,
29,unless applicable law gives you more rights despite this limitation you may use the software only as expressly permitted in this agreement,,,,,,,,,,,,
30,in doing so you must comply with any technical limitations in the software that only allow you to use it in certain ways,,,,,,,,,,,,
31,you may not â¢ work around any technical limitations in the software â¢ reverse engineer decompile or disassemble the software except and only to the extent that applicable law expressly permits despite this limitation â¢ make more copies of the software than specified in this agreement or allowed by applicable law despite this limitation â¢ publish the software for others to copy â¢ rent lease or lend the software or â¢ use the software for commercial software hosting services,,,,,,,,,,,,
32,this agreement and the terms for supplements updates internet based services and support services that you use are the entire agreement for the software and support services,,,,,,,,,,,,
33,if you acquired the software in the united states washington state law governs the interpretation of this agreement and applies to claims for breach of it regardless of conflict of laws principles,,,,,,,,,,,,
34,the laws of the state where you live govern all other claims including claims under state consumer protection laws unfair competition laws and in tort,,,,,,,,,,,,
35,if you acquired the software in any other country the laws of that country apply,,,,,,,,,,,,
36,you may have other rights under the laws of your country,,,,,,,,,,,,
37,you may also have rights with respect to the party from whom you acquired the software,,,,,,,,,,,,
38,this agreement does not change your rights under the laws of your country if the laws of your country do not permit it to do so,,,,,,,,,,,,
39,you may have additional consumer rights under your local laws which this agreement cannot change,,,,,,,,,,,,
40,to the extent permitted under your local laws microsoft excludes the implied warranties of merchantability fitness for a particular purpose and non infringement,,,,,,,,,,,,
41,you can recover from microsoft and its suppliers only direct damages up to us $500,,,,,,,,,,,,
42,you cannot recover any other damages including consequential lost profits special indirect or incidental damages,,,,,,,,,,,,
43,this limitation applies to â¢ anything related to the software services content including code on third party internet sites or third party programs and â¢ claims for breach of contract breach of warranty guarantee or condition strict liability negligence or other tort to the extent permitted by applicable law,,,,,,,,,,,,
44,it also applies even if microsoft knew or should have known about the possibility of the damages,,,,,,,,,,,,
45,the above limitation or exclusion may not apply to you because your country may not allow the exclusion or limitation of incidental consequential or other damages,,,,,,,,,,,,
