id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,sysinternals software license terms 09 27 2009 5 minutes to read contributors markruss kent sharkey these license terms are an agreement between sysinternals a wholly owned subsidiary of microsoft corporation and you,,,,,,,,,,,,
2,they apply to the software you are downloading from technetmicrosoftcom sysinternals which includes the media on which you received it if any,,,,,,,,,,,,
3,the terms also apply to any sysinternals updates supplements internet based services and support services for this software unless other terms accompany those items,,,,,,,,,,,,
4,if you do not accept them do not use the software,,,,,,,,,,,,
5,if you comply with these license terms you have the rights below,,,,,,,,,,,,
6,installation and user rights you may install and use any number of copies of the software on your devices,,,,,,,,,,,,
7,scope of license the software is licensed not sold,,,,,,,,,,,,
8,this agreement only gives you some rights to use the software,,,,,,,,,,,,
9,unless applicable law gives you more rights despite this limitation you may use the software only as expressly permitted in this agreement,,,,,,,,,,,,
10,in doing so you must comply with any technical limitations in the software that only allow you to use it in certain ways,,,,,,,,,,,,
11,you may not work around any technical limitations in the software reverse engineer decompile or disassemble the software except and only to the extent that applicable law expressly permits despite this limitation make more copies of the software than specified in this agreement or allowed by applicable law despite this limitation publish the software for others to copy rent lease or lend the software transfer the software or this agreement to any third party or use the software for commercial software hosting services,,,,,,,,,,,,
12,sensitive information please be aware that similar to other debug tools that capture âprocess stateâ information files saved by sysinternals tools may include personally identifiable or other sensitive information such as usernames passwords paths to files accessed and paths to registry accessed,,,,,,,,,,,,
13,by using this software you acknowledge that you are aware of this and take sole responsibility for any personally identifiable or other sensitive information provided to microsoft or any other party through your use of the software,,,,,,,,,,,,
14,documentation any person that has valid access to your computer or internal network may copy and use the documentation for your internal reference purposes,,,,,,,,,,,,
15,export restrictions the software is subject to united states export laws and regulations,,,,,,,,,,,,
16,you must comply with all domestic and international export laws and regulations that apply to the software,,,,,,,,,,,,
17,these laws include restrictions on destinations end users and end use,,,,,,,,,,,,
18,support services because this software is as is we may not provide support services for it,,,,,,,,,,,,
19,entire agreement this agreement and the terms for supplements updates internet based services and support services that you use are the entire agreement for the software and support services,,,,,,,,,,,,
20,if you acquired the software in the united states  washington state law governs the interpretation of this agreement and applies to claims for breach of it regardless of conflict of laws principles,,,,,,,,,,,,
21,the laws of the state where you live govern all other claims including claims under state consumer protection laws unfair competition laws and in tort,,,,,,,,,,,,
22,if you acquired the software in any other country the laws of that country apply,,,,,,,,,,,,
23,you may have other rights under the laws of your country,,,,,,,,,,,,
24,you may also have rights with respect to the party from whom you acquired the software,,,,,,,,,,,,
25,this agreement does not change your rights under the laws of your country if the laws of your country do not permit it to do so,,,,,,,,,,,,
26,disclaimer of warranty the software is licensed as is,,,,,,,,,,,,
27,you may have additional consumer rights under your local laws which this agreement cannot change,,,,,,,,,,,,
28,to the extent permitted under your local laws sysinternals excludes the implied warranties of merchantability fitness for a particular purpose and non infringement,,,,,,,,,,,,
29,limitation on and exclusion of remedies and damages you can recover from sysinternals and its suppliers only direct damages up to us $500,,,,,,,,,,,,
30,you cannot recover any other damages including consequential lost profits special indirect or incidental damages,,,,,,,,,,,,
31,this limitation applies to anything related to the software services content including code on third party internet sites or third party programs and claims for breach of contract breach of warranty guarantee or condition strict liability negligence or other tort to the extent permitted by applicable law,,,,,,,,,,,,
32,it also applies even if sysinternals knew or should have known about the possibility of the damages,,,,,,,,,,,,
33,the above limitation or exclusion may not apply to you because your country may not allow the exclusion or limitation of incidental consequential or other damages,,,,,,,,,,,,
34,please note as this software is distributed in quebec  canada  some of the clauses in this agreement are provided below in french,,,,,,,,,,,,
35,remarque  ce logiciel ã©tant distribuã© au quã©bec canada certaines des clauses dans ce contrat sont fournies ci dessous en franã§ais,,,,,,,,,,,,
36,le logiciel visã© par une licence est offert â« tel quel â»,,,,,,,,,,,,
37,toute utilisation de ce logiciel est ã  votre seule risque et pã©ril,,,,,,,,,,,,
38,vous pouvez bã©nã©ficier de droits additionnels en vertu du droit local sur la protection dues consommateurs que ce contrat ne peut modifier,,,,,,,,,,,,
39,la ou elles sont permises par le droit locale les garanties implicites de qualitã© marchande dadã©quation ã  un usage particulier et dabsence de contrefaã§on sont exclues,,,,,,,,,,,,
40,limitation des dommages intãrãts et exclusion de responsabilitã pour les dommages,,,,,,,,,,,,
41,vous pouvez obtenir de sysinternals et de ses fournisseurs une indemnisation en cas de dommages directs uniquement ã  hauteur de 500 $ us,,,,,,,,,,,,
42,vous ne pouvez prã©tendre ã  aucune indemnisation pour les autres dommages y compris les dommages spã©ciaux indirects ou accessoires et pertes de bã©nã©fices,,,,,,,,,,,,
43,cette limitation concerne  tout ce qui est reliã© au logiciel aux services ou au contenu y compris le code figurant sur des sites internet tiers ou dans des programmes tiers  et les rã©clamations au titre de violation de contrat ou de garantie ou au titre de responsabilitã© stricte de nã©gligence ou dune autre faute dans la limite autorisã©e par la loi en vigueur,,,,,,,,,,,,
44,elle sapplique ã©galement mãªme si sysinternals connaissait ou devrait connaã®tre lã©ventualitã© dun tel dommage,,,,,,,,,,,,
45,si votre pays nautorise pas lexclusion ou la limitation de responsabilitã© pour les dommages indirects accessoires ou de quelque nature que ce soit il se peut que la limitation ou lexclusion ci dessus ne sappliquera pas ã  votre ã©gard,,,,,,,,,,,,
46,vous pourriez avoir dautres droits prã©vus par les lois de votre pays,,,,,,,,,,,,
