id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,cgic license terms                    basic license               cgic copyright 1996 1997 1998 1999 2000 2001 2002 2003 2004 by thomas boutell and boutellcom inc,,,,,,,,,,,,
2,permission is granted to use cgic in any application commercial or noncommercial at no cost,,,,,,,,,,,,
3,however this copyright paragraph must appear on a credits page accessible in the public online and offline documentation of the program,,,,,,,,,,,,
4,modified versions of the cgic library should not be distributed without the attachment of a clear statement regarding the author of the modifications and this notice may in no case be removed,,,,,,,,,,,,
5,modifications may also be submitted to the author for inclusion in the main cgic distribution,,,,,,,,,,,,
6,if you would prefer not to attach the above notice to the public documentation of your application consult the information which follows regarding the availability of a nonexclusive commercial license for cgic,,,,,,,,,,,,
7,commercial license                    the price of a nonexclusive commercial license is $200 us to purchase the license 1,,,,,,,,,,,,
8,print and sign two copies of the document below,,,,,,,,,,,,
9,send both copies along with visa mastercard discover or amex card number cardholders name and expiration date or a check for $200 in us funds drawn on a us bank to boutellcom inc po box 63767 philadelphia pa 19147 usa credit card orders may alternatively be faxed to boutellcom inc 208 445 0327 be sure to include an email address as well as a postal address and phone number,,,,,,,,,,,,
10,we will return one signed copy to you promptly,,,,,,,,,,,,
11,you will also receive swift notification of new versions of cgic in addition to ongoing email support,,,,,,,,,,,,
12,cgic nonexclusive commercial license the licensee named below is granted the right to utilize cgic major version 1 or 2 any minor version thereof in cgi applications without the need for a credit notice of any kind,,,,,,,,,,,,
13,cgi applications developed by the holder of this license may be distributed freely in source code or binary form without additional fees or royalties,,,,,,,,,,,,
14,this license does not grant the right to use cgic to create a development tool which passes on substantially all of the capabilities of the cgic library to the user of the tool unless that tool is to be used internally by the license holder only in order to develop cgi applications,,,,,,,,,,,,
15,this license may not be resold but applications developed in accordance with the terms of the license may be distributed freely subject to the limitations described above,,,,,,,,,,,,
16,future minor 2x versions of cgic will be covered by this license free of charge,,,,,,,,,,,,
17,if significant defects of workmanship are discovered in version 2x minor releases to correct them will be made available before or at the same time that those defects are addressed in any future major version,,,,,,,,,,,,
18,future major 3x versions will be available to licensees at an upgrade price of $50,,,,,,,,,,,,
19,if for any reason any portion of this license is found to be invalid that portion of the license only is invalidated and the remainder of the agreement remains in effect,,,,,,,,,,,,
20,if this license has not been signed by thomas boutell or m l grant on behalf of boutell,,,,,,,,,,,,
