id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,use of the software we hereby grant you a personal limited nonexclusive non transferable non sublicenseable license to install and use the software on computer equipment owned or controlled by you solely to access amazon redshift for your internal business purposes,,,,,,,,,,,,
2,some components of the software whether developed by aws or third parties may be governed by applicable open source software licenses,,,,,,,,,,,,
3,your license rights with respect to these individual components are defined by the applicable open source software licenses and nothing in this license agreement will restrict limit or otherwise affect any rights or obligations you may have or conditions to which you may be subject under such open source software licenses,,,,,,,,,,,,
4,limitations you may not and you will not encourage assist or authorize any other person to a incorporate any portion of the software into your own programs or compile any portion of it in combination with your own programs b sell rent lease lend loan distribute act as a service bureau publicly communicate transform or sub license the software or otherwise assign any rights to the software in whole or in part c modify alter tamper with repair or otherwise create derivative works of the software d reverse engineer disassemble or decompile the software or apply any other process or procedure to derive the source code of any software included in the software or e access or use the software or the service in a way intended to avoid incurring fees or exceeding usage limits or quotas,,,,,,,,,,,,
5,reservation of rights you may not use the software for any illegal purpose,,,,,,,,,,,,
6,the software is the intellectual property of aws or its licensors,,,,,,,,,,,,
7,the structure organization and code of the software are valuable trade secrets and confidential information of aws,,,,,,,,,,,,
8,the software is protected by law including without limitation copyright laws and international treaty provisions,,,,,,,,,,,,
9,except for the rights explicitly granted to you in this license agreement all right title and interest in the software are reserved and retained by us and our licensors,,,,,,,,,,,,
10,you do not acquire any intellectual property or other rights in the software as a result of downloading the software,,,,,,,,,,,,
11,updates in order to keep the software up to date we may offer automatic or manual updates at any time,,,,,,,,,,,,
12,if we elect to provide maintenance or support of any kind we may terminate that maintenance or support at any time without notice to you,,,,,,,,,,,,
13,termination you may terminate this license agreement at any time by uninstalling or destroying all copies of the software that are in your possession or control,,,,,,,,,,,,
14,your rights under this license agreement will immediately and automatically terminate if you do not comply with any term or condition of this license agreement or the aws customer agreement including any failure to remit timely payment,,,,,,,,,,,,
15,in the case of termination you must cease all use and destroy all copies of the software,,,,,,,,,,,,
16,we may modify suspend discontinue or terminate your right to use part or all of the software at any time without notice to you and in that event we may modify the software to make it inoperable,,,,,,,,,,,,
17,aws will not be liable to you should it exercise those rights,,,,,,,,,,,,
18,our failure to insist upon or enforce your strict compliance with this license agreement will not constitute a waiver of any of our rights,,,,,,,,,,,,
19,you expressly acknowledge and agree that installation and use of and any other access to the application is at your sole risk,,,,,,,,,,,,
20,the application is delivered to you as is with all faults and without warranty of any kind and aws its licensors and distributors and each of their respective affiliates and suppliers collectively the released parties disclaim all warranties express or implied including without limitation the implied warranties of merchantability fitness for a particular purpose accuracy quiet enjoyment and non infringement,,,,,,,,,,,,
21,no oral or written information or advice given by a released party or an authorized representative of a released party will create a warranty,,,,,,,,,,,,
22,the laws of certain jurisdictions do not allow the disclaimer of implied warranties,,,,,,,,,,,,
23,if these laws apply to you some or all of the above disclaimers exclusions or limitations may not apply to you and you may have additional rights,,,,,,,,,,,,
24,to the extent not prohibited by law no released party will be liable to you for any incidental or consequential damages for breach of any express or implied warranty breach of contract negligence strict liability or any other legal theory related to the application including without limitation any damages arising out of loss of profits revenue data or use of the application even if a released party has been advised of the possibility of such damages,,,,,,,,,,,,
25,in any case any released partyâs aggregate liability under this license agreement will be limited to $5000,,,,,,,,,,,,
26,the laws of certain jurisdictions do not allow the exclusion or limitation of incidental or consequential damages,,,,,,,,,,,,
27,if these laws apply to you some or all of the above exclusions or limitations may not apply to you and you may have additional rights,,,,,,,,,,,,
28,indemnification you are liable for and will defend indemnify and hold harmless the released parties and their officers directors agents and employees from and against any liability loss damage cost or expense including reasonable attorneysâ fees arising out of your use of the software violation of the license agreement violation of applicable law or violation of any right of any person or entity including without limitation intellectual property rights,,,,,,,,,,,,
29,source code please see the amazon redshift technical documentation located on the aws website awsamazoncom for information on how to retrieve a copy of the source code for certain software components included with the software,,,,,,,,,,,,
30,export regulations you will comply with all export and re export restrictions and regulations of the united states department of commerce and other united states and foreign agencies and authorities that may apply to the software and not to transfer or encourage assist or authorize the transfer of the software to a prohibited country or otherwise in violation of any applicable restrictions or regulations,,,,,,,,,,,,
31,us government end users the software is provided to the us government as commercial items commercial computer software commercial computer software documentation and technical data with the same rights and restrictions generally applicable to the software,,,,,,,,,,,,
32,if you are using the software on behalf of the us government and these terms fail to meet the us governmentâs needs or are inconsistent in any respect with federal law you will immediately discontinue your use of the software,,,,,,,,,,,,
33,the terms commercial item commercial computer software commercial computer software documentation and technical data are defined in the federal acquisition regulation and the defense federal acquisition regulation supplement,,,,,,,,,,,,
34,amendment we may amend this license agreement at our sole discretion by posting the revised terms on the aws website awsamazoncom or within the software,,,,,,,,,,,,
35,your continued use of the software after any amendments effective date evidences your agreement to be bound by it,,,,,,,,,,,,
