id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,microsoft software license terms microsoft aspnet web pages 2 these license terms are an agreement between microsoft corporation or based on where you live one of its affiliates and you,,,,,,,,,,,,
2,they apply to the software named above which includes the media on which you received it if any,,,,,,,,,,,,
3,the terms also apply to any microsoft â· updates â· supplements â· internet based services and â· support services for this software unless other terms accompany those items,,,,,,,,,,,,
4,if you do not accept them do not use the software,,,,,,,,,,,,
5,as described below using some features also operates as your consent to the transmission of certain standard computer information for internet based services,,,,,,,,,,,,
6,if you comply with these license terms you have the perpetual rights below,,,,,,,,,,,,
7,you may install and use any number of copies of the software on your devices for use with your aspnet programs,,,,,,,,,,,,
8,you may modify copy and distribute or deploy any js files contained in the software as part of your aspnet programs,,,,,,,,,,,,
9,in addition to the js files described above the software contains code that you are permitted to distribute in aspnet programs you develop if you comply with the terms below,,,,,,,,,,,,
10,the code and text files listed below are distributable code,,,,,,,,,,,,
11,you may copy and distribute the object code form of the following files,,,,,,,,,,,,
12,â§ nugetcoredll â§ microsoftwebinfrastructuredll â§ microsoftwebwebpagesoauthdll â§ âmicrosoftwebhelpersdll â§ âsystemwebhelpersdll â§ systemwebrazordll â§ âsystemwebwebpagesdll â§ systemwebwebpagesadministrationdll â§ âsystemwebwebpagesdeploymentdll â§ systemwebwebpagesrazordll â§ âwebmatrixdatadll â§ webmatrixwebdatadll â· third party distribution,,,,,,,,,,,,
13,you may permit distributors of your programs to copy and distribute the distributable code as part of those programs,,,,,,,,,,,,
14,for any distributable code you distribute you must â· add significant primary functionality to it in your programs â· require distributors and external end users to agree to terms that protect it at least as much as this agreement â· display your valid copyright notice on your programs and â· indemnify defend and hold harmless microsoft from any claims including attorneysâ fees related to the distribution or use of your programs,,,,,,,,,,,,
15,you may not â· alter any copyright trademark or patent notice in the distributable code â· use microsoftâs trademarks in your programsâ names or in a way that suggests your programs come from or are endorsed by microsoft â· distribute distributable code to run on a platform other than the windows platform â· include distributable code in malicious deceptive or unlawful programs or â· modify or distribute the source code of any distributable code so that any part of it becomes subject to an excluded license,,,,,,,,,,,,
16,an excluded license is one that requires as a condition of use modification or distribution that â· the code be disclosed or distributed in source code form or â· others have the right to modify it,,,,,,,,,,,,
17,it may change or cancel them at any time,,,,,,,,,,,,
18,the software feature described below connects to microsoft or service provider computer systems over the internet,,,,,,,,,,,,
19,in some cases you will not receive a separate notice when they connect,,,,,,,,,,,,
20,you may switch off this feature or not use it,,,,,,,,,,,,
21,for more information about this feature see http  docsnugetorg,,,,,,,,,,,,
22,by using this feature you consent to the transmission of this information,,,,,,,,,,,,
23,microsoft does not use the information to identify or contact you,,,,,,,,,,,,
24,the following feature uses internet protocols which send to the appropriate systems computer information such as your internet protocol address the type of operating system browser and name and version of the software you are using and the language code of the device where you installed the software,,,,,,,,,,,,
25,microsoft uses this information to make the internet based service available to you,,,,,,,,,,,,
26,this software will access a list of packages that are supplied by means of an odata service online from microsoft or a third party service provider,,,,,,,,,,,,
27,please refer to the package manager and third party software installation features section below for a description of this feature,,,,,,,,,,,,
28,we or the third party service provider may use the computer information to improve our or their software and services,,,,,,,,,,,,
29,we or they may also share the computer information with others such as hardware and software vendors,,,,,,,,,,,,
30,you may not use this service in any way that could harm it or impair anyone elseâs use of it,,,,,,,,,,,,
31,you may not use the service to try to gain unauthorized access to any service data account or network by any means,,,,,,,,,,,,
32,the software includes the following features each a feature each of which enables you to obtain software applications or packages through the internet from other sources package manager feature,,,,,,,,,,,,
33,those software applications and packages are offered and distributed in some cases by third parties and in some cases by microsoft but each such application or package is under its own license terms,,,,,,,,,,,,
34,microsoft is not developing distributing or licensing any of the third party applications or packages to you but instead as a convenience enables you to use the features to access or obtain those applications or packages directly from the third party application or package providers,,,,,,,,,,,,
35,by using the features you acknowledge and agree that â· you are obtaining the applications or packages from such third parties and under separate license terms applicable to each application or package including with respect to the package manager features any terms applicable to software dependencies that may be included in the package â· that it is your responsibility to locate understand and comply with all applicable license terms for each such application or package and â· with respect to the package manager features this includes your responsibility to follow the package source feed url or by reviewing the packages for embedded notices or license terms,,,,,,,,,,,,
36,microsoft makes no representations warranties or guarantees as to the feed or gallery url any feeds or galleries from such url the information contained therein or any software applications or packages referenced in or accessed by you through such feeds or galleries,,,,,,,,,,,,
37,microsoft grants you no license rights for third party software applications or packages that are obtained using the features,,,,,,,,,,,,
38,the package manager feature of the software includes third party code,,,,,,,,,,,,
39,however all such code is licensed by you by microsoft under this license agreement rather than licensed to you by any third party under some other license terms,,,,,,,,,,,,
40,notices if any for the third party code are included with this software for your information only,,,,,,,,,,,,
41,this agreement only gives you some rights to use the software,,,,,,,,,,,,
42,unless applicable law gives you more rights despite this limitation you may use the software only as expressly permitted in this agreement,,,,,,,,,,,,
43,in doing so you must comply with any technical limitations in the software that only allow you to use it in certain ways,,,,,,,,,,,,
44,you may not â· disclose the results of any benchmark tests of the software to any third party without microsoftâs prior written approval â· work around any technical limitations in the software â· reverse engineer decompile or disassemble the software except and only to the extent that applicable law expressly permits despite this limitation â· make more copies of the software than specified in this agreement or allowed by applicable law despite this limitation â· publish the software for others to copy â· rent lease or lend the software â· transfer the software or this agreement to any third party or â· use the software for commercial software hosting services,,,,,,,,,,,,
45,you may make one backup copy of the software,,,,,,,,,,,,
46,you may use it only to reinstall the software,,,,,,,,,,,,
47,any person that has valid access to your computer or internal network may copy and use the documentation for your internal reference purposes,,,,,,,,,,,,
48,the software is subject to united states export laws and regulations,,,,,,,,,,,,
49,you must comply with all domestic and international export laws and regulations that apply to the software,,,,,,,,,,,,
50,these laws include restrictions on destinations end users and end use,,,,,,,,,,,,
51,because this software is as is we may not provide support services for it,,,,,,,,,,,,
52,this agreement and the terms for supplements updates internet based services and support services that you use are the entire agreement for the software and support services,,,,,,,,,,,,
53,if you acquired the software in the united states washington state law governs the interpretation of this agreement and applies to claims for breach of it regardless of conflict of laws principles,,,,,,,,,,,,
54,the laws of the state where you live govern all other claims including claims under state consumer protection laws unfair competition laws and in tort,,,,,,,,,,,,
55,if you acquired the software in any other country the laws of that country apply,,,,,,,,,,,,
56,you may have other rights under the laws of your country,,,,,,,,,,,,
57,you may also have rights with respect to the party from whom you acquired the software,,,,,,,,,,,,
58,this agreement does not change your rights under the laws of your country if the laws of your country do not permit it to do so,,,,,,,,,,,,
59,you may have additional consumer rights or statutory guarantees under your local laws which this agreement cannot change,,,,,,,,,,,,
60,to the extent permitted under your local laws microsoft excludes the implied warranties of merchantability fitness for a particular purpose and non infringement,,,,,,,,,,,,
61,for australia â you have statutory guarantees under the australian consumer law and nothing in these terms is intended to affect those rights,,,,,,,,,,,,
62,you can recover from microsoft and its suppliers only direct damages up to us $500,,,,,,,,,,,,
63,you cannot recover any other damages including consequential lost profits special indirect or incidental damages,,,,,,,,,,,,
64,this limitation applies to â· anything related to the software services content including code on third party internet sites or third party programs and â· claims for breach of contract breach of warranty guarantee or condition strict liability negligence or other tort to the extent permitted by applicable law,,,,,,,,,,,,
65,it also applies even if microsoft knew or should have known about the possibility of the damages,,,,,,,,,,,,
