id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,importantâread carefully unless superseded by a signed license agreement between you and esri esri is willing to license products to you only if you accept all terms and conditions contained in this license agreement,,,,,,,,,,,,
2,you may not use the products until you have agreed to the terms and conditions of the license agreement,,,,,,,,,,,,
3,if you do not agree to the terms and conditions as stated click i do not accept the license agreement below you may then request a refund of applicable fees paid,,,,,,,,,,,,
4,license agreement e204 06 13 2014 this license agreement is between you licensee and environmental systems research institute inc esri a california corporation with a place of business at 380 new york street redlands california 92373 8100 usa,,,,,,,,,,,,
5,general license terms and conditions article 1âdefinitions article 2âintellectual property rights and reservation of ownership products are licensed not sold,,,,,,,,,,,,
6,esri and its licensors own products and all copies which are protected by united states and applicable international laws treaties and conventions regarding intellectual property and proprietary rights including trade secrets,,,,,,,,,,,,
7,licensee agrees to use reasonable means to protect products from unauthorized use reproduction distribution or publication,,,,,,,,,,,,
8,esri and its third party licensors reserve all rights not specifically granted in this license agreement including the right to change and improve products,,,,,,,,,,,,
9,esri grants to licensee a personal nonexclusive nontransferable license solely to use the products as set forth in the applicable ordering documents i for which the applicable license fees have been paid ii in accordance with this license agreement and the configuration ordered by licensee or as authorized by esri or its authorized distributor and iii for the applicable term or if no term is applicable or identified until terminated in accordance with article 5,,,,,,,,,,,,
10,in addition to the scope of use in article 4 exhibit 1âscope of use e300 applies to specific products,,,,,,,,,,,,
11,addendum 1 addendum 2 addendum 3 and addendum 4 collectively comprise exhibit 1âscope of use e300 and are also available at http  wwwesricom legal software license,,,,,,,,,,,,
12,addendums only apply to products specifically identified within an addendum,,,,,,,,,,,,
13,exhibit 1âscope of use e300 includes addendums for the following product types which are incorporated by reference a,,,,,,,,,,,,
14,terms of use for specific software products are set forth in addendum 1 b,,,,,,,,,,,,
15,data terms of use are set forth in addendum 2 c online services,,,,,,,,,,,,
16,terms of use for online services are set forth in addendum 3 d limited use programs,,,,,,,,,,,,
17,terms of use for noncommercial nonprofit educational or other limited use programs are set forth in addendum 4,,,,,,,,,,,,
18,products acquired under an evaluation license or under a beta program are intended for evaluation and testing purposes only and not for commercial use,,,,,,,,,,,,
19,any such use is at licensees own risk and the products do not qualify for esri or distributor maintenance,,,,,,,,,,,,
20,install and store products on electronic storage devices 2,,,,,,,,,,,,
21,install and use a newer version of software concurrently with the version to be replaced during a reasonable transition period not to exceed six 6 months provided that the deployment of either version does not exceed licensees licensed quantity thereafter licensee shall not use more software in the aggregate than licensees total licensed quantity 4,,,,,,,,,,,,
22,move the software in the licensed configuration to a replacement computer and 5,,,,,,,,,,,,
23,distribute to third parties software and any associated authorization codes required for use of a deployment license,,,,,,,,,,,,
24,licensee may use the product for commercial asp use provided that licensee i acquires a commercial asp use license or ii is a governmental or not for profit organization that operates a website or offers an internet service on a cost recovery basis and not for profit,,,,,,,,,,,,
25,c licensee may customize software using any i macro or scripting language ii published application programming interface api or iii source or object code libraries but only to the extent that such customization is described in documentation,,,,,,,,,,,,
26,d licensee may use copy or prepare derivative works of documentation supplied in digital format and thereafter reproduce display and distribute the customized documentation only for licensees own internal use,,,,,,,,,,,,
27,portions of documentation supplied in digital format merged with other software and printed or digital documentation are subject to this license agreement,,,,,,,,,,,,
28,licensee shall include the following copyright attribution notice acknowledging the proprietary rights of esri and its licensors portions of this document include intellectual property of esri and its licensors and are used herein under license,,,,,,,,,,,,
29,copyright â© [licensee will insert the actual copyright dates from the source materials] esri and its licensors,,,,,,,,,,,,
30,all fonts provided with a product may be used with the authorized use of any products,,,,,,,,,,,,
31,esri fonts may also be separately used to print any output created by products,,,,,,,,,,,,
32,additional use restrictions for third party fonts included with a product are set forth in the font file itself,,,,,,,,,,,,
33,subject to section 31 esri grants licensee the right to permit licensees consultants or contractors to use the products exclusively for licensees benefit,,,,,,,,,,,,
34,licensee shall be solely responsible for compliance by consultants and contractors with this license agreement and shall ensure that the consultant or contractor discontinues product use upon completion of work for licensee,,,,,,,,,,,,
35,access to or use of products by consultants or contractors not exclusively for licensees benefit is prohibited,,,,,,,,,,,,
36,g licensee may use copy reproduce publish publicly display or redistribute map images and reports containing map images derived from the use of esri products in hard copy or static electronic formats eg pdf gif jpeg to third parties subject to restrictions set forth in this license agreement provided that licensee affixes an attribution statement to the map images acknowledging esri and or its applicable licensors as the source of the portions of the data used for the map images,,,,,,,,,,,,
37,for avoidance of doubt any data that is supplied or used by licensee in its use of the products that is not data shall be and remain the property of licensee or its third party licensors,,,,,,,,,,,,
38,except to the extent that applicable law prohibits or overrides these restrictions or as provided herein licensee shall not a,,,,,,,,,,,,
39,sell rent lease sublicense lend time share assign or use products for commercial asp use or service bureau purposes b,,,,,,,,,,,,
40,provide third parties with direct access to products so that the third parties may use the product directly develop their own gis applications or create their own solutions in conjunction with the product c distribute software data or online services to third parties in whole or in part including but not limited to extensions components or dlls d distribute authorization codes to third parties e reverse engineer decompile or disassemble products f make any attempt to circumvent the technological measures that controls access to or use of products g store cache use upload distribute or sublicense content or otherwise use products in violation of esris or a third partys rights including intellectual property rights privacy rights nondiscrimination laws or any other applicable law or government regulation h remove or obscure any esri or its licensors patent copyright trademark proprietary rights notices and or legends contained in or affixed to any product product output metadata file or online and or hard copy attribution page of any data or documentation delivered hereunder i unbundle or independently use individual or component parts of software online services or data j,,,,,,,,,,,,
41,incorporate any portion of the product into a product or service that competes with any product k publish or in any other way communicate the results of benchmark tests run on beta without the prior written permission of esri and its licensors or l use incorporate modify distribute provide access to or combine any computer code provided with any product in a manner that would subject such code or any part of the product to open source license terms which includes any license terms that require computer code to be i disclosed in source code form to third parties ii licensed to third parties for the purpose of making derivative works or iii redistributable to third parties at no charge,,,,,,,,,,,,
42,article 5âterm and termination this license agreement is effective upon acceptance,,,,,,,,,,,,
43,licensee may terminate this license agreement or any product license at any time upon written notice to esri,,,,,,,,,,,,
44,either party may terminate this license agreement or any license for a material breach that is not cured within thirty 30 days of written notice to the breaching party except that termination is immediate for a material breach that is impossible to cure,,,,,,,,,,,,
45,upon termination of the license agreement all licenses granted hereunder terminate as well,,,,,,,,,,,,
46,upon termination of a license or the license agreement licensee will i stop accessing and using affected products ii clear any client side data cache derived from online services and iii uninstall remove and destroy all copies of affected products in licensees possession or control including any modified or merged portions thereof in any form and execute and deliver evidence of such actions to esri or its authorized distributor,,,,,,,,,,,,
47,except as otherwise provided in this article 6 esri warrants for a period of ninety 90 days from the date esri issues the authorization code enabling use of software and online services that i the unmodified software and online services will substantially conform to the published documentation under normal use and service and ii media on which software is provided will be free from defects in materials and workmanship,,,,,,,,,,,,
48,content data samples hot fixes patches updates online services provided on a no fee basis and evaluation and beta software are delivered as is without warranty of any kind,,,,,,,,,,,,
49,the parties expressly acknowledge and agree that the internet is a network of private and public networks and that i the internet is not a secure infrastructure ii the parties have no control over the internet and iii none of the parties shall be liable for damages under any theory of law related to the performance or discontinuance of operation of any portion of the internet or possible regulation of the internet that might restrict or prohibit the operation of online services,,,,,,,,,,,,
50,except for the above express limited warranties esri disclaims all other warranties or conditions of any kind whether express or implied including but not limited to warranties or conditions of merchantability and fitness for a particular purpose system integration and noninfringement of intellectual property rights,,,,,,,,,,,,
51,esri does not warrant that products will meet licensees needs that licensees operation of the same will be uninterrupted error free fault tolerant or fail safe or that all nonconformities can or will be corrected,,,,,,,,,,,,
52,products are not designed manufactured or intended for use in environments or applications that may lead to death personal injury or physical property environmental damage,,,,,,,,,,,,
53,licensee should not follow any route suggestions that appear to be hazardous unsafe or illegal,,,,,,,,,,,,
54,any such uses shall be at licensees own risk and cost,,,,,,,,,,,,
55,licensees exclusive remedy and esris entire liability for breach of the limited warranties set forth in this article 6 shall be limited at esris sole discretion to i replacement of any defective media ii repair correction or a workaround for software or online services subject to the esri maintenance program or licensees authorized distributors maintenance program as applicable or iii return of the license fees paid by licensee for software or online services that do not meet esris limited warranty provided that licensee uninstalls removes and destroys all copies of software or documentation ceases using online services and executes and delivers evidence of such actions to esri or its authorized distributor,,,,,,,,,,,,
56,article 7âlimitation of liability 71 disclaimer of certain types of liability,,,,,,,,,,,,
57,esri its authorized distributor and its licensors shall not be liable to licensee for costs of procurement of substitute goods or services lost profits lost sales or business expenditures investments business commitments loss of any goodwill or any indirect special incidental or consequential damages arising out of or related to this license agreement or use of products however caused on any theory of liability whether or not esri its authorized distributor or its licensors have been advised of the possibility of such damage,,,,,,,,,,,,
58,these limitations shall apply notwithstanding any failure of essential purpose of any limited remedy,,,,,,,,,,,,
59,except as provided in article 8âinfringement indemnity the total cumulative liability of esri and its authorized distributor hereunder from all causes of action of any kind including but not limited to contract tort including negligence strict liability breach of warranty misrepresentation or otherwise shall not exceed the amounts paid by licensee for the products that give rise to the cause of action,,,,,,,,,,,,
60,the limitations of liability and disclaimers set forth in this license agreement will apply regardless of whether licensee has accepted products or any other product or service delivered by esri or its authorized distributor,,,,,,,,,,,,
61,the parties agree that esri or its authorized distributor has set its fees and entered into this license agreement in reliance on the disclaimers and limitations set forth herein that the same reflect an allocation of risk between the parties and that the same form an essential basis of the bargain between the parties,,,,,,,,,,,,
62,these limitations shall apply notwithstanding any failure of essential purpose of any limited remedy,,,,,,,,,,,,
63,the foregoing warranties limitations and exclusions may not be valid in some jurisdictions and apply only to the extent permitted by applicable law in licensees jurisdiction,,,,,,,,,,,,
64,licensee may have additional rights under law that may not be waived or disclaimed,,,,,,,,,,,,
65,esri does not seek to limit licensees warranty or remedies to any extent not permitted by law,,,,,,,,,,,,
66,article 8âinfringement indemnity 81 esri shall defend indemnify as described below and hold licensee harmless from and against any loss liability cost or expense including reasonable attorneys fees arising out of any claims actions or demands by a third party alleging that licensees licensed use of software or online services infringe a us patent copyright or trademark provided a licensee promptly notifies esri in writing of the claim b licensee provides documents describing the allegations of infringement c esri has sole control of the defense of any action and negotiation related to the defense or settlement of any claim and d licensee reasonably cooperates in the defense of the claim at esris request and expense,,,,,,,,,,,,
67,82 if software or online services are found to infringe a us patent copyright or trademark esri at its own expense may either i obtain rights for licensee to continue using the software or online services or ii modify the allegedly infringing elements of software or online services while maintaining substantially similar functionality,,,,,,,,,,,,
68,if neither alternative is commercially reasonable the license shall terminate and licensee shall cease accessing infringing online services and shall uninstall and return to esri or its authorized distributor any infringing items,,,,,,,,,,,,
69,esris entire liability shall then be to indemnify licensee pursuant to section 81 and i refund the perpetual license fees paid by licensee to esri or its authorized distributor for the infringing items prorated on a five 5 year straight line depreciation basis beginning from the initial date of delivery and ii for term licenses and maintenance refund the unused portion of the fees paid,,,,,,,,,,,,
70,83 esri shall have no obligation to defend licensee or to pay any resultant costs damages or attorneys fees for any claims or demands alleging direct or contributory infringement to the extent arising out of i the combination or integration of software or online services with a product process or system not supplied by esri or specified by esri in its documentation ii material alteration of software or online services by anyone other than esri or its subcontractors or iii use of software or online services after modifications have been provided by esri for avoiding infringement or use after a return is ordered by esri under section 82,,,,,,,,,,,,
71,84 the foregoing states the entire obligation of esri and its authorized distributor with respect to infringement or allegation of infringement of intellectual property rights of any third party,,,,,,,,,,,,
72,use of products licensed under this license agreement is covered by the terms and conditions contained herein,,,,,,,,,,,,
73,new or updated products may require additional or revised terms of use under the then current esri license agreement,,,,,,,,,,,,
74,esri will make new or revised terms of use available at http  wwwesricom legal software license or provide notice of new or revised terms to licensee,,,,,,,,,,,,
75,licensee expressly acknowledges and agrees that licensee shall not export reexport import transfer release or provide access to products content licensees content or value added applications to i any us embargoed country ii any person on the us treasury departments list of specially designated nationals iii any person or entity on the us commerce departments denied persons list entity list or unverified list or iv any person or entity or into any country where such export reexport access or import violates any us local or other applicable import export control laws or regulations including but not limited to the terms of any import export license or license exemption and any amendments and supplemental additions to those import export laws as they may occur from time to time,,,,,,,,,,,,
76,license fees quoted to licensee are exclusive of any and all applicable taxes or fees including but not limited to sales tax use tax value added tax vat customs duties or tariffs and shipping and handling charges,,,,,,,,,,,,
77,the failure of either party to enforce any provision of this license agreement shall not be deemed a waiver of the provisions or of the right of such party thereafter to enforce that or any other provision,,,,,,,,,,,,
78,the parties agree that if any provision of this license agreement is held to be unenforceable for any reason such provision shall be reformed only to the extent necessary to make the intent of the language enforceable,,,,,,,,,,,,
79,licensee shall not assign sublicense or transfer licensees rights or delegate licensees obligations under this license agreement without esris and its authorized distributors prior written consent and any attempt to do so without consent shall be void,,,,,,,,,,,,
80,this license agreement shall be binding on the respective successors and assigns of the parties to this license agreement,,,,,,,,,,,,
81,notwithstanding a government contractor under contract to the government to deliver products may assign this license agreement and products acquired for delivery to its government customer upon written notice to esri provided the government customer assents to the terms of this license agreement,,,,,,,,,,,,
82,the provisions of articles 2 5 6 7 8 and 9 of this license agreement shall survive the expiration or termination of this license agreement,,,,,,,,,,,,
83,licensee agrees that any breach of this license agreement by licensee may cause irreparable damage and that in the event of such breach in addition to any and all remedies at law esri or its authorized distributor shall have the right to seek an injunction specific performance or other equitable relief in any court of competent jurisdiction without the requirement of posting a bond or proving injury as a condition for relief,,,,,,,,,,,,
84,the products are commercial items developed at private expense provided to licensee under this license agreement,,,,,,,,,,,,
85,if licensee is a us government entity or us government contractor esri licenses products to licensee in accordance with this license agreement under far subparts 12211 12212 or dfars subpart 2277202,,,,,,,,,,,,
86,esri data and online services are licensed under the same dfars subpart 2277202 policy as commercial computer software for acquisitions made under dfars,,,,,,,,,,,,
87,products are subject to restrictions and this license agreement strictly governs licensees use modification performance reproduction release display or disclosure of products,,,,,,,,,,,,
88,license provisions that are inconsistent with federal law will not apply,,,,,,,,,,,,
89,a us government licensee may transfer software to any of its facilities to which it transfers the computers on which such software is installed,,,,,,,,,,,,
90,if any court arbitrator or board holds that licensee has greater rights to any portion of products under applicable public procurement law such rights shall extend only to the portions affected,,,,,,,,,,,,
91,910 governing law arbitration a licensees in the united states of america its territories and outlying areas,,,,,,,,,,,,
92,this license agreement shall be governed by and construed in accordance with the laws of the state of california without reference to conflict of laws principles except that us federal law shall govern in matters of intellectual property and for us government agency use,,,,,,,,,,,,
93,except as provided in section 98 any dispute arising out of or relating to this license agreement or the breach thereof that cannot be settled through negotiation shall be finally settled by arbitration administered by the american arbitration association under its commercial arbitration rules,,,,,,,,,,,,
94,judgment on the award rendered by the arbitrator may be entered in a court of competent jurisdiction,,,,,,,,,,,,
