id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,thank you for your interest in the jetty project by mort bay consulting pty,,,,,,,,,,,,
2,in order to clarify the intellectual property license granted with contributions from any person or entity mortbay must have a contributor license agreement cla that has been signed by each contributor indicating agreement to the license terms below,,,,,,,,,,,,
3,this license is for your protection as a contributor as well as the protection of mortbay and its users it does not change your rights to use your own contributions for any other purpose,,,,,,,,,,,,
4,this version of the agreement allows an entity the corporation to submit contributions to mort bay to authorize contributions submitted by its designated employees to mort bay and to grant copyright and patent licenses thereto,,,,,,,,,,,,
5,if you have not already done so please complete this agreement and commit it to the jetty repository at svn+ssh  svnjettycodehausorg home projects jetty scm jetty at licenses ccla corporate nametxt,,,,,,,,,,,,
6,if you do not have commit privilege to the repository please email the file to eclipse@eclipsecom,,,,,,,,,,,,
7,if possible digitally sign the committed file otherwise send a signed agreement to mortbay,,,,,,,,,,,,
8,each developer covered by this agreement should have their name appended the schedule a and the copy commited to licenses ccla corporate nametxt using their authenticated codehaus ssh login,,,,,,,,,,,,
9,if possible digitally sign the committed file otherwise send a signed agreement to mortbay,,,,,,,,,,,,
10,please read this document carefully before signing and keep a copy for your records,,,,,,,,,,,,
11,you accept and agree to the following terms and conditions for your present and future contributions submitted to mortbay,,,,,,,,,,,,
12,in return mortbay shall not use your contributions in a way that is contrary to the software license in effect at the time of the contribution,,,,,,,,,,,,
