id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,acceptance of license by using reproducing modifying distributing or sublicensing the software or any portion thereof you expressly indicate your acceptance of the terms and conditions of this license and undertake to act in accordance with all the provisions of this license applicable to you,,,,,,,,,,,,
2,scope and purpose this license applies to the software and you may not use reproduce modify distribute sublicense or circulate the software or any portion thereof except as expressly provided under this license,,,,,,,,,,,,
3,any attempt to otherwise use reproduce modify distribute or sublicense the software is void and will automatically terminate your rights under this license,,,,,,,,,,,,
4,contributor license subject to the terms and conditions of this license the initial developer and each of the contributors hereby grant you a world wide royalty free irrevocable and non exclusive license under the applicable intellectual property rights they own or control to use reproduce modify distribute and sublicense the software provided that you reproduce in all copies of the software the copyright and other proprietary notices and disclaimers of the initial developer as they appear in the original code and attached hereto as schedule a and any other notices or disclaimers attached to the software and keep intact all notices in the original code that refer to this license and to the absence of any warranty you include a copy of this license with every copy of the software you distribute if you distribute or sublicense the software as modified by you or on your behalf as the case may be you cause such software to be licensed as a whole at no charge to all third parties under the terms and conditions of the license making in particular available to all third parties the source code of the software you document all your modifications indicate the date of each such modification designate the version of the software you used prominently include a file carrying such information with respect to the modifications and duplicate the copyright and other proprietary notices and disclaimers attached hereto as schedule b or any other notices or disclaimers attached to the software with your modifications,,,,,,,,,,,,
5,for greater certainty it is expressly understood that you may freely create derivative programs without any obligation to publish such derivative program and distribute same as a single product,,,,,,,,,,,,
6,in such case you must ensure that all the requirements of this license are fulfilled for the software or any portion thereof,,,,,,,,,,,,
7,your license you hereby grant all contributors and anyone who becomes a party under this license a world wide non exclusive royalty free and irrevocable license under the applicable intellectual property rights owned or controlled by you to use reproduce modify distribute and sublicense all your modifications under the terms and conditions of this license,,,,,,,,,,,,
8,software subject to license your modifications shall be governed by the terms and conditions of this license,,,,,,,,,,,,
9,you are not authorized to impose any other terms or conditions than those prevailing under this license when you distribute and or sublicense the software save and except as permitted under section 7 hereof,,,,,,,,,,,,
10,additional terms you may choose to offer on a non exclusive basis and to charge a fee for any warranty support maintenance liability obligations or other rights consistent with the scope of this license with respect to the software the additional terms to the recipients of the software,,,,,,,,,,,,
11,however you may do so only on your own behalf and on your sole and exclusive responsibility,,,,,,,,,,,,
12,you must obtain the recipients agreement that any such additional terms are offered by you alone and you hereby agree to indemnify defend and hold the initial developer and any contributor harmless for any liability incurred by or claims asserted against the initial developer or any contributors with respect to any such additional terms,,,,,,,,,,,,
13,disclaimer of warranty the software is provided under this license on an as is basis without warranty of any kind including without limitation warranties that the software is free of defects merchantable fit for a particular purpose or non infringing,,,,,,,,,,,,
14,the entire risk as to the quality and performance of the software is with you,,,,,,,,,,,,
15,liability under no circumstances shall you the initial developer or any contributor be liable to any person for any direct or indirect damages of any kind including without limitation damages for loss of goodwill loss of data work stoppage computer failure or malfunction or any and all other commercial damages or losses resulting from or relating to this license or indirectly to the use of the software,,,,,,,,,,,,
16,trademark this license does not grant any rights to use the trademarks trade names and domain names matra eads matra datavision cascade open cascade opencascadecom and opencascadeorg or any other trademarks trade names or domain names used or owned by the initial developer,,,,,,,,,,,,
17,copyright the initial developer retains all rights title and interest in and to the original code,,,,,,,,,,,,
18,you may not remove the copyright â© notice which appears when you download the software,,,,,,,,,,,,
19,term this license is granted to you for a term equal to the remaining period of protection covered by the intellectual property rights applicable to the original code,,,,,,,,,,,,
20,termination in case of termination as provided in section 3 above you agree to immediately stop any further use reproduction modification distribution and sublicensing of the software and to destroy all copies of the software that are in your possession or control,,,,,,,,,,,,
21,all sublicenses of the software which have been properly granted prior to termination shall survive any termination of this license,,,,,,,,,,,,
22,in addition sections 5 8 to 11 132 and 152 of this license in reason of their nature shall survive the termination of this license for a period of fifteen 15 years,,,,,,,,,,,,
23,versions of the license the initial developer may publish new versions of this license from time to time,,,,,,,,,,,,
24,once original code has been published under a particular version of this license you may choose to continue to use it under the terms and conditions of that version or use the original code under the terms of any subsequent version of this license published by the initial developer,,,,,,,,,,,,
25,miscellaneous 151 relationship of the parties this license will not be construed as creating an agency partnership joint venture or any other form of legal association between you and the initial developer and you will not represent to the contrary whether expressly by implication or otherwise,,,,,,,,,,,,
26,152 independent development nothing in this license will impair the initial developers right to acquire license develop have others develop for it market or distribute technology or products that perform the same or similar functions as or otherwise compete with modifications derivative programs technology or products that you may develop produce market or distribute,,,,,,,,,,,,
27,153 severability if for any reason a court of competent jurisdiction finds any provision of this license or portion thereof to be unenforceable that provision of the license will be enforced to the maximum extent permissible so as to effect the economic benefits and intent of the parties and the remainder of this license will continue in full force and extent,,,,,,,,,,,,
28,end of the terms and conditions of this license open cascade is a french sociã©tã© par actions simplifiã©e having its registered head office at 1 place des frã¨res montgolfier 78280 guyancourt france and main offices at 1 place des frã¨res montgolfier 78280 guyancourt france,,,,,,,,,,,,
29,its web site is located at the following address opencascadecom open cascade technology public license schedule a the content of this file is subject to the open cascade technology public license the license,,,,,,,,,,,,
30,you may not use the content of this file except in compliance with the license,,,,,,,,,,,,
31,please obtain a copy of the license at opencascadecom and read it completely before using this file,,,,,,,,,,,,
32,the initial developer of the original code is open cascade with main offices at 1 place des frã¨res montgolfier 78280 guyancourt france,,,,,,,,,,,,
33,the original code is copyright â© open cascade sas 2001,,,,,,,,,,,,
34,the original code and all software distributed under the license are distributed on an as is basis without warranty of any kind and the initial developer hereby disclaims all such warranties including without limitation any warranties of merchantability fitness for a particular purpose or non infringement,,,,,,,,,,,,
35,please see the license for the specific terms and conditions governing rights and limitations under the license,,,,,,,,,,,,
36,end of schedule a open cascade technology public license schedule b the content of this file is subject to the open cascade technology public license the license,,,,,,,,,,,,
37,you may not use the content of this file except in compliance with the license,,,,,,,,,,,,
38,please obtain a copy of the license at opencascadecom and read it completely before using this file,,,,,,,,,,,,
39,the initial developer of the original code is open cascade with main offices at 1 place des frã¨res montgolfier 78280 guyancourt france,,,,,,,,,,,,
40,the original code is copyright â© open cascade sas 2001,,,,,,,,,,,,
41,modifications to the original code have been made by ,,,,,,,,,,,,
42,modifications are copyright â© [year to be included],,,,,,,,,,,,
43,the software open cascade technology and all software distributed under the license are distributed on an as is basis without warranty of any kind and the initial developer hereby disclaims all such warranties including without limitation any warranties of merchantability fitness for a particular purpose or non infringement,,,,,,,,,,,,
