id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,oracle technology network license agreement for oracle java se oracle is willing to authorize your access to software associated with this license agreement âagreementâ only upon the condition that you accept that this agreement governs your use of the software,,,,,,,,,,,,
2,by selecting the accept license agreement button or box or the equivalent or installing or using the programs you indicate your acceptance of this agreement and your agreement as an authorized representative of your company or organization if being acquired for use by an entity or as an individual to comply with the license terms that apply to the software that you wish to download and access,,,,,,,,,,,,
3,if you are not willing to be bound by this agreement do not select the âaccept license agreementâ button or box or the equivalent and do not download or access the software,,,,,,,,,,,,
4,license rights and restrictions oracle grants you a nonexclusive nontransferable limited license to use the programs subject to the restrictions stated in this agreement and program documentation only for i personal use ii development use iii oracle approved product use and or iv oracle cloud infrastructure use,,,,,,,,,,,,
5,you may allow your contractors to use the programs provided they are acting on your behalf to exercise license rights granted in this agreement and further provided that you are responsible for their compliance with this agreement in such use,,,,,,,,,,,,
6,you will have a written agreement with your contractors that strictly limits their right to use the programs and that otherwise protects oracles intellectual property rights to the same extent as this agreement,,,,,,,,,,,,
7,you may make copies of the programs to the extent reasonably necessary to exercise the license rights granted in this agreement,,,,,,,,,,,,
8,you may not remove or modify any program markings or any notice of oracles or a licensors proprietary rights make the programs available in any manner to any third party other than contractors acting on your behalf as set forth in this agreement assign this agreement or distribute give or transfer the programs or an interest in them to any third party except as expressly permitted in this agreement for contractors the foregoing shall not be construed to limit the rights you may otherwise have with respect to separately licensed third party technology cause or permit reverse engineering unless required by law for interoperability disassembly or decompilation of the programs and create modify or change the behavior of classes interfaces or subpackages that are in any way identified as java javax sun âoracleâ or similar convention as specified by oracle in any naming convention designation,,,,,,,,,,,,
9,the programs may contain source code that unless expressly licensed in this agreement for other purposes for example licensed under an open source license is provided solely for reference purposes pursuant to the terms of this agreement and may not be modified,,,,,,,,,,,,
10,all rights not expressly granted in this agreement are reserved by oracle,,,,,,,,,,,,
11,if you want to use the programs for any purpose other than as expressly permitted under this agreement you must obtain from oracle or an oracle reseller a valid program license under a separate agreement permitting such use,,,,,,,,,,,,
12,ownershiporacle or its licensors retain all ownership and intellectual property rights to the programs,,,,,,,,,,,,
13,third party technology the programs may contain or require the use of third party technology that is provided with the programs,,,,,,,,,,,,
14,oracle may provide certain notices to you in program documentation readmes or notice files in connection with such third party technology,,,,,,,,,,,,
15,third party technology will be licensed to you either under the terms of this agreement or if specified in the program documentation readmes or notice files under separate terms,,,,,,,,,,,,
16,your rights to use separately licensed third party technology under separate terms are not restricted in any way by this agreement,,,,,,,,,,,,
17,however for clarity notwithstanding the existence of a notice third party technology that is not separately licensed third party technology shall be deemed part of the programs and is licensed to you under the terms of this agreement,,,,,,,,,,,,
18,source code for open source softwarefor software that you receive from oracle in binary form that is licensed under an open source license that gives you the right to receive the source code for that binary you can obtain a copy of the applicable source code from https  ossoraclecom sources  or http  wwworaclecom goto opensourcecode,,,,,,,,,,,,
19,if the source code for such software was not provided to you with the binary you can also receive a copy of the source code on physical media by submitting a written request pursuant to the instructions in the written offer for source code section of the latter website,,,,,,,,,,,,
20,export controls export laws and regulations of the united states and any other relevant local export laws and regulations apply to the programs,,,,,,,,,,,,
21,you agree that such export control laws govern your use of the programs including technical data and any services deliverables provided under this agreement and you agree to comply with all such export laws and regulations including deemed export and deemed re export regulations,,,,,,,,,,,,
22,you agree that no data information program and or materials resulting from programs or services or direct products thereof will be exported directly or indirectly in violation of these laws or will be used for any purpose prohibited by these laws including without limitation nuclear chemical or biological weapons proliferation or development of missile technology,,,,,,,,,,,,
23,accordingly you confirm you will not download provide make available or otherwise export or re export the programs directly or indirectly to countries prohibited by applicable laws and regulations nor to citizens nationals or residents of those countries,,,,,,,,,,,,
24,you are not listed on the united states department of treasury lists of specially designated nationals and blocked persons specially designated terrorists and specially designated narcotic traffickers nor are you listed on the united states department of commerce table of denial orders,,,,,,,,,,,,
25,you will not download or otherwise export or re export the programs directly or indirectly to persons on the above mentioned lists,,,,,,,,,,,,
26,you will not use the programs for and will not allow the programs to be used for any purposes prohibited by applicable law including without limitation for the development design manufacture or production of nuclear chemical or biological weapons of mass destruction,,,,,,,,,,,,
27,information collectionthe programs installation and or update processes if any may transmit a limited amount of data to oracle or its service provider about those processes to help oracle understand and optimize them,,,,,,,,,,,,
28,oracle does not associate the data with personally identifiable information,,,,,,,,,,,,
29,disclaimer of warranties limitation of liability the programs are provided as is without warranty of any kind,,,,,,,,,,,,
30,oracle further disclaims all warranties express and implied including without limitation any implied warranties of merchantability fitness for a particular purpose or noninfringement,,,,,,,,,,,,
31,in no event will oracle be liable for any indirect incidental special punitive or consequential damages or damages for loss of profits revenue data or data use incurred by you or any third party whether in an action in contract or tort even if oracle has been advised of the possibility of such damages,,,,,,,,,,,,
32,oracles entire liability for damages under this agreement shall in no event exceed one thousand dollars us $1000,,,,,,,,,,,,
33,no technical support oracle does not provide technical support phone support or updates under this agreement,,,,,,,,,,,,
34,audit termination oracle may audit an entitys use of the programs,,,,,,,,,,,,
35,you may terminate this agreement by destroying all copies of the programs,,,,,,,,,,,,
36,this agreement shall automatically terminate without notice if you fail to comply with any of the terms of this agreement in which case you shall promptly destroy all copies of the programs,,,,,,,,,,,,
37,relationship between the parties oracle is an independent contractor and we agree that no partnership joint venture or agency relationship exists between us,,,,,,,,,,,,
38,we each will be responsible for paying our own employees including employment related taxes and insurance,,,,,,,,,,,,
39,nothing in this agreement shall be construed to limit either partys right to independently develop or distribute software that is functionally similar to the other partys products so long as proprietary information of the other party is not included in such software,,,,,,,,,,,,
40,entire agreement governing law you agree that this agreement is the complete agreement for the programs and this agreement supersedes all prior or contemporaneous agreements or representations including any clickwrap shrinkwrap or similar licenses or license agreements for prior versions of the programs,,,,,,,,,,,,
41,this agreement may not be modified and the rights and restrictions may not be altered or waived except in a writing signed by authorized representatives of you and of oracle,,,,,,,,,,,,
42,if any term of this agreement is found to be invalid or unenforceable the remaining provisions will remain effective,,,,,,,,,,,,
43,this agreement is governed by the substantive and procedural laws of the state of california usa and you and oracle agree to submit to the exclusive jurisdiction of and venue in the courts of san francisco or santa clara counties in california in any dispute arising out of or relating to this agreement,,,,,,,,,,,,
44,notices should you have any questions concerning this agreement or if you desire to contact oracle for any reason please write oracle america inc 500 oracle parkway redwood city ca 94065 oracle employees under no circumstances are oracle employees authorized to download software for the purpose of distributing it to customers,,,,,,,,,,,,
45,oracle products are available to oracle employees for internal use or demonstration purposes only,,,,,,,,,,,,
46,in keeping with oracles trade compliance obligations under us and applicable multilateral law an oracle employees failure to comply with this policy could result in disciplinary action up to and including termination,,,,,,,,,,,,
