id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,these license terms are an agreement between microsoft corporation or based on where you live one of its affiliates and you,,,,,,,,,,,,
2,they apply to the software named above which includes the media on which you received it if any,,,,,,,,,,,,
3,the terms also apply to any microsoft updates supplements internet based services and support services for this software unless other terms accompany those items,,,,,,,,,,,,
4,if you do not accept them do not use the software,,,,,,,,,,,,
5,if you comply with these license terms you have the rights below,,,,,,,,,,,,
6,you may install and use any number of copies of the software on your devices,,,,,,,,,,,,
7,the software may include third party programs that microsoft not the third party licenses to you under this agreement,,,,,,,,,,,,
8,notices if any for the third party program are included for your information only,,,,,,,,,,,,
9,you are permitted to distribute the software in programs you develop if you comply with the terms below you may copy and distribute the object code form of the software distributable code in programs you develop,,,,,,,,,,,,
10,you may permit distributors of your programs to copy and distribute the distributable code as part of those programs,,,,,,,,,,,,
11,for any distributable code you distribute you must add significant primary functionality to it in your programs require distributors and external end users to agree to terms that protect it at least as much as this agreement display your valid copyright notice on your programs and indemnify defend and hold harmless microsoft from any claims including attorneys fees related to the distribution or use of your programs,,,,,,,,,,,,
12,you may not alter any copyright trademark or patent notice in the distributable code use microsoft trademarks in your programs names or in a way that suggests your programs come from or are endorsed by microsoft include distributable code in malicious deceptive or unlawful programs or modify or distribute the source code of any distributable code so that any part of it becomes subject to an excluded license,,,,,,,,,,,,
13,an excluded license is one that requires as a condition of use modification or distribution that the code be disclosed or distributed in source code form or others have the right to modify it,,,,,,,,,,,,
14,this agreement only gives you some rights to use the software,,,,,,,,,,,,
15,unless applicable law gives you more rights despite this limitation you may use the software only as expressly permitted in this agreement,,,,,,,,,,,,
16,in doing so you must comply with any technical limitations in the software that only allow you to use it in certain ways,,,,,,,,,,,,
17,you may not work around any technical limitations in the software reverse engineer decompile or disassemble the software except and only to the extent that applicable law expressly permits despite this limitation make more copies of the software than specified in this agreement or allowed by applicable law despite this limitation publish the software for others to copy rent lease or lend the software transfer the software or this agreement to any third party or use the software for commercial software hosting services,,,,,,,,,,,,
18,the software is subject to united states export laws and regulations,,,,,,,,,,,,
19,you must comply with all domestic and international export laws and regulations that apply to the software,,,,,,,,,,,,
20,these laws include restrictions on destinations end users and end use,,,,,,,,,,,,
21,because this software is as is we may not provide support services for it,,,,,,,,,,,,
22,this agreement and the terms for supplements updates internet  based services and support services that you use are the entire agreement for the software and support services,,,,,,,,,,,,
23,if you acquired the software in the united states washington state law governs the interpretation of this agreement and applies to claims for breach of it regardless of conflict of laws principles,,,,,,,,,,,,
24,the laws of the state where you live govern all other claims including claims under state consumer protection laws unfair competition laws and in tort,,,,,,,,,,,,
25,if you acquired the software in any other country the laws of that country apply,,,,,,,,,,,,
26,you may have other rights under the laws of your country,,,,,,,,,,,,
27,you may also have rights with respect to the party from whom you acquired the software,,,,,,,,,,,,
28,this agreement does not change your rights under the laws of your country if the laws of your country do not permit it to do so,,,,,,,,,,,,
29,you may have additional consumer rights under your local laws which this agreement cannot change,,,,,,,,,,,,
30,to the extent permitted under your local laws microsoft excludes the implied warranties of merchantability fitness for a particular purpose and non  infringement,,,,,,,,,,,,
31,you can recover from microsoft and its suppliers only direct damages up to us $500,,,,,,,,,,,,
32,you cannot recover any other damages including consequential lost profits special indirect or incidental damages,,,,,,,,,,,,
33,this limitation applies to anything related to the software services content including code on third party internet sites or third party programs and claims for breach of contract breach of warranty guarantee or condition strict liability negligence or other tort to the extent permitted by applicable law,,,,,,,,,,,,
34,it also applies even if microsoft knew or should have known about the possibility of the damages,,,,,,,,,,,,
35,the above limitation or exclusion may not apply to you because your country may not allow the exclusion or limitation of incidental consequential or other damages,,,,,,,,,,,,
36,please note as this software is distributed in quebec canada some of the clauses in this agreement are provided below in french,,,,,,,,,,,,
37,remarque  ce logiciel ãtant distribuã au quãbec canada certaines des clauses dans ce contrat sont fournies ci dessous en franãais,,,,,,,,,,,,
38,le logiciel visã par une licence est offert â´ tel quel âª toute utilisation de ce logiciel est â¡ votre seule risque et pãril,,,,,,,,,,,,
39,vous pouvez bãnãficier de droits additionnels en vertu du droit local sur la protection des consommateurs que ce contrat ne peut modifier,,,,,,,,,,,,
40,la ou elles sont permises par le droit locale les garanties implicites de qualitã marchande dã­adãquation â¡ un usage particulier et dã­absence de contrefaãon sont exclues,,,,,,,,,,,,
41,limitation des dommages intâ¦râ ts et exclusion de responsabilitâ¦ pour les dommages,,,,,,,,,,,,
42,vous pouvez obtenir de microsoft et de ses fournisseurs une indemnisation en cas de dommages directs uniquement â¡ hauteur de 500 $ us,,,,,,,,,,,,
43,vous ne pouvez prãtendre â¡ aucune indemnisation pour les autres dommages y compris les dommages spãciaux indirects ou accessoires et pertes de bãnãfices,,,,,,,,,,,,
44,cette limitation concerne  tout ce qui est reliã au logiciel aux services ou au contenu y compris le code figurant sur des sites internet tiers ou dans des programmes tiers  et les rãclamations au titre de violation de contrat ou de garantie ou au titre de responsabilitã stricte de nãgligence ou dã­une autre faute dans la limite autorisãe par la loi en vigueur,,,,,,,,,,,,
45,elle sã­applique ãgalement mãme si microsoft connaissait ou devrait connaãtre lã­ãventualitã dã­un tel dommage,,,,,,,,,,,,
46,si votre pays nã­autorise pas lã­exclusion ou la limitation de responsabilitã pour les dommages indirects accessoires ou de quelque nature que ce soit il se peut que la limitation ou lã­exclusion ci dessus ne sã­appliquera pas â¡ votre ãgard,,,,,,,,,,,,
47,vous pourriez avoir dã­autres droits prãvus par les lois de votre pays,,,,,,,,,,,,
