id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,shavlik technologies llc end user license agreement carefully read the following terms and conditions before loading the software,,,,,,,,,,,,
2,this agreement governs the use of the product as defined below,,,,,,,,,,,,
3,by clicking i accept below or by installing copying or otherwise using the product you are signing this agreement thereby becoming bound by its terms,,,,,,,,,,,,
4,by indicating your agreement you also represent and warrant that you are a duly authorized representative of the entity that has purchased the software and that you have the right and authority to enter into this agreement on the entityâs behalf,,,,,,,,,,,,
5,if you do not agree with this agreement then click i do not accept below or do not install copy or use the product,,,,,,,,,,,,
6,subject to the terms and conditions of this agreement shavlik technologies llc shavlik grants to the individual or entity installing this product licensee a non exclusive non transferable license to use the software together with any updates and data components provided to licensee under a current software support services agreement and any accompanying documentation provided by shavlik collectively the product solely for licenseeâs internal business purposes and only in as many copies and or for the number of virtual or physical workstations pcs servers and or other devices scanned remediated or reported on using the software seats as authorized by shavlik as part of licenseeâs purchase,,,,,,,,,,,,
7,licensee shall have access to the maintainable data component so long as licensee purchases and maintains a current software support services agreement,,,,,,,,,,,,
8,licensee shall not nor cause or permit any other person to i reverse engineer translate disassemble decompile sell rent lease manufacture adapt create derivative works from or otherwise modify or distribute the product or any part thereof ii copy in whole or in part the product with the exception of one copy of the product for backup or archival purposes iii use the product to provide consulting or other services to third parties or iv delete any copyright trademark patent or other notices of proprietary rights of shavlik as they appear anywhere in or on the product,,,,,,,,,,,,
9,all intellectual property rights including trademarks service marks patents copyrights trade secrets and other proprietary rights in or related to the product is and will remain the property of shavlik or its licensors whether or not specifically recognized or protected under local law,,,,,,,,,,,,
10,shavlik does not warrant that the functions contained in the product will meet licenseeâs requirements or that operation of the program will be uninterrupted or error free,,,,,,,,,,,,
11,the entire risk as to the results and performance of the product is assumed by licensee,,,,,,,,,,,,
12,the product is furnished as is without any warranty of any kind and shavlik and its licensors hereby disclaim all warranties express implied or statutory in respect of the product including without limitation all implied warranties of merchantability and fitness for a particular purpose and any warranties as to non infringement,,,,,,,,,,,,
13,some states and countries do not allow the exclusion of implied warranties some of the above exclusion may not apply to licensee,,,,,,,,,,,,
14,licensee may have other rights which vary by state or country,,,,,,,,,,,,
15,in no event shall shavlik or its licensors be liable for any lost revenue profit or data or for special indirect consequential incidental exemplary or other damages however caused and regardless of the theory of liability arising out of the use of or inability to use the product even if shavlik has been advised of the possibility of such loss or damages,,,,,,,,,,,,
16,in no event shall shavlikâs total liability to licensee whether in contract tort including negligence or otherwise exceed the amount of any license fee paid by licensee to shavlik for the product,,,,,,,,,,,,
17,this agreement is effective upon installation of the product and will remain in effect until terminated,,,,,,,,,,,,
18,shavlik may terminate this agreement immediately if licensee fails to comply with any provision of this agreement,,,,,,,,,,,,
19,upon termination licensee agrees to destroy the original and all copies of the product in its possession or control and erase all copies residing on any computer equipment,,,,,,,,,,,,
20,sections 3 4 5 6 7 and 9 shall survive termination of this agreement,,,,,,,,,,,,
21,licensee agrees to comply with all applicable united states export control laws and regulations as amended from time to time including without limitation the laws and regulations administered by the united states department of commerce and the united states department of state,,,,,,,,,,,,
22,licensee shall not export import or transfer the product contrary to us or other applicable laws whether directly or indirectly and will not cause approve or otherwise facilitate others such as agents or any third parties in doing so,,,,,,,,,,,,
23,any product acquired by or on behalf of a unit or agency of the united states government is commercial computer software or commercial computer software documentation and absent a written agreement to the contrary the governmentâs rights with respect to such software or documentation are limited by the terms of this agreement pursuant to far â§ 12212a and its successor regulations and or dfars â§ 2277202 1a and its successor regulations as applicable,,,,,,,,,,,,
24,the product includes or may include some software programs that are licensed or sublicensed to the user under the gnu general public license gpl or other similar software licenses free software licenses which among other rights permit the user to copy modify and redistribute certain programs or portions thereof and have access to the source code,,,,,,,,,,,,
25,the gpl requires that for any software covered under the gpl which is distributed to someone in an executable binary format that the source code also be made available to those users,,,,,,,,,,,,
26,for any such software the source code shall be made available to you upon request,,,,,,,,,,,,
27,this agreement and any dispute arising from or relating to it shall be governed by and construed and enforced in accordance with minnesota law without reference to conflicts of laws principles and excluding the un convention on contracts for the international sale of goods,,,,,,,,,,,,
28,any legal action or proceeding shall be instituted in a state or federal court in hennepin county minnesota usa,,,,,,,,,,,,
29,any waiver of or modification to the terms of this agreement will not be effective unless executed in writing and signed by shavlik,,,,,,,,,,,,
30,if any provision of this agreement is held to be unenforceable in whole or in part such holding shall not affect the validity of the other provisions of this agreement,,,,,,,,,,,,
31,licensee may not assign this agreement or any associated transactions without the written consent of shavlik,,,,,,,,,,,,
32,this agreement constitutes the complete agreement between the parties and supersedes all prior or contemporaneous agreements or representations written or oral concerning the subject matter of this agreement including any purchase order or ordering document,,,,,,,,,,,,
