id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,permission for use and modification without distribution 1 you are permitted to use the standard version and create and use modified versions for any purpose without restriction provided that you do not distribute the modified version,,,,,,,,,,,,
2,permissions for redistribution of the standard version 2 you may distribute verbatim copies of the source form of the standard version of this package in any medium without restriction either gratis or for a distributor fee provided that you duplicate all of the original copyright notices and associated disclaimers,,,,,,,,,,,,
3,at your discretion such verbatim copies may or may not include a compiled form of the package,,,,,,,,,,,,
4,3 you may apply any bug fixes portability changes and other modifications made available from the copyright holder,,,,,,,,,,,,
5,the resulting package will still be considered the standard version and as such will be subject to the original license,,,,,,,,,,,,
6,distribution of modified versions of the package as source 4 you may distribute your modified version as source either gratis or for a distributor fee and with or without a compiled form of the modified version provided that you clearly document how it differs from the standard version including but not limited to documenting any non standard features executables or modules and provided that you do at least one of the following,,,,,,,,,,,,
7,a make the modified version available to the copyright holder of the standard version under the original license so that the copyright holder may include your modifications in the standard version,,,,,,,,,,,,
8,b ensure that installation of your modified version does not prevent the user installing or running the standard version,,,,,,,,,,,,
9,in addition the modified version must bear a name that is different from the name of the standard version,,,,,,,,,,,,
10,c allow anyone who receives a copy of the modified version to make the source form of the modified version available to others under i the original license or ii a license that permits the licensee to freely copy modify and redistribute the modified version using the same licensing terms that apply to the copy that the licensee received and requires that the source form of the modified version and of any works derived from it be made freely available in that license fees are prohibited but distributor fees are allowed,,,,,,,,,,,,
11,distribution of compiled forms of the standard version or modified versions without the source 5 you may distribute compiled forms of the standard version without the source provided that you include complete instructions on how to get the source of the standard version,,,,,,,,,,,,
12,such instructions must be valid at the time of your distribution,,,,,,,,,,,,
13,if these instructions at any time while you are carrying out such distribution become invalid you must provide new instructions on demand or cease further distribution,,,,,,,,,,,,
14,if you provide valid instructions or cease distribution within thirty days after you become aware that the instructions are invalid then you do not forfeit any of your rights under this license,,,,,,,,,,,,
15,6 you may distribute a modified version in compiled form without the source provided that you comply with section 4 with respect to the source of the modified version,,,,,,,,,,,,
16,aggregating or linking the package 7 you may aggregate the package either the standard version or modified version with other packages and distribute the resulting aggregation provided that you do not charge a licensing fee for the package,,,,,,,,,,,,
17,distributor fees are permitted and licensing fees for other components in the aggregation are permitted,,,,,,,,,,,,
18,the terms of this license apply to the use and distribution of the standard or modified versions as included in the aggregation,,,,,,,,,,,,
19,8 you are permitted to link modified and standard versions with other works to embed the package in a larger work of your own or to build stand alone binary or bytecode versions of applications that include the package and distribute the result without restriction provided the result does not expose a direct interface to the package,,,,,,,,,,,,
20,items that are not considered part of a modified version 9 works including but not limited to modules and scripts that merely extend or make use of the package do not by themselves cause the package to be a modified version,,,,,,,,,,,,
21,in addition such works are not considered parts of the package itself and are not subject to the terms of this license,,,,,,,,,,,,
22,general provisions 10 any use modification and distribution of the standard or modified versions is governed by this artistic license,,,,,,,,,,,,
23,by using modifying or distributing the package you accept this license,,,,,,,,,,,,
24,do not use modify or distribute the package if you do not accept this license,,,,,,,,,,,,
25,11 if your modified version has been derived from a modified version made by someone other than you you are nevertheless required to ensure that your modified version complies with the requirements of this license,,,,,,,,,,,,
26,12 this license does not grant you the right to use any trademark service mark tradename or logo of the copyright holder,,,,,,,,,,,,
27,13 this license includes the non exclusive worldwide free of charge patent license to make have made use offer to sell sell import and otherwise transfer the package with respect to any patent claims licensable by the copyright holder that are necessarily infringed by the package,,,,,,,,,,,,
28,if you institute patent litigation including a cross claim or counterclaim against any party alleging that the package constitutes direct or contributory patent infringement then this artistic license to you shall terminate on the date that such litigation is filed,,,,,,,,,,,,
29,14 disclaimer of warranty the package is provided by the copyright holder and contributors as is and without any express or implied warranties,,,,,,,,,,,,
30,the implied warranties of merchantability fitness for a particular purpose or non infringement are disclaimed to the extent permitted by your local law,,,,,,,,,,,,
