id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,subject to the terms and conditions of this agreement sun grants you a non exclusive non transferable limited license without fees to a reproduce and use internally the software for the purposes of developing or running a distribution based upon openjdk code made available from sun openjdk code,,,,,,,,,,,,
2,b reproduce and distribute the software provided that you i distribute the software bundled as part of and for the sole purpose of running an unmodified version of the openjdk code or a runtime environment based upon theopenjdk code ii only distribute and use the software with the component of the openjdk code into which such software was originally incorporated by sun iii do not remove or alter any proprietary legends or notices contained in or on the software iv only distribute the software subject to a license agreement that protects suns interests consistent with the terms contained in this agreement and v you agree to defend and indemnify sun and its licensors from and against any damages costs liabilities settlement amounts and or expenses including attorneys fees incurred in connection with any claim lawsuit or action by any third party that arises or results from a the use or distribution of your software product or materials or any part thereof in any manner or b your use or distribution of the software in violation of the terms of this agreement or applicable law,,,,,,,,,,,,
3,a the copies of software provided to you under this agreement is licensed not sold to you by sun,,,,,,,,,,,,
4,c you may not rent lease lend or encumber software,,,,,,,,,,,,
5,d you do not remove or alter any proprietary legends or notices contained in the software e unless enforcement is prohibited by applicable law you may not decompile or reverse engineer software,,,,,,,,,,,,
6,f the terms and conditions of this agreement will apply to any software updates provided to you at suns discretion that replace and or supplement the original software unless such update contains a separate license,,,,,,,,,,,,
7,h software is not designed licensed or intended for use in the design construction operation or maintenance of any nuclear facility and sun and its licensors disclaim any express or implied warranty of fitness for such uses,,,,,,,,,,,,
8,i no right title or interest in or to any trademark service mark logo or trade name of sun or its licensors is granted under this agreement,,,,,,,,,,,,
9,j if your permitted use in this agreement permits the distribution software or portions of the software you may only distribute the software subject to a license agreement that protects suns interests consistent with the terms contained in this agreement,,,,,,,,,,,,
10,sun supports and benefits from the global community of open source developers and thanks the community for its important contributions and open standards based technology which sun has adopted into many of its products,,,,,,,,,,,,
11,please note that portions of software may be provided with notices and open source licenses from such communities and third parties that govern the use of those portions and any licenses granted hereunder do not alter any rights and obligations you may have under such open source licenses however the disclaimer of warranty and limitation of liability provisions in this agreement will apply to all software in this distribution,,,,,,,,,,,,
12,the agreement is effective on the date you receive the software and remains effective until terminated,,,,,,,,,,,,
13,your rights under this agreement will terminate immediately without notice from sun if you materially breach it or take any action in derogation of suns and or its licensors rights to software,,,,,,,,,,,,
14,sun may terminate this agreement should any software become or in suns reasonable opinion likely to become the subject of a claim of intellectual property infringement or trade secret misappropriation,,,,,,,,,,,,
15,upon termination you will cease use of and destroy software and confirm compliance in writing to sun,,,,,,,,,,,,
16,sections 1 3 4 5 and 7 13 will survive termination of the agreement,,,,,,,,,,,,
17,sun warrants to you that for a period of 90 days from the date of receipt the media on which software is furnished if any will be free of defects in materials and workmanship under normal use,,,,,,,,,,,,
18,except for the foregoing software is provided as is,,,,,,,,,,,,
19,your exclusive remedy and suns entire liability under this limited warranty will be at suns option to replace software media or refund the fee paid for software,,,,,,,,,,,,
20,some states do not allow limitations on certain implied warranties so the above may not apply to you,,,,,,,,,,,,
21,you may have others which vary from state to state,,,,,,,,,,,,
22,unless specified in this agreement all express or implied conditions representations and warranties including any implied warranty of merchantability fitness for a particular purpose or non infringement are disclaimed except to the extent that these disclaimers are held to be legally invalid,,,,,,,,,,,,
23,to the extent not prohibited by law in no event will sun or its licensors be liable for any lost revenue profit or data or for special indirect consequential incidental or punitive damages however caused regardless of the theory of liability arising out of or related to the use of or inability to use software even if sun has been advised of the possibility of such damages,,,,,,,,,,,,
24,in no event will suns liability to you whether in contract tort including negligence or otherwise exceed the amount paid by you software under this agreement,,,,,,,,,,,,
25,the foregoing limitations will apply even if the above stated warranty fails of its essential purpose,,,,,,,,,,,,
26,some states do not allow the exclusion of incidental or consequential damages so some of the terms above may not be applicable to you,,,,,,,,,,,,
27,all software documents technical data and any other materials delivered under this agreement are subject to us export control laws and may be subject to export or import regulations in other countries,,,,,,,,,,,,
28,you agree to comply strictly with these laws and regulations and acknowledge that you have the responsibility to obtain any licenses to export re export or import as may be required after delivery to you,,,,,,,,,,,,
29,if software is being acquired by or on behalf of the us government or by a us government prime contractor or subcontractor at any tier then the governments rights in software and accompanying documentation will be only as set forth in this agreement this is in accordance with 48 cfr 2277201 through 2277202 4 for department of defense dod acquisitions and with 48 cfr 2101 and 12212 for non dod acquisitions,,,,,,,,,,,,
30,any action related to this agreement will be governed by california law and controlling us federal law,,,,,,,,,,,,
31,no choice of law rules of any jurisdiction will apply,,,,,,,,,,,,
32,if any provision of this agreement is held to be unenforceable this agreement will remain in effect with the provision omitted unless omission would frustrate the intent of the parties in which case this agreement will immediately terminate,,,,,,,,,,,,
33,this agreement is the entire agreement between you and sun relating to its subject matter,,,,,,,,,,,,
34,it supersedes all prior or contemporaneous oral or written communications proposals representations and warranties and prevails over any conflicting or additional terms of any quote order acknowledgment or other communication between the parties relating to its subject matter during the term of this agreement,,,,,,,,,,,,
35,no modification of this agreement will be binding unless in writing and signed by an authorized representative of each party,,,,,,,,,,,,
36,as a condition to the rights and licenses granted to you in this agreement you cannot and shall not distribute a modified version of the awt that does not contain all of the class libraries or equivalent libraries of the awt if such modified version is distributed in association with dedicated circuitry in silicon,,,,,,,,,,,,
