id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,grant of license 21 gubusoft hereby grants customer the following non exclusive non transferable right to use the software,,,,,,,,,,,,
2,213 limitations customer may not rent lease or transfer the rights to the software to someone else,,,,,,,,,,,,
3,customer may redistribute and use software in source code form provided a customer applications of software add primary and substantial functionality and are not merely a set or subset of any of the functionality of the software or a set or subset of any of the code or other files of the software b the source code retains all source code comments including all copyright notices without modification c customer includes a valid copyright notice on their application and d customer agrees to indemnify hold harmless and defend gubusoft from and against any claims or lawsuits including attorneys fees that arise or result from the use or distribution of customers application,,,,,,,,,,,,
4,customer may redistribute and use software in binary form provided a customer applications of software add primary and substantial functionality and are not merely a set or subset of any of the functionality of the software or a set or subset of any of the code or other files of the software b customer agrees to indemnify hold harmless and defend gubusoft from and against any claims or lawsuits including attorneys fees that arise or result from the use or distribution of customers application and c the following notices are included in the documentation and or other materials provided with the customers application copyright c 2006 conor omahony gubusoft@gubusoftcom all rights reserved,,,,,,,,,,,,
5,you are not authorized to download and or use the treeview source code from this application for your own purposes,,,,,,,,,,,,
6,for your own free copy of the treeview script please visit the http  wwwtreeviewnet web site,,,,,,,,,,,,
7,this software is provided as is and without any express or implied warranties including without limitation the implied warranties of merchantability and fitness for a particular purpose,,,,,,,,,,,,
8,if customer is using the free version of software customer must ensure that the javascript tree menu link at the top of the treeview is visible and readable in their web page or application,,,,,,,,,,,,
9,customer may not harm the gubusoft intellectual property rights using any media or via any electronic or other method now known or later discovered,,,,,,,,,,,,
10,customer may not use the gubusoft name the name of the treeview author or the names of any source code contributors to endorse or promote products derived from this software without specific prior written permission,,,,,,,,,,,,
11,customer may not utilize the software in a manner which is disparaging to gubusoft,,,,,,,,,,,,
12,termination this license will automatically terminate if customer fails to comply with any of the terms and conditions hereof,,,,,,,,,,,,
13,in such event customer must destroy all copies of the software and all of its component parts,,,,,,,,,,,,
14,if customer commences or participates in any legal proceeding against gubusoft then gubusoft may in its sole discretion suspend or terminate all license grants and any other rights provided under this license during the pendency of such legal proceedings,,,,,,,,,,,,
15,copyright all title and copyrights in and to the software including but not limited to all images photographs animations video audio music text and other information incorporated into the software the accompanying printed materials and any copies of the software are owned by gubusoft,,,,,,,,,,,,
16,the software is protected by copyright laws and international treaty provisions,,,,,,,,,,,,
17,accordingly customer is required to treat the software like any other copyrighted material except as otherwise allowed pursuant to this license and that it may make one copy of the software solely for backup or archive purposes,,,,,,,,,,,,
18,applicable law this license shall be deemed to have been made in and shall be construed pursuant to the laws of the state of california,,,,,,,,,,,,
19,the united nations convention on contracts for the international sale of goods is specifically disclaimed,,,,,,,,,,,,
20,disclaimer of warranties and limitation on liability 61 no warranties,,,,,,,,,,,,
21,to the maximum extent permitted by applicable law the software is provided as is and gubusoft and its suppliers disclaim all warranties either express or implied including but not limited to implied warranties of merchantability and fitness for a particular purpose,,,,,,,,,,,,
22,to the maximum extent permitted by applicable law in no event shall gubusoft be liable for any special incidental indirect or consequential damages whatsoever including without limitation damages for loss of business profits business interruption loss of business information or any other pecuniary loss arising out of the use of or inability to use the software even if gubusoft has been advised of the possibility of such damages,,,,,,,,,,,,
23,miscellaneous if any provision of this license is inconsistent with or cannot be fully enforced under the law such provision will be construed as limited to the extent necessary to be consistent with and fully enforceable under the law,,,,,,,,,,,,
24,this license is the final complete and exclusive agreement between the parties relating to the subject matter hereof and supersedes all prior or contemporaneous understandings and agreements relating to such subject matter whether oral or written,,,,,,,,,,,,
25,this license may only be modified in writing signed by an authorized officer of gubusoft,,,,,,,,,,,,
