id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,fair dealing rights nothing in this license is intended to reduce limit or restrict any uses free from copyright or rights arising from limitations or exceptions that are provided for in connection with the copyright protection under copyright law or other applicable laws,,,,,,,,,,,,
2,license grant subject to the terms and conditions of this license licensor hereby grants you a worldwide royalty free non exclusive perpetual for the duration of the applicable copyright license to exercise the rights in the work as stated below a to reproduce the work to incorporate the work into one or more collections and to reproduce the work as incorporated in the collections b to create and reproduce adaptations provided that any such adaptation including any translation in any medium takes reasonable steps to clearly label demarcate or otherwise identify that changes were made to the original work,,,,,,,,,,,,
3,for example a translation could be marked the original work was translated from english to spanish or a modification could indicate the original work has been modified,,,,,,,,,,,,
4, c to distribute and publicly perform the work including as incorporated in collections and d to distribute and publicly perform adaptations,,,,,,,,,,,,
5,the above rights may be exercised in all media and formats whether now known or hereafter devised,,,,,,,,,,,,
6,the above rights include the right to make such modifications as are technically necessary to exercise the rights in other media and formats,,,,,,,,,,,,
7,subject to section 8g all rights not expressly granted by licensor are hereby reserved,,,,,,,,,,,,
8,restrictions the license granted in section 3 above is expressly made subject to and limited by the following restrictions a,,,,,,,,,,,,
9,you may distribute or publicly perform the work only under the terms of this license,,,,,,,,,,,,
10,you must include a copy of or the uniform resource identifier uri for this license with every copy of the work you distribute or publicly perform,,,,,,,,,,,,
11,you may not offer or impose any terms on the work that restrict the terms of this license or the ability of the recipient of the work to exercise the rights granted to that recipient under the terms of the license,,,,,,,,,,,,
12,you must keep intact all notices that refer to this license and to the disclaimer of warranties with every copy of the work you distribute or publicly perform,,,,,,,,,,,,
13,when you distribute or publicly perform the work you may not impose any effective technological measures on the work that restrict the ability of a recipient of the work from you to exercise the rights granted to that recipient under the terms of the license,,,,,,,,,,,,
14,this section 4a applies to the work as incorporated in a collection but this does not require the collection apart from the work itself to be made subject to the terms of this license,,,,,,,,,,,,
15,if you create a collection upon notice from any licensor you must to the extent practicable remove from the collection any credit as required by section 4f as requested,,,,,,,,,,,,
16,if you create an adaptation upon notice from any licensor you must to the extent practicable remove from the adaptation any credit as required by section 4f as requested,,,,,,,,,,,,
17,if the work meets the definition of software you may exercise the rights granted in section 3 only if you provide a copy of the corresponding source code from which the work was derived in digital form or you provide a uri for the corresponding source code of the work to any recipients upon request,,,,,,,,,,,,
18,c if the work is used as or for a web service you may exercise the rights granted in section 3 only if you provide a copy of the corresponding source code from which the work was derived in digital form or you provide a uri for the corresponding source code to the work to any recipients of the data served or modified by the web service,,,,,,,,,,,,
19,d you may exercise the rights granted in section 3 for any purposes only if i,,,,,,,,,,,,
20,you do not use the work for the purpose of inflicting bodily harm on human beings subject to criminal prosecution or otherwise outside of providing medical aid,,,,,,,,,,,,
21,iiyou do not use the work for the purpose of surveilling or tracking individuals for financial gain,,,,,,,,,,,,
22,you do not use the work in an act of war,,,,,,,,,,,,
23,you do not use the work for the purpose of supporting or profiting from an act of war,,,,,,,,,,,,
24,v you do not use the work for the purpose of incarceration,,,,,,,,,,,,
25,you do not use the work for the purpose of extracting oil gas or coal,,,,,,,,,,,,
26,you do not use the work for the purpose of expediting coordinating or facilitating paid work undertaken by individuals under the age of 12 years,,,,,,,,,,,,
27,you do not use the work to either discriminate or spread hate speech on the basis of sex sexual orientation gender identity race age disability color national origin religion or lower economic status,,,,,,,,,,,,
28,e if you distribute or publicly perform the work or any adaptations or collections you must unless a request has been made pursuant to section 4a keep intact all copyright notices for the work and provide reasonable to the medium or means you are utilizing i the name of the original author or pseudonym if applicable if supplied and or if the original author and or licensor designate another party or parties eg a sponsor institute publishing entity journal for attribution attribution parties in licensor!s copyright notice terms of service or by other reasonable means the name of such party or parties ii the title of the work if supplied iii to the extent reasonably practicable the uri if any that licensor specifies to be associated with the work unless such uri does not refer to the copyright notice or licensing information for the work and iv consistent with section 3b in the case of an adaptation a credit identifying the use of the work in the adaptation eg french translation of the work by original author or screenplay based on original work by original author,,,,,,,,,,,,
29,the credit required by this section 4e may be implemented in any reasonable manner provided however that in the case of an adaptation or collection at a minimum such credit will appear if a credit for all contributing authors of the adaptation or collection appears then as part of these credits and in a manner at least as prominent as the credits for the other contributing authors,,,,,,,,,,,,
30,for the avoidance of doubt you may only use the credit required by this section for the purpose of attribution in the manner set out above and by exercising your rights under this license you may not implicitly or explicitly assert or imply any connection with sponsorship or endorsement by the original author licensor and or attribution parties as appropriate of you or your use of the work without the separate express prior written permission of the original author licensor and or attribution parties,,,,,,,,,,,,
31,f except as otherwise agreed in writing by the licensor or as may be otherwise permitted by applicable law if you reproduce distribute or publicly perform the work either by itself or as part of any adaptations or collections you must not distort mutilate modify or take other derogatory action in relation to the work which would be prejudicial to the original authors honor or reputation,,,,,,,,,,,,
32,japan in which any exercise of the right granted in section 3b of this license the right to make adaptations would be deemed to be a distortion mutilation modification or other derogatory action prejudicial to the original authors honor and reputation the licensor will waive or not assert as appropriate this section to the fullest extent permitted by the applicable national law to enable you to reasonably exercise your right under section 3b of this license right to make adaptations but not otherwise,,,,,,,,,,,,
33,g do not make any legal claim against anyone accusing the work with or without changes alone or with other works of infringing any patent claim,,,,,,,,,,,,
34,representations warranties and disclaimer unless otherwise mutually agreed to by the parties in writing licensor offers the work as is and makes no representations or warranties of any kind concerning the work express implied statutory or otherwise including without limitation warranties of title merchantibility fitness for a particular purpose noninfringement or the absence of latent or other defects accuracy or the presence of absence of errors whether or not discoverable,,,,,,,,,,,,
35,some jurisdictions do not allow the exclusion of implied warranties so such exclusion may not apply to you,,,,,,,,,,,,
36,limitation on liability except to the extent required by applicable law in no event will licensor be liable to you on any legal theory for any special incidental consequential punitive or exemplary damages arising out of this license or the use of the work even if licensor has been advised of the possibility of such damages,,,,,,,,,,,,
37,this license and the rights granted hereunder will terminate automatically upon any breach by you of the terms of this license,,,,,,,,,,,,
38,individuals or entities who have received adaptations or collections from you under this license however will not have their licenses terminated provided such individuals or entities remain in full compliance with those licenses,,,,,,,,,,,,
39,sections 1 2 5 6 7 and 8 will survive any termination of this license,,,,,,,,,,,,
40,subject to the above terms and conditions the license granted here is perpetual for the duration of the applicable copyright in the work,,,,,,,,,,,,
41,notwithstanding the above licensor reserves the right to release the work under different license terms or to stop distributing the work at any time provided however that any such election will not serve to withdraw this license or any other license that has been or is required to be granted under the terms of this license and this license will continue in full force and effect unless terminated as stated above,,,,,,,,,,,,
42,this license may receive future revisions in the original spirit of the license intended to strengthen this license,,,,,,,,,,,,
43,each version of this license has an incrementing version number,,,,,,,,,,,,
44,unless otherwise specified like in section 8c the licensor has only granted this current version of this license for the work,,,,,,,,,,,,
45,c the licensor may specify that the latest available revision of this license be used for the work by either explicitly writing so or by suffixing the license uri with a + symbol,,,,,,,,,,,,
46,d the licensor may specify that the work is also available under the terms of this licenses current revision as well as specific future revisions,,,,,,,,,,,,
47,the licensor may do this by writing it explicitly or suffixing the license uri with any additional version numbers each separated by a comma,,,,,,,,,,,,
48,each time you distribute or publicly perform the work or a collection the licensor offers to the recipient a license to the work on the same terms and conditions as the license granted to you under this license,,,,,,,,,,,,
49,each time you distribute or publicly perform an adaptation licensor offers to the recipient a license to the original work on the same terms and conditions as the license granted to you under this license,,,,,,,,,,,,
50,c if the work is classified as software each time you distribute or publicly perform an adaptation licensor offers to the recipient a copy and or uri of the corresponding source code on the same terms and conditions as the license granted to you under this license,,,,,,,,,,,,
51,d if the work is used as a web service each time you distribute or publicly perform an adaptation or serve data derived from the software the licensor offers to any recipients of the data a copy and or uri of the corresponding source code on the same terms and conditions as the license granted to you under this license,,,,,,,,,,,,
52,e if any provision of this license is invalid or unenforceable under applicable law it shall not affect the validity or enforceability of the remainder of the terms of this license and without further action by the parties to this agreement such provision shall be reformed to the minimum extent necessary to make such provision valid and enforceable,,,,,,,,,,,,
53,f no term or provision of this license shall be deemed waived and no breach consented to unless such waiver or consent shall be in writing and signed by the party to be charged with such waiver or consent,,,,,,,,,,,,
54,g this license constitutes the entire agreement between the parties with respect to the work licensed here,,,,,,,,,,,,
55,there are no understandings agreements or representations with respect to the work not specified here,,,,,,,,,,,,
56,licensor shall not be bound by any additional provisions that may appear in any communication from you,,,,,,,,,,,,
57,this license may not be modified without the mutual written agreement of the licensor and you,,,,,,,,,,,,
58,h the rights granted under and the subject matter referenced in this license were drafted utilizing the terminology of the berne convention for the protection of literary and artistic works as amended on september 28 1979 the rome convention of 1961 the wipo copyright treaty of 1996 the wipo performances and phonograms treaty of 1996 and the universal copyright convention as revised on july 24 1971,,,,,,,,,,,,
59,these rights and subject matter take effect in the relevant jurisdiction in which the license terms are sought to be enforced according to the corresponding provisions of the implementation of those treaty provisions in the applicable national law,,,,,,,,,,,,
