id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,recitals realnetworks inc rn has developed specifications source code implementations and executables of the helix dna code and an associated tck and rn desires to license the helix dna code to a large community to facilitate research innovation and product development while maintaining compatibility of such products with the helix dna code as delivered by rn therefore rn makes available the helix dna code the specifications and the tck available for research and development use only under the following terms license 1,,,,,,,,,,,,
2,the realnetworks community source license â research and development use rcsl r&d or license is a license to use the source code of certain portions of the helix dna code specifications and the tck for research and development use only,,,,,,,,,,,,
3,you licensee as more specifically defined below accept the terms of this license by downloading or using the helix dna code the specifications or the tck unless licensee and rn have signed a license agreement that expressly supersedes this rcsl r&d,,,,,,,,,,,,
4,this license does not include a license to access or modify the source code of the real format client code,,,,,,,,,,,,
5,if licensee desires the right to receive access to the source code of the real format client code for the purposes of porting and optimization licensee and rn may elect to execute a real format source code porting and optimization agreement,,,,,,,,,,,,
6,this license does not include a license to make commercial use of the helix dna code or real format client code,,,,,,,,,,,,
7,if licensee desires a license for commercial use of the helix dna code or real format client code licensee and rn may desire to execute the realnetworks community source license   commercial use rcsl commercial for the version of the helix dna code or real format client code of which licensee would like to make commercial use,,,,,,,,,,,,
8,once executed by licensee and rn the rcsl commercial would supersede the terms of this license,,,,,,,,,,,,
9,capitalized terms used in this license are defined in the glossary attached to the end of this license,,,,,,,,,,,,
10,21 rn grant to use covered code specifications and tck,,,,,,,,,,,,
11,subject to licenseeâs compliance with the terms of this license rn grants to licensee a worldwide royalty free non exclusive license to the extent of rns intellectual property rights covering the covered code specifications and the tck to do the following a research use license,,,,,,,,,,,,
12,i use reproduce and modify the covered code and specifications to create modifications and reformatted specifications for research use by licensee ii publish and display covered code and specifications with or as part of modifications as permitted under section 31b below iii reproduce and distribute copies of covered code to licensees and students for research use by licensee iv compile reproduce and distribute covered code in executable form and reformatted specifications to anyone for research use by licensee and v use the tck to develop and test covered code,,,,,,,,,,,,
13,other than the licenses expressly granted in this license rn retains all right title and interest in covered code specifications and the tck,,,,,,,,,,,,
14,licensee may not create derivative works of the tck or use the tck to test any implementation of the specifications except for the purpose of creating compliant covered code,,,,,,,,,,,,
15,licensee may not publish licenseeâs test results or make claims of comparative compatibility with respect to other implementations of the specification,,,,,,,,,,,,
16,licensee hereby grants to each other helix licensee a license to licenseeâs error corrections and shared modifications of the same scope and extent as rns licenses under section 21 a above relative to research use,,,,,,,,,,,,
17,licensee hereby grant to rn a worldwide royalty free non exclusive perpetual and irrevocable license to the extent of licenseeâs intellectual property rights covering licenseeâs error corrections shared modifications and reformatted specifications to use reproduce modify display and distribute licenseeâs error corrections shared modifications and reformatted specifications in any form including the right to sublicense such rights through multiple tiers of distribution,,,,,,,,,,,,
18,c other than the licenses expressly granted in sections 22a and b above and the restrictions set forth in section 31 below licensee retains all right title and interest in licenseeâs error corrections shared modifications and reformatted specifications,,,,,,,,,,,,
19,licensee may use reproduce modify display and distribute error corrections shared modifications and reformatted specifications obtained by licensee under this license from any other helix licensee to the same scope and extent as with original code upgraded code and specifications,,,,,,,,,,,,
20,licensee may deliver the source code of covered code to other helix licensees for the sole purpose of furnishing development services to licensee in connection with licenseeâs rights granted in this license provided that licensee does not enter a separate agreement with such licensee that contains provisions inconsistent with the ownership and licensing requirements set forth in this license,,,,,,,,,,,,
21,as a condition of exercising the rights granted under section 21a above licensee must comply with the following a licenseeâs contributions,,,,,,,,,,,,
22,all error corrections and shared modifications which licensee creates are automatically subject to the licenses granted under section 22 above,,,,,,,,,,,,
23,licensee is encouraged to license all of licenseeâs other modifications under section 22 as shared modifications but is not required to do so,,,,,,,,,,,,
24,licensee must notify rn of any errors in the specifications,,,,,,,,,,,,
25,licensee must provide all of licenseeâs error corrections to rn as soon as reasonably practicable and in any event no later than when licensee shares such error corrections with any other helix licensee,,,,,,,,,,,,
26,rn may at its discretion post source code for licenseeâs error corrections and shared modifications at the helix community website,,,,,,,,,,,,
27,all error corrections and shared modifications that licensee creates or contributes to must include a file documenting the additions and changes licensee made and the date of such additions and changes,,,,,,,,,,,,
28,licensee must also include the notice set forth in attachment a 1 in the file header of any error correction or shared modification,,,,,,,,,,,,
29,if it is not possible to put the notice in a particular source code file due to its structure then licensee must include the notice in a location such as a relevant directory file where a recipient would be most likely to look for such a notice,,,,,,,,,,,,
30,covered code may be distributed in source code form only to another helix licensee except for students as provided below,,,,,,,,,,,,
31,licensee may not offer or impose any terms on any covered code that alter the rights requirements or responsibilities of such helix licensee,,,,,,,,,,,,
32,licensee may distribute covered code to students for use in connection with their course work and research projects undertaken at accredited educational institutions,,,,,,,,,,,,
33,such students need not be helix licensees but must be given a copy of the notice set forth in attachment a 3 and such notice must also be included in a file header or prominent location in the source code made available to such students,,,,,,,,,,,,
34,licensee may distribute executable versions of covered code to helix licensees and other third parties only for the purpose of evaluation and comment in connection with research use by licensee and under a license of licenseeâs choice but that limits use of such executable versions of covered code only to that purpose,,,,,,,,,,,,
35,in connection with research use by licensee only licensee may use rns class interface and package names only to accurately reference or invoke the source code files that licensee modifies,,,,,,,,,,,,
36,rn grants to licensee a limited license to the extent necessary for such purposes,,,,,,,,,,,,
37,i licensee may not include any source code of community code in any extensions,,,,,,,,,,,,
38,licensee may include the compiled header files of community code in an extension provided that licenseeâs use of the covered code including header files complies with the tck and all other terms of this license,,,,,,,,,,,,
39,licensee must refrain from enforcing any intellectual property rights licensee may have covering any interfaces of licenseeâs extension which would prevent the implementation of such interfaces by rn or any helix licensee,,,,,,,,,,,,
40,this obligation does not prevent licensee from enforcing any intellectual property right licensee has that would otherwise be infringed by an implementation of licenseeâs extension,,,,,,,,,,,,
41,licensee may not modify or add to the guid space xxxxxxxx 0901 11d1 8b06 00a024406d59 or any other guid space designated by rn,,,,,,,,,,,,
42,licensee may not modify any interface prefix provided with the covered code or any other prefix designated by rn,,,,,,,,,,,,
43,f any specifications provided to licensee by rn are confidential and proprietary information of rn,,,,,,,,,,,,
44,licensee must maintain the confidentiality of the specifications and may not disclose them to any third party without rnâs prior written consent,,,,,,,,,,,,
45,licensee may only use the specifications under the terms of this license and only for the purpose of implementing the terms of this license with respect to community code,,,,,,,,,,,,
46,licensee may not use copy or distribute any such specifications except as provided in writing by rn,,,,,,,,,,,,
47,licensee may not make commercial use of any covered code unless licensee and rn have executed a copy of the rcsl   commercial available at the helix community website or another license agreement expressly granting commercial use rights,,,,,,,,,,,,
48,rn may publish revised versions of this license from time to time,,,,,,,,,,,,
49,each version will be given a distinguishing version number,,,,,,,,,,,,
50,no one other than rn has the right to promulgate versions of this license,,,,,,,,,,,,
51,a once a particular version of covered code has been provided under a version of this license licensee may always continue to use such covered code under the terms of that version of the license,,,,,,,,,,,,
52,licensee may also choose to use such covered code under the terms of any subsequent version of the license but not under a prior version of the license,,,,,,,,,,,,
53,for example if a version of covered code has been provided under rcsl r&d 21 licensee may not use such covered code under rcsl r&d 20,,,,,,,,,,,,
54,b version 30 of this license and all subsequent versions supercedes versions 10 11 12 and 20 of rcsl r&d plus attachments a c 43 multiple licensed code,,,,,,,,,,,,
55,rn may designate portions of the covered code as multiple licensed,,,,,,,,,,,,
