id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,this ogc work including software documents or other related items is being provided by the copyright holders under the following license,,,,,,,,,,,,
2,by obtaining using and or copying this work you the licensee agree that you have read understood and will comply with the following terms and conditions permission to use copy and modify this software and its documentation with or without modification for any purpose and without fee or royalty is hereby granted provided that you include the following on all copies of the software and documentation or portions thereof including modifications that you make 1,,,,,,,,,,,,
3,the full text of this notice in a location viewable to users of the redistributed or derivative work,,,,,,,,,,,,
4,any pre existing intellectual property disclaimers notices or terms and conditions,,,,,,,,,,,,
5,if none exist a short notice of the following form hypertext is preferred text is permitted should be used within the body of any redistributed or derivative code copyright â© [$date of document] open geospatial consortium inc all rights reserved,,,,,,,,,,,,
6,http  wwwogcorg ogc legal hypertext is preferred but a textual representation is permitted,,,,,,,,,,,,
7,notice of any changes or modifications to the ogc files including the date changes were made,,,,,,,,,,,,
8,we recommend you provide uris to the location from which the code is derived,,,,,,,,,,,,
9,this software and documentation is provided as is and copyright holders make no representations or warranties express or implied including but not limited to warranties of merchantability or fitness for any particular purpose or that the use of the software or documentation will not infringe any third party patents copyrights trademarks or other rights,,,,,,,,,,,,
10,copyright holders will not be liable for any direct indirect special or consequential damages arising out of any use of the software or documentation,,,,,,,,,,,,
11,the name and trademarks of copyright holders may not be used in advertising or publicity pertaining to the software without specific written prior permission,,,,,,,,,,,,
