id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,this qt for application development license agreement agreement is a legal agreement between the qt company ltd the qt company with its registered office at valimotie 21 00380 helsinki finland and you either an individual or a legal entity licensee for the licensed software as defined below,,,,,,,,,,,,
2,by selecting i accept the agreement you are deemed to accept these license terms and to commit yourself to observing them,,,,,,,,,,,,
3,when representing a legal entity you should ensure your due authorization to approve these terms before you select i accept the agreement,,,,,,,,,,,,
4,otherwise we regard you as personally responsible for compliance with this agreement,,,,,,,,,,,,
5,for clarity please note that in case there already exists a signed license agreement between you and the qt company this agreement shall not override such an existing agreement but it shall continue to be valid subject to its applicable terms,,,,,,,,,,,,
6,under this agreement the licensee has purchased one 1 of the three 3 different below mentioned rights applicable to the licensed software as defined below i a perpetual license which shall be valid for an unlimited time as further stated in this agreement perpetual license or ii a subscription license which shall be valid for the time period specified by the qt company subscription license or iii a limited subscription license which includes a discount in payment based on licenseeâ´s limited annual sales revenue as further stated in section 145 and wwwqtio and which shall be valid for the time period specified by the qt company limited subscription license,,,,,,,,,,,,
7,for clarity limited subscription license shall not include any support as defined below,,,,,,,,,,,,
8,ownership the licensed software is protected by copyright laws and international copyright treaties as well as other intellectual property laws and treaties,,,,,,,,,,,,
9,to the extent licensee submits bug fixes or error corrections including information related thereto licensee hereby grants the qt company a sublicensable irrevocable perpetual worldwide non exclusive royalty free and fully paid up copyright and trade secret license to reproduce adapt translate modify and prepare derivative works of publicly display publicly perform sublicense make available and distribute error corrections and bug fixes including derivative works thereof,,,,,,,,,,,,
10,all the qt companyâs and or its licensorsâ trademarks service marks trade names logos or other words or symbols are and shall remain the exclusive property of the qt company or its licensors respectively,,,,,,,,,,,,
11,modules some of the files in the licensed software have been grouped into modules,,,,,,,,,,,,
12,these files contain specific notices defining the module of which they are a part,,,,,,,,,,,,
13,the modules licensed to licensee are specified in the license certificate accompanying the licensed software,,,,,,,,,,,,
14,the terms of the license certificate are considered part of the agreement,,,,,,,,,,,,
15,in the event of inconsistency or conflict between the language of this agreement and the license certificate the provisions of this agreement shall govern,,,,,,,,,,,,
16,validity of the agreement by installing copying or otherwise using the licensed software licensee agrees to be bound by the terms of this agreement,,,,,,,,,,,,
17,if licensee does not agree to the terms of this agreement licensee should not install copy or otherwise use the licensed software,,,,,,,,,,,,
18,in addition by installing copying or otherwise using any updates or other components of the licensed software that licensee receives separately as part of the licensed software licensee agrees to be bound by any additional license terms that accompany such updates if any,,,,,,,,,,,,
19,if licensee does not agree to the additional license terms that accompany such updates licensee should not install copy or otherwise use such updates,,,,,,,,,,,,
20,upon licenseeâs acceptance of the terms and conditions of this agreement the qt company grants licensee the right to use the licensed software in the manner provided below,,,,,,,,,,,,
21,licenses granted 51 general 511 licensee is hereby granted a free of charge license for the start for free term as described in section 52 below,,,,,,,,,,,,
22,for clarity section 53 shall not apply for the start for free term,,,,,,,,,,,,
23,512 licensee may purchase additional licenses for continued usage term as described in sections 52 and 53 below subject to the qt companyâs payment terms and conditions applicable at the time of purchase,,,,,,,,,,,,
24,in addition licensee may purchase licenses for the continued usage term without such a preceding start for free term,,,,,,,,,,,,
25,52 licenses granted during the start for free term and the continued usage term 521 using modifying and copying the qt company grants to licensee a non exclusive non transferable limited term license to use modify and copy the licensed software for designated users specified in the license certificate for the sole purposes of i designing developing and testing applications ii modifying the licensed software as limited by section 8 below and iii compiling the licensed software and or modified software source code into object code,,,,,,,,,,,,
26,licensee may install copies of the licensed software on an unlimited number of computers provided that only the designated users use the licensed software,,,,,,,,,,,,
27,licensee may at any time during the supported term designate another designated user to replace a then current designated user by notifying the qt company provided that a the then current designated user has not been designated as a replacement during the last six 6 months and b there is no more than the specified number of designated users at any given time,,,,,,,,,,,,
28,53 limited redistribution right for the continued usage term only the limited distribution licenses granted in this section 53 shall only be applicable to the continued usage term but not to start for free term,,,,,,,,,,,,
