id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,rsv hereby grants you a worldwide royalty free non exclusive license subject to third party intellectual property claims a to use reproduce modify create derivative works of display perform sublicense and distribute the original code or portions thereof with or without modifications or as part of a larger work and b under patent claims infringed by the making using or selling of original code to make have made use practice sell and offer for sale and or otherwise dispose of the original code or portions thereof,,,,,,,,,,,,
2,each contributor hereby grants you a worldwide royalty free non exclusive license subject to third party intellectual property claims a to use reproduce modify create derivative works of display perform sublicense and distribute the modifications created by such contributor or portions thereof either on an unmodified basis with other modifications as governed code or as part of a larger work and b under patent claims infringed by the making using or selling of modifications made by that contributor either alone and or in combination with its contributor version or portions of such combination to make use sell offer for sale have made and or otherwise dispose of i modifications made by that contributor or portions thereof and ii the combination of modifications made by that contributor with its contributor version or portions of such combination,,,,,,,,,,,,
3,the modifications which you create or to which you contribute are governed by the terms of this license including without limitation section 22,,,,,,,,,,,,
4,the source code version of governed code may be distributed only under the terms of this license or a future version of this license released under section 61 and you must include a copy of this license with every copy of the source code you distribute,,,,,,,,,,,,
5,you may not offer or impose any terms on any source code version that alters or restricts the applicable version of this license or the recipients rights hereunder,,,,,,,,,,,,
6,however you may include an additional document offering the additional rights described in section 35,,,,,,,,,,,,
7,any modification which you create or to which you contribute must be made available in source code form under the terms of this license either on the same media as an executable code version or via an electronic distribution mechanism to anyone to whom you made an executable code version available and if made available via an electronic distribution mechanism must remain available for at least twelve 12 months after the date it initially became available or at least six 6 months after a subsequent version of that particular modification has been made available to such recipients,,,,,,,,,,,,
8,you are responsible for ensuring that the source code version remains available even if the electronic distribution mechanism is maintained by a third party,,,,,,,,,,,,
9,you must cause all governed code to which you contribute to contain a file documenting the changes you made to create that governed code and the date of any change,,,,,,,,,,,,
10,you must include a prominent statement that the modification is derived directly or indirectly from original code provided by rsv and including the name of rsv in a the source code and b in any notice in an executable code version or related documentation in which you describe the origin or ownership of the governed code,,,,,,,,,,,,
11,if you have knowledge that a party claims an intellectual property right in particular functionality or code or its utilization under this license you must include a text file with the source code distribution titled legal which describes the claim and the party making the claim in sufficient detail that a recipient will know whom to contact,,,,,,,,,,,,
12,if you obtain such knowledge after you make your modification available as described in section 32 you shall promptly modify the legal file in all copies you make available thereafter and shall take other steps such as notifying rsv and appropriate mailing lists or newsgroups reasonably calculated to inform those who received the governed code that new knowledge has been obtained,,,,,,,,,,,,
13,in the event that you are a contributor you represent that except as disclosed in the legal file your modifications are your original creations and to the best of your knowledge no third party has any claim including but not limited to intellectual property claims relating to your modifications,,,,,,,,,,,,
14,you represent that the legal file includes complete details of any license or other restriction associated with any part of your modifications,,,,,,,,,,,,
15,if your modification is an application programming interface and you own or control patents which are reasonably necessary to implement that api you must also include this information in the legal file,,,,,,,,,,,,
16,you must duplicate the notice in exhibit a in each file of the source code and this license in any documentation for the source code where you describe recipients rights relating to governed code,,,,,,,,,,,,
17,if you created one or more modifications you may add your name as a contributor to the notice described in exhibit a,,,,,,,,,,,,
18,if it is not possible to put such notice in a particular source code file due to its structure then you must include such notice in a location such as a relevant directory file where a user would be likely to look for such a notice,,,,,,,,,,,,
19,you may choose to offer and to charge a fee for warranty support indemnity or liability obligations to one or more recipients of governed code,,,,,,,,,,,,
20,however you may do so only on your own behalf and not on behalf of rsv or any contributor,,,,,,,,,,,,
21,you must make it absolutely clear than any such warranty support indemnity or liability obligation is offered by you alone and you hereby agree to indemnify rsv and every contributor for any liability incurred by rsv or such contributor as a result of warranty support indemnity or liability terms you offer,,,,,,,,,,,,
22,you may distribute governed code in executable code form only if the requirements of section 31 35 have been met for that governed code and if you include a prominent notice stating that the source code version of the governed code is available under the terms of this license including a description of how and where you have fulfilled the obligations of section 32,,,,,,,,,,,,
23,the notice must be conspicuously included in any notice in an executable code version related documentation or collateral in which you describe recipients rights relating to the governed code,,,,,,,,,,,,
24,you may distribute the executable code version of governed code under a license of your choice which may contain terms different from this license provided that you are in compliance with the terms of this license and that the license for the executable code version does not attempt to limit or alter the recipients rights in the source code version from the rights set forth in this license,,,,,,,,,,,,
25,if you distribute the executable code version under a different license you must make it absolutely clear that any terms which differ from this license are offered by you alone not by rsv or any contributor,,,,,,,,,,,,
26,you hereby agree to indemnify rsv and every contributor for any liability incurred by rsv or such contributor as a result of any such terms you offer,,,,,,,,,,,,
27,you may create a larger work by combining governed code with other code not governed by the terms of this license and distribute the larger work as a single product,,,,,,,,,,,,
28,in such a case you must make sure the requirements of this license are fulfilled for the governed code,,,,,,,,,,,,
29,if it is impossible for you to comply with any of theterms of this license with respect to some or all of the governed code due to statute or regulation then you must a comply with the terms of this license to the maximum extent possible and b describe the limitations and the code they affect,,,,,,,,,,,,
30,such description must be included in the legal file described in section 34 and must be included with all distributions of the source code,,,,,,,,,,,,
31,except to the extent prohibited by statute or regulation such description must be sufficiently detailed for a recipient of ordinary skill to be able to understand it,,,,,,,,,,,,
32,all advertising materials mentioning features or use of the governed code must display the following acknowledgement this product includes software developed by ricoh silicon valley inc 52,,,,,,,,,,,,
33,the names ricoh ricoh silicon valley and rsv must not be used to endorse or promote contributor versions or larger works without the prior written permission of rsv,,,,,,,,,,,,
34,contributor versions and larger works may not be called ricoh nor may the word ricoh appear in their names without the prior written permission of rsv,,,,,,,,,,,,
35,rsv may publish revised and or new versions of the license from time to time,,,,,,,,,,,,
36,each version will be given a distinguishing version number,,,,,,,,,,,,
37,once governed code has been published under a particular version of the license you may always continue to use it under the terms of that version,,,,,,,,,,,,
38,you may also choose to use such governed code under the terms of any subsequent version of the license published by rsv,,,,,,,,,,,,
39,no one other than rsv has the right to modify the terms applicable to governed code created under this license,,,,,,,,,,,,
40,governed code is provided under this license on an as is basis without warranty of any kind either expressed or implied including without limitation warranties that the governed code is free of defects merchantable fit for a particular purpose or non infringing,,,,,,,,,,,,
41,the entire risk as to the quality and performance of the governed code is with you,,,,,,,,,,,,
42,should any governed code prove defective in any respect you not rsv or any other contributor assume the cost of any necessary servicing repair or correction,,,,,,,,,,,,
43,this disclaimer of warranty constitutes an essential part of this license,,,,,,,,,,,,
44,no use of any governed code is authorized hereunder except under this disclaimer,,,,,,,,,,,,
45,this license and the rights granted hereunder will terminate automatically if you fail to comply with terms herein and fail to cure such breach within 30 days of becoming aware of the breach,,,,,,,,,,,,
46,all sublicenses to the governed code which are properly granted shall survive any termination of this license,,,,,,,,,,,,
47,provisions which by their nature must remain in effect beyond the termination of this license shall survive,,,,,,,,,,,,
48,if you initiate patent infringement litigation against rsv or a contributor rsv or the contributor against whom you file such action is referred to as participant alleging that a such participants original code or contributor version directly or indirectly infringes any patent then any and all rights granted by such participant to you under sections 21 and or 22 of this license shall upon 60 days notice from participant terminate prospectively unless if within 60 days after receipt of notice you either i agree in writing to pay participant a mutually agreeable reasonable royalty for your past and future use of the original code or the modifications made by such participant or ii withdraw your litigation claim with respect to the original code or the contributor version against such participant,,,,,,,,,,,,
49,if within 60 days of notice a reasonable royalty and payment arrangement are not mutually agreed upon in writing by the parties or the litigation claim is not withdrawn the rights granted by participant to you under sections 21 and or 22 automatically terminate at the expiration of the 60 day notice period specified above,,,,,,,,,,,,
50,b any software hardware or device provided to you by the participant other than such participants original code or contributor version directly or indirectly infringes any patent then any rights granted to you by such participant under sections 21b and 22b are revoked effective as of the date you first made used sold distributed or had made original code or the modifications made by that participant,,,,,,,,,,,,
51,if you assert a patent infringement claim against participant alleging that such participants original code or contributor version directly or indirectly infringes any patent where such claim is resolved such as by license or settlement prior to the initiation of patent infringement litigation then the reasonable value of the licenses granted by such participant under sections 21 or 22 shall be taken into account in determining the amount or value of any payment or license,,,,,,,,,,,,
52,in the event of termination under sections 81 or 82 above all end user license agreements excluding distributors and resellers which have been validly granted by you or any distributor hereunder prior to termination shall survive termination,,,,,,,,,,,,
53,under no circumstances and under no legal theory whether tort including negligence contract or otherwise shall rsv any contributor or any distributor of governed code or any supplier of any of such parties be liable to you or any other person for any direct indirect special incidental or consequential damages of any character including without limitation damages for loss of goodwill work stoppage computer failure or malfunction or any and all other commercial damages or losses even if such party shall have been informed of the possibility of such damages,,,,,,,,,,,,
54,this limitation of liability shall not apply to liability for death or personal injury resulting from such partys negligence to the extent applicable law prohibits such limitation,,,,,,,,,,,,
55,some jurisdictions do not allow the exclusion or limitation of incidental or consequential damages so that exclusion and limitation may not apply to you,,,,,,,,,,,,
56,to the extent that any exclusion of damages above is not valid you agree that in no event will rsvs liability under or related to this agreement exceed five thousand dollars $5000,,,,,,,,,,,,
57,the governed code is not intended for use in connection with any nucler aviation mass transit or medical application or any other inherently dangerous application that could result in death personal injury catastrophic damage or mass destruction and you agree that neither rsv nor any contributor shall have any liability of any nature as a result of any such use of the governed code,,,,,,,,,,,,
58,the governed code is a commercial item as that term is defined in 48 cfr,,,,,,,,,,,,
59,2101 oct 1995 consisting of commercial computer software and commercial computer software documentation as such terms are used in 48 cfr,,,,,,,,,,,,
60,2277202 1 through 2277202 4 june 1995 all us government end users acquire governed code with only those rights set forth herein,,,,,,,,,,,,
61,this license represents the complete agreement concerning subject matter hereof,,,,,,,,,,,,
62,if any provision of this license is held to be unenforceable such provision shall be reformed only to the extent necessary to make it enforceable,,,,,,,,,,,,
63,this license shall be governed by california law provisions except to the extent applicable law if any provides otherwise excluding its conflict of law provisions,,,,,,,,,,,,
64,the parties submit to personal jurisdiction in california and further agree that any cause of action arising under or related to this agreement shall be brought in the federal courts of the northern district of california with venue lying in santa clara county california,,,,,,,,,,,,
65,the losing party shall be responsible for costs including without limitation court costs and reasonable attorneys fees and expenses,,,,,,,,,,,,
66,notwithstanding anything to the contrary herein rsv may seek injunctive relief related to a breach of this agreement in any court of competent jurisdiction,,,,,,,,,,,,
67,the application of the united nations convention on contracts for the international sale of goods is expressly excluded,,,,,,,,,,,,
68,any law or regulation which provides that the language of a contract shall be construed against the drafter shall not apply to this license,,,,,,,,,,,,
69,except in cases where another contributor has failed to comply with section 34 you are responsible for damages arising directly or indirectly out of your utilization of rights under this license based on the number of copies of governed code you made available the revenues you received from utilizing such rights and other relevant factors,,,,,,,,,,,,
70,you agree to work with affected parties to distribute responsibility on an equitable basis,,,,,,,,,,,,
71,exhibit a the contents of this file are subject to the ricoh source code public license version 10 the license you may not use this file except in compliance with the license,,,,,,,,,,,,
72,you may obtain a copy of the license at http  wwwrisourceorg rpl software distributed under the license is distributed on an as is basis without warranty of any kind either express or implied,,,,,,,,,,,,
73,see the license for the specific language governing rights and limitations under the license,,,,,,,,,,,,
74,this code was initially developed by ricoh silicon valley inc portions created by ricoh silicon valley inc are copyright c 1995 1999,,,,,,,,,,,,
