id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,the licensor hereby grants you the right to copy modify create derivative works redistribute and make non production use of the licensed work,,,,,,,,,,,,
2,the licensor may make an additional use grant above permitting limited production use,,,,,,,,,,,,
3,effective on the change date or the fourth anniversary of the first publicly available distribution of a specific version of the licensed work under this license whichever comes first the licensor hereby grants you rights under the terms of the change license and the rights granted in the paragraph above terminate,,,,,,,,,,,,
4,if your use of the licensed work does not comply with the requirements currently in effect as described in this license you must purchase a commercial license from the licensor its affiliated entities or authorized resellers or you must refrain from using the licensed work,,,,,,,,,,,,
5,all copies of the original and modified licensed work and derivative works of the licensed work are subject to this license,,,,,,,,,,,,
6,this license applies separately for each version of the licensed work and the change date may vary for each version of the licensed work released by licensor,,,,,,,,,,,,
7,you must conspicuously display this license on each original or modified copy of the licensed work,,,,,,,,,,,,
8,if you receive the licensed work in original or modified form from a third party the terms and conditions set forth in this license apply to your use of that work,,,,,,,,,,,,
9,any use of the licensed work in violation of this license will automatically terminate your rights under this license for the current and all other versions of the licensed work,,,,,,,,,,,,
10,this license does not grant you any right in any trademark or logo of licensor or its affiliates provided that you may use a trademark or logo of licensor as expressly required by this license,,,,,,,,,,,,
11,to the extent permitted by applicable law the licensed work is provided on an as is basis,,,,,,,,,,,,
12,licensor hereby disclaims all warranties and conditions express or implied including without limitation warranties of merchantability fitness for a particular purpose non infringement and titlemariadb hereby grants you permission to use this licenseâs text to license your works and to refer to it using the trademark business source license as long as you comply with the covenants of licensor below,,,,,,,,,,,,
13,covenants of licensor in consideration of the right to use this licenseâs text and the business source license name and trademark licensor covenants to mariadb and to all other recipients of the licensed work to be provided by licensor 1,,,,,,,,,,,,
14,to specify as the change license the gpl version 20 or any later version or a license that is compatible with gpl version 20 or a later version where compatible means that software provided under the change license can be included in a program with software provided under gpl version 20 or a later version,,,,,,,,,,,,
15,to either a specify an additional grant of rights to use that does not impose any additional restriction on the right granted in this license as the additional use grant or b insert the text none,,,,,,,,,,,,
