id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,this agreement sets forth the terms on which the licensor makes available the software,,,,,,,,,,,,
2,by installing downloading accessing using or distributing any of the software you agree to the terms and conditions of this agreement,,,,,,,,,,,,
3,if you do not agree to such terms and conditions you must not use the software,,,,,,,,,,,,
4,if you are receiving the software on behalf of a legal entity you represent and warrant that you have the actual authority to agree to the terms and conditions of this agreement on behalf of such entity,,,,,,,,,,,,
5,license grant and conditions 11 subject to the terms and conditions of this section 1 licensor hereby grants to you a non exclusive royalty free worldwide non transferable license during the term of this agreement to a distribute or make available the software or your modifications under the terms of this agreement only as part of your application so long as you include the following notice on any copy you distribute this software is subject to the terms of the redis source available license agreement,,,,,,,,,,,,
6,b use the software or your modifications only as part of your application but not in connection with any database product that is distributed or otherwise made available by any third party,,,,,,,,,,,,
7,c modify the software provided that modifications remain subject to the terms of this license,,,,,,,,,,,,
8,d reproduce the software as necessary for the above,,,,,,,,,,,,
9,you may sublicense the right to use the software fully embedded in your application as distributed by you in accordance with section 11a pursuant to a written license that disclaims all warranties and liabilities on behalf of licensor,,,,,,,,,,,,
10,on all copies of the software that you make you must retain all copyright or other proprietary notices,,,,,,,,,,,,
11,this agreement will continue unless and until earlier terminated as set forth herein,,,,,,,,,,,,
12,if you breach any of its conditions or obligations under this agreement this agreement will terminate automatically and the licenses granted herein will terminate automatically,,,,,,,,,,,,
13,as between the parties licensor retains all right title and interest in the software and to redis or other licensor trademarks or service marks and all intellectual property rights therein,,,,,,,,,,,,
14,licensor hereby reserves all rights not expressly granted to you in this agreement,,,,,,,,,,,,
15,to the extent allowable under law licensor hereby disclaims any and all warranties and conditions express implied statutory or otherwise and specifically disclaims any warranty of merchantability or fitness for a particular purpose with respect to the software,,,,,,,,,,,,
16,to the extent allowable under law licensor will not be liable for any damages of any kind including but not limited to lost profits or any consequential special incidental indirect or direct damages arising out of or relating to this agreement,,,,,,,,,,,,
17,you are not authorized to assign your rights under this agreement to any third party,,,,,,,,,,,,
18,licensor may freely assign its rights under this agreement to any third party,,,,,,,,,,,,
19,this agreement is the entire agreement between the parties on the subject matter hereof,,,,,,,,,,,,
20,no amendment or modification hereof will be valid or binding upon the parties unless made in writing and signed by the duly authorized representatives of both parties,,,,,,,,,,,,
21,in the event that any provision including without limitation any condition of this agreement is held to be unenforceable this agreement and all licenses and rights granted hereunder will immediately terminate,,,,,,,,,,,,
22,failure by licensor to exercise any right hereunder will not be construed as a waiver of any subsequent breach of that right or as a waiver of any other right,,,,,,,,,,,,
23,this agreement will be governed by and interpreted in accordance with the laws of the state of california without reference to its conflict of laws principles,,,,,,,,,,,,
24,if you are located within the united states all disputes arising out of this agreement are subject to the exclusive jurisdiction of courts located in santa clara county california,,,,,,,,,,,,
25,if you are located outside of the united states any dispute controversy or claim arising out of or relating to this agreement will be referred to and finally determined by arbitration in accordance with the jams before a single arbitrator in santa clara county california,,,,,,,,,,,,
