id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,ziplist5 geocode end user workstation single user license agreement license agreement please read this license agreement before using ziplist5 geocode,,,,,,,,,,,,
2,you and your organization as the licensee indicate your acceptance of the terms and conditions of this agreement by using or copying ziplist5 geocode,,,,,,,,,,,,
3,if you do not agree to the terms of this license agreement you are not permitted to use ziplist5 geocode and you must immediately delete all downloaded files of ziplist5 geocode from your computers and or promptly return the ziplist5 geocode media to cd light llc for a refund of the purchase price,,,,,,,,,,,,
4,grant of license cd light llc grants licensee the following non exclusive world wide rights with respect to ziplist5 geocode,,,,,,,,,,,,
5,licensee may a use ziplist5 geocode in accordance with the terms of this agreement b make one copy of ziplist5 geocode for backup or archival purposes c install ziplist5 geocode at a single location on one computer or one single user workstation,,,,,,,,,,,,
6,ziplist5 geocode may be installed on a network server in whole or in part or as part of a derivative work provided it is in use at any one time by no more than the number of workstation single user licenses specified by the ziplist5 geocode invoice issued to licensee by cd light llc,,,,,,,,,,,,
7,restrictions licensee may not a use or copy ziplist5 geocode except as provided in this agreement b transfer rent lease lend copy modify translate sublicense timeshare or electronically transmit ziplist5 geocode or any derivatives thereof to any third party c modify adapt or translate ziplist5 geocode in whole or in part except as provided in this agreement or d incorporate ziplist5 geocode into another product for commercial or non profit distribution,,,,,,,,,,,,
8,distribution permission to distribute ziplist5 geocode in whole or in part or as part of a derivative work outside of licensees immediate organization is not granted by this agreement and is specifically prohibited,,,,,,,,,,,,
9,derivative works permission to prepare derivative works incorporating ziplist5 geocode in whole or in part for use only within licensees organization is granted to licensee provided that any such derivative work is in use at any one time by no more than the number of workstation single user licenses specified by the ziplist5 geocode invoice issued to licensee by cd light llc,,,,,,,,,,,,
10,such derivative works may not be distributed commercially or privately or used outside of the licensees immediate organization,,,,,,,,,,,,
11,the licensee may obtain the additional right to distribute derivative works incorporating ziplist5 geocode in whole or in part but only by acquiring an additional ziplist5 geocode duplication license addendum and paying the appropriate royalty fee to cd light llc,,,,,,,,,,,,
12,term the term of this agreement shall be perpetual from the date of the invoice for ziplist5 geocode issued to licensee by cd light llc,,,,,,,,,,,,
13,version updates this agreement entitles licensee to use the one version current version of ziplist5 geocode which is available from cd light llc on the date of the invoice issued to licensee by cd light llc,,,,,,,,,,,,
14,however if licensee has paid for a quarterly subscription for ziplist5 geocode licensee is entitled to receive the current version plus the next three 3 quarterly version updates of ziplist5 geocode,,,,,,,,,,,,
15,if licensee has paid for a monthly subscription for ziplist5 geocode licensee is entitled to receive the current version plus the next eleven 11 monthly version updates of ziplist5 geocode,,,,,,,,,,,,
16,all provisions of this agreement apply to all versions of ziplist5 geocode delivered to licensee by cd light llc and remain in effect after all version updates have been delivered to licensee by cd light llc,,,,,,,,,,,,
17,ownership & copyright title ownership rights and intellectual property rights in and to ziplist5 geocode and all copies thereof shall remain in cd light llc and or its licensors,,,,,,,,,,,,
18,ziplist5 geocode is copyrighted and protected by united states copyright laws and international treaty provisions,,,,,,,,,,,,
19,licensee agrees a not to remove any copyright notice from ziplist5 geocode b to reproduce all such notices on any authorized copies licensee makes and c to use best efforts to prevent any unauthorized copying of ziplist5 geocode,,,,,,,,,,,,
20,ziplist5 geocode in its various forms is a compilation of information gathered by cd light llc,,,,,,,,,,,,
21,ziplist5 geocode contains a large body of information that is public knowledge but at the same time it represents a substantial creative compilation effort,,,,,,,,,,,,
22,accordingly it enjoys the same copyright protection as other reference works such as dictionaries that contain compilation effort,,,,,,,,,,,,
