id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,everyone is permitted to copy and distribute verbatim copies of this license document,0,1,0,1,0,0,0,1,0,0,0,0
2,this license applies to any software containing a notice by the copyright holder saying that it may be used under the terms of the convertible free software license,0,0,0,0,0,0,0,0,0,0,0,0
3,if a specific version number is mentioned then usage rights include this version as well as any newer version which will always be similar in spirit to this license,0,0,0,0,0,0,0,0,0,0,0,0
4,the term convertible free software license may be abbreviated as c fsl,0,0,0,0,0,0,0,0,0,0,0,0
5,any work under this license comes completely without any warranty or any kind of liability such as lost revenues profits harm or damage of any kind even if the authors should have been advised of the possibility of such harm or damage,0,0,0,0,0,0,0,0,0,0,1,0
6,it may be seen as research work and does not claim for fitness to any particular usage purpose,0,0,0,0,0,0,0,0,0,0,0,0
7,the term source code applies to the preferred form that is used to develop or apply changes to a work under this license referred to herein as the work,0,0,0,0,0,0,0,0,0,0,0,0
8,you are allowed to modify or change the source code if you accept that the resulting changed work will become subject to this license,0,0,1,0,0,0,0,0,0,0,0,0
9,as soon as you apply any change this is an implicit consent to fully comply with this license and a consent that the work may be used under this license,0,0,0,1,0,0,0,0,1,0,0,0
10,it is your obligation that the changed version of your sources will be available to the public for free within the time frame of a month at least if there is no undue hindrance by the authors to make it available,0,0,0,0,0,0,0,0,0,0,0,0
11,modifications which result in a broken or unusable program which the authors do not plan to continue their work on are considered dead end and do not need to be published,0,1,1,0,0,0,0,0,0,0,0,0
12,available for free means that there will be no undue hindrance in obtaining the given item like a registration of the person who wants to download or obtain the given item,0,0,0,0,0,0,0,0,0,0,0,0
13,available for free also means that you must not charge for the given item itself apart from the possibility to require a reasonable charge for the physical reproduction of the data,0,0,0,0,0,0,0,0,0,0,0,0
14,you are allowed to issue an automatic derivation process on the source code which will result in so called object code,0,0,0,0,0,0,0,0,0,0,0,0
15,you are obligated to provide sufficient data tools and utilities so that a functionally equivalent object code can be compiled merely from programs and work licensed either under any open source license approved by opensourceorg or under c fsl,0,1,0,0,0,0,0,0,0,0,0,0
