id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,hp software license terms no commercialization limited distribution permitted the term software refers to this code whether source or object code any component or module thereof any information including any documentation provided in connection with the software and any derivative of these things,0,0,0,0,0,0,0,0,0,0,0,0
2,by downloading accessing or using the software you agree to be bound by the terms and conditions of this licensing agreement,0,0,0,0,0,0,0,0,0,0,0,0
3,the software and each of its components are protected under copyright laws,0,0,0,0,0,0,0,0,0,0,0,0
4,hewlett packard company hp reserves all rights except those expressly granted by this license agreement,0,0,0,0,0,0,0,0,0,0,0,0
5,hp is agreeing to let you download and use the software under the terms of this agreement without any financial charge,0,0,0,0,0,0,0,0,0,0,0,0
6,you therefore agree to waive any and all damages against hp relating to download or use of the software or to any act or omission on the part of hp its officers directors vendors suppliers employees or agents in connection with the software,0,0,0,0,0,0,0,0,0,0,0,0
7,the bargain basis for hps agreement to permit your download or use of the software does not reflect any assumption of liability or damages on hps behalf if you do not agree to this condition and to the other terms and conditions of this agreement your sole remedy is to not download and to not use the software,0,0,0,0,0,0,0,0,0,0,0,0
8,hp represents and you acknowledge that the software is experimental in nature is not of product quality and may have bugs or errors and that its safety is not represented it shall be solely up to you and any user to determine whether the software may be safely or reliably used for any purpose,0,0,0,0,0,0,0,0,0,0,0,0
9,these conditions as well as all of the conditions stated below are of material inducement for hp to release the software that is to say without a damages release and release and disclaimer of other rights and remedies hp represents that it would not release the software to you,0,0,0,0,0,0,0,0,0,0,0,0
10,hp disclaims and you hereby waive any and all warranties with respect to the software including without limitation any warranty of fitness for a particular purpose or merchantability,0,0,0,0,0,0,0,0,0,0,0,1
11,you may use the software for non commercial use at your sole risk and discretion,1,0,0,0,0,0,0,0,0,0,0,0
12,non commercial use means that you may use the software for personal use or research or academic purposes but that you may not directly or indirectly a incorporate this software into any product offered for sale or use the software to provide a service for which a fee is charged b sell any product or service designed specially to interface with or to act as a module specially adapted to function with the software or c charge any fee in connection with the software,1,0,0,0,0,0,0,0,0,0,0,0
13,subject to these limitations you may make copies and derivative works of the software and distribute such copies to other persons provided that such copies and related distribution are accompanied by hps copyright notice and this agreement and are subject to the terms of this agreement verbatim,0,1,1,1,0,0,0,1,0,0,0,0
14,hp shall have no obligation to provide support or maintenance for or to provide any updates to the software,0,0,0,0,0,0,0,0,0,0,0,0
15,hp shall have no obligation to respond to questions or to provide information regarding the software,0,0,0,0,0,0,0,0,0,0,0,0
16,this agreement and all matters regarding the software shall be interpreted exclusively by applying the laws of the state of delaware usa without regard to its conflict of laws principles,0,0,0,0,0,0,0,0,0,0,0,0
17,any violation of this agreement and these terms will be deemed to cause hp irreparable harm,0,0,0,0,0,0,0,0,0,0,1,0
