id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,english apple inc software license agreement for itunes please read this software license agreement license carefully before using the apple software,0,0,0,0,0,0,0,0,1,0,0,0
2,by using the apple software you are agreeing to be bound by the terms of this license,0,0,0,0,0,0,0,0,0,0,0,0
3,if you do not agree to the terms of this license do not use the software,0,0,0,0,0,0,0,0,0,0,0,0
4,if you do not agree to the terms of the license you may return the apple software to the place where you obtained it for a refund,0,0,0,0,0,0,0,0,0,0,0,0
5,if the apple software was accessed electronically click disagree decline,0,0,0,0,0,0,0,0,0,0,0,0
6,for apple software included with your purchase of hardware you must return the entire hardware software package in order to obtain a refund,0,0,0,0,0,0,0,0,0,0,0,0
7,important note this software may be used to reproduce materials,0,0,0,1,0,0,0,0,0,0,0,0
8,it is licensed to you only for reproduction of non copyrighted materials materials in which you own the copyright or materials you are authorized or legally permitted to reproduce,0,0,0,0,0,0,0,1,0,0,0,0
9,this software may also be used for remote access to music files for listening between computers,0,0,0,0,0,0,0,0,0,0,0,0
10,remote access of copyrighted music is only provided for lawful personal use or as otherwise legally permitted,1,0,0,1,0,0,0,0,0,0,0,0
11,if you are uncertain about your right to copy or permit access to any material you should contact your legal advisor,0,0,0,0,0,0,0,0,0,0,0,0
12,the software documentation and any fonts accompanying this license whether on disk in read only memory on any other media or in any other form collectively the apple software are licensed not sold to you by apple inc apple for use only under the terms of this license and apple reserves all rights not expressly granted to you,0,0,0,0,0,0,0,1,0,0,0,0
13,the rights granted herein are limited to apples and its licensors intellectual property rights in the apple software and do not include any other patents or intellectual property rights,0,0,0,0,0,0,0,0,0,0,0,0
14,you own the media on which the apple software is recorded but apple and or apples licensors retain ownership of the apple software itself,0,1,0,0,0,0,0,0,0,0,0,0
15,the terms of this license will govern any software upgrades provided by apple that replace and or supplement the original apple software product unless such upgrade is accompanied by a separate license in which case the terms of that license will govern,0,0,0,0,0,0,0,0,1,0,0,0
16,this license allows you to install and use the apple software,0,0,0,0,0,0,0,0,0,0,0,0
17,the apple software may be used to reproduce materials so long as such use is limited to reproduction of non copyrighted materials materials in which you own the copyright or materials you are authorized or legally permitted to reproduce,0,1,0,1,0,0,0,0,0,0,0,0
18,you may not make the apple software available over a network where it could be used by multiple computers at the same time,0,0,0,0,0,0,0,0,0,0,0,0
19,you may make one copy of the apple software in machine readable form for backup purposes only provided that the backup copy must include all copyright or other proprietary notices contained on the original,0,0,0,0,0,0,0,1,0,0,0,0
20,except as and only to the extent expressly permitted in this license or by applicable law you may not copy decompile reverse engineer disassemble modify or create derivative works of the apple software or any part thereof,0,1,1,0,0,0,0,0,0,0,0,0
21,the apple software is not intended for use in the operation of nuclear facilities aircraft navigation or communication systems air traffic control systems life support machines or other equipment in which the failure of the apple software could lead to death personal injury or severe physical or environmental damage,0,0,0,0,0,0,0,0,0,0,0,0
22,you may not rent lease lend redistribute or sublicense the apple software,1,1,0,0,0,0,0,0,0,0,0,0
23,you may however make a one time permanent transfer of all of your license rights to the apple software to another party provided that a the transfer must include all of the apple software including all its component parts original media printed materials and this license b you do not retain any copies of the apple software full or partial including copies stored on a computer or other storage device and c the party receiving the apple software reads and agrees to accept the terms and conditions of this license,0,1,0,0,0,0,0,0,0,0,0,0
24,you agree that apple and its subsidiaries may collect and use technical and related information including but not limited to technical information about your computer system and application software and peripherals that is gathered periodically to facilitate the provision of software updates product support and other services to you if any related to the apple software and to verify compliance with the terms of this license,0,0,0,0,0,0,0,0,0,0,0,0
25,apple may use this information as long as it is in a form that does not personally identify you to improve our products or to provide services or technologies to you,0,0,0,0,0,0,0,0,0,0,0,0
26,this software enables access to apples itunes store which offers downloads of music for sale and other services collectively and individually services,1,0,0,0,0,0,0,0,0,0,0,0
