id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,cid font code public license version 10 3 31 99 subject to any applicable third party claims silicon graphics inc sgi hereby grants permission to recipient defined below under sgis copyrights in the original software defined below to use copy modify merge pub  lish distribute sublicense and or sell copies of subject software defined below in both source code and executable form and to permit persons to whom the subject software is furnished in accordance with this license to do the same subject to all of the following terms and conditions which recipient accepts by engaging in any such use copying modifying merging publica  tion distributing sublicensing or selling 2,1,1,1,1,0,0,0,0,0,0,0,0
2,all distribution of the subject software must be made sub  ject to the terms of this license,0,0,0,0,0,0,0,0,0,0,0,0
3,a copy of this license and the required notice must be included in any documentation for subject software where recipients rights relating to subject software and or any accompanying tech  nology are described,0,0,0,0,0,0,0,1,0,0,0,0
4,distributions of subject software in source code form must also include the required notice in every file distributed,0,1,0,0,0,0,1,1,0,0,0,0
5,in addition a readme file entitled important legal notice must be distributed with each distribution of one or more files that incorporate subject software,0,1,0,0,0,0,0,0,0,0,0,0
6,that file must be included with distributions made in both source code and exe  cutable form,0,0,0,0,0,0,0,0,0,0,0,0
7,a copy of the license and the required notice must be included in that file,0,0,0,0,0,0,0,0,0,0,0,0
8,recipient may distribute accompanying technology under a license of recipients choice which may contain terms different from this license provided that i recipient is in compliance with the terms of this license ii such other license terms do not modify or supersede the terms of this license as applicable to the subject software iii recipient hereby indemnifies sgi for any liability incurred by sgi as a result of the distri  bution of accompanying technology or the use of other license terms,0,0,0,1,0,0,0,0,1,0,0,0
9,this license and the rights granted hereunder will terminate automatically if recipient fails to comply with terms herein and fails to cure such breach within 30 days of the breach,0,0,0,0,0,0,0,0,0,0,1,0
10,any sublicense to the subject software that is properly granted shall survive any termination of this license absent termination by the terms of such sublicense,0,0,0,0,0,0,0,0,0,0,0,0
11,provisions which by their nature must remain in effect beyond the termination of this license shall survive,0,0,0,0,0,0,0,0,0,0,0,0
12,this license does not grant any rights to use any trade name trademark or service mark whatsoever,0,0,0,0,0,1,0,0,0,0,0,0
13,no trade name trademark or ser  vice mark of sgi may be used to endorse or promote products derived from or incorporating any subject software without prior written permission of sgi,0,0,0,0,0,1,0,0,0,0,0,0
14,no rights or licenses not expressly granted hereunder shall arise by implication estoppel or otherwise,0,0,0,0,0,1,0,0,0,0,0,1
15,title to and ownership of the original software at all times remains with sgi,0,0,0,0,0,0,0,0,0,0,0,0
16,all rights in the origi  nal software not expressly granted under this license are reserved,0,0,0,0,0,0,0,0,0,0,0,0
17,recipient shall comply with all applicable laws and regulations in connection with use and distribution of the subject software including but not limited to all export and import control laws and regulations of the us government and other countries,0,1,0,0,0,0,0,0,0,0,0,0
18,recipient may not distribute subject software that i in any way infringes directly or contributorily the rights including patent copyright trade secret trademark or other intellectual property rights of any kind of any other person or entity or ii breaches any representation or warranty express implied or statutory which under any applicable law it might be deemed to have been distributed,0,0,0,0,0,0,0,0,0,0,0,0
19,if recipient at any time has knowledge of any one or more third party claims that reproduction modification use distribu  tion import or sale of subject software including particular functionality or code incorporated in subject software infringes the third partys intel  lectual property rights recipient must place in a well identified web page bearing the title legal a description of each such claim and a description of the party making each such claim in sufficient detail that a user of the subject software will know whom to contact regarding the claim,0,0,0,0,0,0,0,0,0,0,0,0
20,also upon gaining such knowledge of any such claim recipient must conspicuously include the url for such web page in the required notice and in the text of any related documentation license agreement or collateral in which recipient describes end users rights relating to the subject software,0,0,0,0,0,0,0,0,0,0,0,0
21,if recipient obtains such knowledge after it makes subject software available to any other person or entity recipient shall take other steps such as notifying appro  priate mailing lists or newsgroups reasonably calculated to provide such knowledge to those who received the subject software,0,0,0,0,0,0,0,0,0,0,0,0
22,subject software is provided on an as is basis without warranty of any kind either expressed or implied including without limitation warranties that the subject software is free of defects mer  chantable fit for a particular purpose or non infringing,0,0,0,0,0,0,0,0,0,0,0,1
23,sgi assumes no risk as to the quality and performance of the software,0,0,0,0,0,0,0,0,0,0,0,0
24,should any software prove defective in any respect sgi assumes no cost or liability for any ser  vicing repair or correction,0,0,0,0,0,0,0,0,0,0,0,0
25,this disclaimer of warranty constitutes an essential part of this license,0,0,0,0,0,0,0,0,0,0,0,1
26,no use of any subject software is authorized hereunder except under this disclaimer,0,0,0,0,0,0,0,1,0,0,0,0
27,under no circumstances and under no legal theory whether tort including without limitation negligence or strict liability contract or otherwise shall sgi or any sgi licensor be liable for any claim damages or other liability whether in an action of contract tort or otherwise arising from out of or in connection with the subject software or the use or other dealings in the subject software,0,0,0,0,0,0,0,0,0,0,1,1
28,some jurisdictions do not allow the exclusion or limitation of certain damages so this exclusion and limitation may not apply to recipient to the extent so disallowed,0,0,0,0,0,0,0,0,0,0,1,0
29,recipient shall be solely responsible for damages arising directly or indirectly out of its utilization of rights under this license,0,0,0,0,0,0,0,0,0,0,1,0
30,recipient will defend indemnify and hold sgi and its successors and assigns harmless from and against any loss liability damages costs or expenses including the payment of reasonable attorneys fees arising out of recipi  ents use modification reproduction and distribution of the subject soft  ware or out of any representation or warranty made by recipient,0,0,0,0,0,0,0,0,0,0,1,0
31,the subject software is a commercial item consisting of commercial computer software as such terms are defined in title 48 of the code of federal regulations and all us government end users acquire only the rights set forth in this license and are subject to the terms of this license,1,0,0,1,0,0,0,0,0,0,0,0
32,this license represents the complete agreement concerning subject matter hereof,0,0,0,0,0,0,0,0,0,0,0,0
33,if any provision of this license is held to be unen  forceable by any judicial or administrative authority having proper jurisdic  tion with respect thereto such provision shall be reformed so as to achieve as nearly as possible the same economic effect as the original provision and the remainder of this license will remain in effect,0,0,0,0,0,0,0,0,0,0,0,0
34,this license shall be governed by and construed in accordance with the laws of the united states and the state of california as applied to agreements entered into and to be performed entirely within california between california residents,0,0,0,0,1,0,0,0,0,0,0,0
35,any liti  gation relating to this license shall be subject to the exclusive jurisdic  tion of the federal courts of the northern district of california or absent subject matter jurisdiction in such courts the courts of the state of cali  fornia with venue lying exclusively in santa clara county california with the losing party responsible for costs including without limitation court costs and reasonable attorneys fees and expenses,0,0,0,0,0,0,0,0,0,0,1,0
36,the application of the united nations convention on contracts for the international sale of goods is expressly excluded,0,0,0,0,0,0,0,0,0,0,1,0
37,any law or regulation that provides that the language of a contract shall be construed against the drafter shall not apply to this license,0,0,0,0,0,0,0,0,0,0,0,0
38,exhibit a copyright c 1994 1999 silicon graphics inc,0,0,0,0,0,0,0,0,0,0,0,0
39,the contents of this file are subject to the cid font code public license version 10 the license,0,0,0,0,0,0,0,0,0,0,0,0
40,you may not use this file except in compliance with the license,0,0,0,0,0,0,0,0,0,0,0,0
41,you may obtain a copy of the license at silicon graphics inc attn legal services 2011 n shoreline blvd mountain view ca 94043 or at http  wwwsgicom software opensource cid licensehtml software distributed under the license is distributed on an as is basis,0,0,0,0,0,0,0,0,0,0,0,0
42,all warranties are disclaimed including without limitation any implied warranties of merchantability of fitness for a particular purpose or of non  infringement,0,0,0,0,0,0,0,0,0,0,0,1
43,see the license for the specific language governing rights and limitations under the license,0,0,0,0,0,0,0,0,0,0,0,0
