id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,purpose this license gives you unlimited permission to use and modify the software to which it applies the Ã¢ÂÂworkÃ¢ÂÂ either as is or in modified form for your private purposes while protecting the owners and contributors to the software from liability,0,1,1,1,0,0,0,0,0,0,0,0
2,this license also strives to protect the freedom and autonomy of third parties who receive the work from you,0,0,0,0,0,0,0,0,0,0,0,0
3,if any non affiliated third party receives any part aspect or element of the work from you this license requires that you provide that third party all the permissions and materials needed to independently use and modify the work without that third party having a loss of data or capability due to your actions,0,1,0,0,0,0,0,0,0,0,0,0
4,the full permissions conditions and other terms are laid out below,0,1,0,0,0,0,0,0,0,0,0,0
5,receiving a license in order to receive this license you must agree to its rules,0,0,0,0,0,0,0,0,0,0,0,0
6,the rules of this license are both obligations of your agreement with the licensor and conditions to your license,0,0,0,0,0,0,0,0,1,0,0,0
7,you must not do anything with the work that triggers a rule you cannot or will not follow,0,0,0,0,0,0,0,0,0,0,0,0
8,application the terms of this license apply to the work as you receive it from licensor as well as to any modifications elaborations or implementations created by you that contain any licenseable portion of the work a Ã¢ÂÂmodified workÃ¢ÂÂ,0,0,0,0,0,0,0,0,0,0,0,0
9,unless specified any reference to the work also applies to a modified work,0,0,0,0,0,0,0,0,0,0,0,0
10,offer and acceptance this license is automatically offered to every person and organization,0,0,0,0,0,0,0,0,0,0,0,0
11,you show that you accept this license and agree to its conditions by taking any action with the work that absent this license would infringe any intellectual property right held by licensor,0,0,0,0,0,0,0,0,0,0,0,0
12,compliance and remedies any failure to act according to the terms and conditions of this license places your use of the work outside the scope of the license and infringes the intellectual property rights of the licensor,0,0,0,0,0,0,0,0,0,0,0,0
13,in the event of infringement the terms and conditions of this license may be enforced by licensor under the intellectual property laws of any jurisdiction to which you are subject,0,0,0,0,0,0,0,0,0,0,0,0
14,you also agree that either the licensor or a recipient as an intended third party beneficiary may enforce the terms and conditions of this license against you via specific performance,0,0,0,0,0,0,0,0,0,0,0,0
15,permissions granted conditioned on compliance with section 4 and subject to the limitations of section 32 licensor grants you the world wide royalty free non exclusive permission to a take any action with the work that would infringe the non patent intellectual property laws of any jurisdiction to which you are subject and b take any action with the work that would infringe any patent claims that licensor can license or becomes able to license to the extent that those claims are embodied in the work as distributed by licensor,0,0,0,0,1,0,0,0,0,0,0,0
16,limitations on permissions granted the following limitations apply to the permissions granted in section 31 a licensor does not grant any patent license for claims that are only infringed due to modification of the work as provided by licensor or the combination of the work as provided by licensor directly or indirectly with any other component including other software or hardware,0,0,0,0,1,0,0,0,0,0,0,0
17,b licensor does not grant any license to the trademarks service marks or logos of licensor except to the extent necessary to comply with the attribution conditions in section 41 of this license,0,0,0,0,0,1,0,0,0,0,0,0
18,conditions if you exercise any permission granted by this license such that the work or any part aspect or element of the work is distributed communicated made available or made perceptible to a non affiliate third party a Ã¢ÂÂrecipientÃ¢ÂÂ either via physical delivery or via a network connection to the recipient you must comply with the following conditions 41,0,0,0,0,0,0,0,0,0,0,0,0
19,provide access to source code subject to the exception in section 44 you must provide to each recipient a copy of or no charge unrestricted network access to the source code corresponding to the work,0,0,0,0,0,0,1,0,0,0,0,0
20,the Ã¢ÂÂsource codeÃ¢ÂÂ of the work means the form of the work preferred for making modifications including any comments configuration information documentation help materials installation instructions cryptographic seeds or keys and any information reasonably necessary for the recipient to independently compile and use the source code and to have full access to the functionality contained in the work,0,0,0,0,0,0,1,0,0,0,0,0
21,providing network access to the source code network access to the notices and source code may be provided by you or by a third party such as a public software repository and must persist during the same period in which you exercise any of the permissions granted to you under this license and for at least one year thereafter,0,0,0,0,0,0,0,0,0,0,0,0
22,source code for a modified work subject to the exception in section 45 you must provide to each recipient of a modified work access to source code corresponding to those portions of the work remaining in the modified work as well as the modifications used by you to create the modified work,0,0,1,0,0,0,1,0,0,0,0,0
23,the source code corresponding to the modifications in the modified work must be provided to the recipient either a under this license or b under a compatible open source license,0,0,0,0,0,0,0,0,1,0,0,0
24,a Ã¢ÂÂcompatible open source licenseÃ¢ÂÂ means a license accepted by the open source initiative that allows object code created using both source code provided under this license and source code provided under the other open source license to be distributed together as a single work,0,0,0,1,0,0,1,0,0,0,0,0
25,coordinated disclosure of security vulnerabilities you may delay providing the source code corresponding to a particular modification of the work for up to ninety 90 days the Ã¢ÂÂembargo periodÃ¢ÂÂ if a the modification is intended to address a newly identified vulnerability or a security flaw in the work b disclosure of the vulnerability or security flaw before the end of the embargo period would put the data identity or autonomy of one or more recipients of the work at significant risk c you are participating in a coordinated disclosure of the vulnerability or security flaw with one or more additional licensees and d access to the source code pertaining to the modification is provided to all recipients at the end of the embargo period,0,0,0,0,0,0,1,0,0,0,0,0
26,maintain user autonomy in addition to providing each recipient the opportunity to have access to the source code you cannot use the permissions given under this license to interfere with a recipientÃ¢ÂÂs ability to fully use an independent copy of the work generated from the source code you provide with the recipientÃ¢ÂÂs own user data,0,0,0,0,0,0,1,0,0,0,0,0
27,Ã¢ÂÂuser dataÃ¢ÂÂ means any data that is an input to or an output from the work where the presence of the data is necessary for substantially identical use of the work in an equivalent context chosen by the recipient and where the recipient has an existing ownership interest an existing right to possess or where the data has been generated by for or has been assigned to the recipient,0,0,0,0,0,0,0,0,0,0,0,0
28,no withholding user data throughout any period in which you exercise any of the permissions granted to you under this license you must also provide to any recipient to whom you provide services via the work a no charge copy provided in a commonly used electronic form of the recipientÃ¢ÂÂs user data in your possession to the extent that such user data is available to you for use in conjunction with the work,0,0,0,0,0,0,0,0,0,0,0,0
29,no technical measures that limit access you may not by means of the use cryptographic methods applied to anything provided to the recipient by possession or control of cryptographic keys seeds hashes by any other technological protection measures or by any other method limit a recipientÃ¢ÂÂs ability to access any functionality present in recipients independent copy of the work or to deny a recipient full control of the recipientÃ¢ÂÂs user data,0,0,0,0,0,0,0,0,0,0,0,0
30,no legal or contractual measures that limit access you may not contractually restrict a recipients ability to independently exercise the permissions granted under this license,0,0,0,0,1,0,0,0,0,0,0,0
31,you waive any legal power to forbid circumvention of technical protection measures that include use of the work and you waive any claim that the capabilities of the work were limited or modified as a means of enforcing the legal rights of third parties against recipients,0,0,0,0,0,0,0,0,0,0,0,0
32,provide notices and attribution you must retain all licensing authorship or attribution notices contained in the source code the Ã¢ÂÂnoticesÃ¢ÂÂ and provide all such notices to each recipient together with a statement acknowledging the use of the work,0,0,0,0,0,0,0,1,0,0,0,0
33,notices may be provided directly to a recipient or via an easy to find hyperlink to an internet location also providing access to source code,0,0,0,0,0,0,1,0,0,0,0,0
34,scope of conditions in this license you are required to uphold the conditions of this license only relative to those who are recipients of the work from you,0,0,0,0,0,0,0,0,0,0,0,0
35,other than providing recipients with the applicable notices access to source code and a copy of and full control of their user data nothing in this license requires you to provide processing services to or engage in network interactions with anyone,0,0,0,0,0,0,1,0,0,0,0,0
36,combined work exception as an exception to condition that you provide recipients access to source code any source code files marked by the licensor as having the Ã¢ÂÂcombined work exceptionÃ¢ÂÂ or any object code exclusively resulting from source code files so marked may be combined with other software into a Ã¢ÂÂlarger workÃ¢ÂÂ so long as you comply with the requirements to provide recipients the applicable notices and access to the source code provided to you by licensor and you provide recipients access to their user data and do not limit recipientÃ¢ÂÂs ability to independently work with their user data any other software in the larger work as well as the larger work as a whole may be licensed under the terms of your choice,0,0,0,0,0,0,1,0,0,0,0,0
