id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,this software is provided as is without warranty of any kind express or implied,0,0,0,0,0,0,0,0,0,0,0,1
2,in no event will the authors or copyright holders be held liable for any damages arising from the use of this software,0,0,0,0,0,0,0,0,0,0,1,0
3,permission is granted to anyone to use this software for any purpose including commercial applications and to alter it and redistribute it freely subject to the following restrictions 1,1,1,1,1,0,0,0,0,0,0,0,0
4,the origin of this software must not be misrepresented you must not claim that you wrote the original software,0,0,0,0,0,0,0,0,0,1,0,0
5,if you use this software in a product an acknowledgment in the product documentation would be appreciated,0,0,0,0,0,0,0,0,0,0,0,0
6,altered source versions must be plainly marked as such and must not be misrepresented as being the original software,0,0,0,0,0,0,0,0,0,1,0,0
7,you must not use any of the names of the authors or copyright holders of the original software for advertising or publicity pertaining to distribution without specific written prior permission,0,0,0,0,0,0,0,0,0,0,0,0
8,if you change this software and redistribute parts or all of it in any form you must make the source code of the altered version of this software available,0,1,1,0,0,0,0,0,0,0,0,0
9,this notice may not be removed or altered from any source distribution,0,0,0,0,0,0,0,0,0,0,0,0
10,this licence is governed by the laws of germany,0,0,0,0,0,0,0,0,0,0,0,0
