id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,copyright the copyright to each linux documentation project ldp document is owned by its author or authors,0,0,0,0,0,0,0,0,0,0,0,0
2,license the following license terms apply to all ldp documents unless otherwise stated in the document,0,0,0,0,0,0,0,0,0,0,0,0
3,the ldp documents may be reproduced and distributed in whole or in part in any medium physical or electronic provided that this license notice is displayed in the reproduction,0,1,0,0,0,0,0,1,1,0,0,0
4,thirty days advance notice via email to the authors of redistribution is appreciated to give the authors time to provide updated documents,0,1,0,0,0,0,0,0,0,0,0,0
5,requirements of modified works all modified documents including translations anthologies and partial documents must meet the following requirements the modified version must be labeled as such,0,0,0,0,0,0,0,0,0,1,0,0
6,the location of the original unmodified document be identified,0,0,0,0,0,0,0,0,0,0,0,0
7,the original authors or authors names may not be used to assert or imply endorsement of the resulting document without the original authors or authors permission,0,0,0,0,0,1,0,0,0,0,0,0
8,in addition it is requested that the modifications including deletions be noted,0,0,0,0,0,0,0,0,0,1,0,0
9,the author be notified by email of the modification in advance of redistribution if an email address is provided in the document,0,0,0,0,0,0,0,0,0,0,0,0
10,as a special exception anthologies of ldp documents may include a single copy of these license terms in a conspicuous location within the anthology and replace other copies of this license with a reference to the single copy of the license without the document being considered modified for the purposes of this section,0,0,0,0,0,0,0,1,0,0,0,0
11,mere aggregation of ldp documents with other documents or programs on the same media shall not cause this license to apply to those other works,0,0,0,0,0,0,0,0,0,0,0,0
12,all translations derivative documents or modified documents that incorporate any ldp document may not have more restrictive license terms than these except that you may require distributors to make the resulting document available in source format,0,1,0,1,0,0,0,0,0,1,0,0
13,ldp documents are available in source format via the ldp home page at http  sunsiteuncedu ldp ,0,0,0,0,0,0,1,0,0,0,0,0
14,ldp policy appendices to use the ldp license ldp authors who want to use the ldp license should put the following statement in their document copyright c by ,0,0,0,0,0,0,0,0,0,0,0,0
15,this document may be distributed only subject to the terms and conditions set forth in the ldp license at ,0,0,0,1,0,0,0,0,0,0,0,0
16,authors may include a copy of the license in their documents as well,0,0,0,0,0,0,0,0,0,0,0,0
17,if they do so they have the option of ommitting the appendices,0,0,0,0,0,0,0,0,0,0,0,0
18,to use the ldp license but prevent modification ldp authors who want to prevent modification to their document should put the following statement in their document copyright c by ,0,1,1,1,0,0,0,0,0,1,0,0
19,this document may be distributed only subject to the terms and conditions set forth in the ldp license at  except that this document must not be distributed in modified form without the authors consent,0,1,0,1,0,0,0,0,0,0,0,0
20,to use your own license ldp authors who want to include their own license on ldp works may do so as long as their terms are not more restrictive than the ldp license except that they may require that the document may not be modified,0,1,0,0,0,0,0,0,0,0,0,0
