id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,license agreement jbossr this license agreement governs the use of the software packages and any updates to the software packages regardless of the delivery mechanism,0,0,0,0,0,0,0,0,1,0,0,0
2,each software package is a collective work under us,0,0,0,0,0,0,0,0,0,0,0,1
3,subject to the following terms red hat inc red hat grants to the user client a license to the applicable collective works pursuant to the gnu lesser general public license v 21 except for the following software packages a jboss portal forums and jboss transactions jts each of which is licensed pursuant to the gnu general public license v2 b jboss rules which is licensed pursuant to the apache license v20 c an optional download for jboss cache for the berkeley db for java database which is licensed under the open source sleepycat license if client does not wish to use the open source version of this database it may purchase a license from sleepycat software and d the bpel extension for jboss jbpm which is licensed under the common public license v1 and pursuant to the oasis bpel4ws standard requires parties wishing to redistribute to enter various royalty free patent licenses,0,1,1,0,1,0,0,0,0,0,0,0
4,each of the foregoing licenses is available at http  wwwopensourceorg licenses indexphp,0,0,0,0,0,0,0,0,0,0,0,0
5,software packages refer to the various software modules that are created and made available for distribution by the jbossorg open source community at http  wwwjbossorg,0,0,0,0,0,0,0,0,0,0,0,0
6,each of the software packages may be comprised of hundreds of software components,0,0,0,0,0,0,0,0,0,0,0,0
7,the end user license agreement for each component is located in the components source code,0,0,0,0,0,0,1,0,0,0,0,0
8,with the exception of certain image files identified in section 2 below the license terms for the components permit client to copy modify and redistribute the component in both source code and binary code forms,0,1,1,1,0,0,0,0,0,0,0,0
9,this agreement does not limit clients rights under or grant client rights that supersede the license terms of any particular component,0,0,0,0,0,0,0,0,0,0,0,0
10,the software packages are owned by red hat and others and are protected under copyright and other laws,0,1,0,0,0,0,0,1,0,0,0,0
11,title to the software packages and any component or to any copy modification or merged portion shall remain with the aforementioned subject to the applicable license,0,0,0,0,0,0,0,0,0,0,0,0
12,the jboss trademark red hat trademark the individual software package trademarks and the shadowman logo are registered trademarks of red hat and its affiliates in the us and other countries,0,0,0,0,0,1,0,0,0,0,0,0
13,this agreement permits client to distribute unmodified copies of the software packages using the red hat trademarks that red hat has inserted in the software packages on the condition that client follows red hats trademark guidelines for those trademarks located at http  wwwredhatcom about corporate trademark ,0,0,0,0,0,0,0,0,0,0,0,0
14,client must abide by these trademark guidelines when distributing the software packages regardless of whether the software packages have been modified,0,0,0,0,0,0,0,0,0,0,0,0
15,if client modifies the software packages then client must replace all red hat trademarks and logos identified at http  wwwjbosscom company logos unless a separate agreement with red hat is executed or other permission granted,0,0,0,0,0,1,0,0,0,0,0,0
16,merely deleting the files containing the red hat trademarks may corrupt the software packages,0,0,0,0,0,0,0,0,0,0,0,0
17,except as specifically stated in this paragraph 3 or a license for a particular component to the maximum extent permitted under applicable law the software packages and the components are provided and licensed as is without warranty of any kind expressed or implied including the implied warranties of merchantability non infringement or fitness for a particular purpose,0,0,0,0,0,0,0,0,0,0,0,1
18,red hat warrants that the media on which software packages may be furnished will be free from defects in materials and manufacture under normal use for a period of 30 days from the date of delivery to client,0,0,0,0,0,0,0,0,0,0,0,0
19,red hat does not warrant that the functions contained in the software packages will meet clients requirements or that the operation of the software packages will be entirely error free or appear precisely as described in the accompanying documentation,0,0,0,0,0,0,0,0,0,0,0,1
20,this warranty extends only to the party that purchases the services pertaining to the software packages from red hat or a red hat authorized distributor,0,0,0,0,0,0,0,0,0,0,0,0
21,to the maximum extent permitted by applicable law the remedies described below are accepted by client as its only remedies,0,0,0,0,0,0,0,0,0,0,0,0
22,red hats entire liability and clients exclusive remedies shall be if the software media is defective client may return it within 30 days of delivery along with a copy of clients payment receipt and red hat at its option will replace it or refund the money paid by client for the software,0,0,0,0,0,0,0,0,0,0,0,0
23,to the maximum extent permitted by applicable law red hat or any red hat authorized dealer will not be liable to client for any incidental or consequential damages including lost profits or lost savings arising out of the use or inability to use the software even if red hat or such dealer has been advised of the possibility of such damages,0,0,0,0,0,0,0,0,0,0,1,0
24,in no event shall red hats liability under this agreement exceed the amount that client paid to red hat under this agreement during the twelve months preceding the action,0,0,0,0,0,0,0,0,1,0,1,0
25,as required by us law client represents and warrants that it a understands that the software packages are subject to export controls under the us commerce departments export administration regulations ear b is not located in a prohibited destination country under the ear or us sanctions regulations currently cuba iran iraq libya north korea sudan and syria c will not export re export or transfer the software packages to any prohibited destination entity or individual without the necessary export licenses or authorizationss from the us government d will not use or transfer the software packages for use in any sensitive nuclear chemical or biological weapons or missile technology end uses unless authorized by the us government by regulation or specific license e understands and agrees that if it is in the united states and exports or transfers the software packages to eligible end users it will as required by ear section 74017e submit semi annual reports to the commerce departments bureau of industry & security bis which include the name and address including country of each transferee and f understands that countries other than the united states may restrict the import use or export of encryption products and that it shall be solely responsible for compliance with any such import use or export restrictions,0,1,0,0,0,0,0,0,0,0,0,0
26,red hat may distribute third party software programs with the software packages that are not part of the software packages and which client must install separately,0,0,0,0,0,0,0,0,0,0,0,0
27,these third party programs are subject to their own license terms,0,0,0,0,0,0,0,0,0,0,0,0
28,the license terms either accompany the programs or can be viewed at http  wwwredhatcom licenses ,0,0,0,0,0,0,0,0,0,0,0,0
29,if client does not agree to abide by the applicable license terms for such programs then client may not install them,0,0,0,0,0,0,0,0,0,0,0,0
30,if client wishes to install the programs on more than one system or transfer the programs to another party then client must contact the licensor of the programs,0,0,0,0,0,0,0,0,0,0,0,0
31,if any provision of this agreement is held to be unenforceable that shall not affect the enforceability of the remaining provisions,0,0,0,0,0,0,0,0,0,0,0,0
32,this license agreement shall be governed by the laws of the state of north carolina and of the united states without regard to any conflict of laws provisions except that the united nations convention on the international sale of goods shall not apply,0,0,0,0,0,0,0,0,0,0,1,0
33,jboss and the jboss logo are registered trademarks of red hat inc all other trademarks are the property of their respective owners,0,0,0,0,0,1,0,0,0,0,0,0
