id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,this commercial license agreement is a binding legal agreement between you and metafizzy llc metafizzy,0,0,0,0,0,0,0,0,0,0,0,0
2,by installing copying or using isotope the software you agree to be bound by these terms of this agreement,0,0,0,0,0,0,0,0,0,0,0,0
3,grant of license subject to the payment of the fee required and the conditions herein you are hereby granted a non exclusive non transferable right to use isotope the software to design and develop commercial applications applications,1,0,0,1,0,0,0,0,0,0,0,0
4,developer grant the isotope commercial developer license grants 1 license for you as 1 designated user developer to use the software for the purpose of developing applications,1,0,0,1,0,0,0,0,0,0,0,0
5,a developer is an individual who implements the software into applications most often writing the necessary code to do so,0,0,0,0,0,0,0,0,0,0,0,0
6,you must purchase another separate license to the software for each and any additional developer or purchase a isotope commercial organization license to cover your organization as a whole,1,0,0,0,0,0,0,0,0,0,0,0
7,organization grant the isotope commercial organization license grants 1 license for your organization as 1 designated collective user organization to use the software for the purpose of developing applications,1,0,0,0,0,0,0,0,0,0,0,0
8,there is no limit or restriction of the number of developers within your organization who may develop applications using the software,0,0,0,0,0,0,0,0,0,0,0,0
9,usage you are granted the right to use and to modify the source code of the software for use in applications,0,1,1,1,0,0,0,0,0,0,0,0
10,there is no limit or restriction of the number of applications which use the software,0,0,0,0,0,0,0,0,0,0,0,0
11,metafizzy continues to retain all copyright and other intellectual property rights in the software,0,0,0,0,0,0,0,1,0,0,0,0
12,you are not permitted to move remove edit or obscure any copyright trademark attribution warning or disclaimer notices in the software,0,1,0,0,0,0,0,1,0,0,0,0
13,you may use the software only to create applications that are significantly different than and do not compete with the software,0,0,0,0,0,0,0,0,0,0,0,0
14,you are granted the license to distribute the software as part of your applications on a royalty free basis,0,0,0,0,0,0,0,0,0,0,0,0
15,users of your applications are permitted to use the software or your modifications of the software as part of your applications,0,0,0,0,0,0,0,0,0,0,0,0
16,users do not need to purchase their own commercial license for the software so long as they are not acting as developers developing their own commercial applications with the software,1,0,0,0,0,0,0,0,0,0,0,0
17,warranties and remedies the software is provided as is without warranty of any kind express or implied including but not limited to the warranties of merchantability fitness for a particular purpose and noninfringement,0,0,0,0,0,0,0,0,0,0,0,1
