id,text,commercial_use,distribution,modification,private_use,patent_use,trademark_use,disclose_source,license_and_copyright_notice,same_license,state_changes,liability,warranty
1,microsoft research shared source license microsoft research shared source license agreement non commercial use only this microsoft research shared source license agreement msr ssla is a legal agreement between you and microsoft corporation microsoft or we for the software or data identified above which may include source code and any associated materials text or speech files associated media and online or electronic documentation and any updates we provide in our discretion together the software,0,1,0,1,0,0,0,0,0,0,0,0
2,by installing copying or otherwise using this software found at http  researchmicrosoftcom downloads you agree to be bound by the terms of this msr ssla,0,0,0,0,0,0,0,0,0,0,0,0
3,if you do not agree do not install copy or use the software,0,0,0,0,0,0,0,0,0,0,0,0
4,the software is protected by copyright and other intellectual property laws and is licensed not sold,0,0,0,0,0,0,0,1,0,0,0,0
5,scope of rights you may use copy reproduce and distribute this software for any non  commercial purpose subject to the restrictions in this msr ssla,1,1,0,1,0,0,0,0,0,0,0,0
6,some purposes which can be non commercial are teaching academic research public demonstrations and personal experimentation,1,0,0,1,0,0,0,0,0,0,0,0
7,you may also distribute this software with books or other teaching materials or publish the software on websites that are intended to teach the use of the software for academic or other non commercial purposes,1,0,0,0,0,0,0,0,0,0,0,0
8,you may not use or distribute this software or any derivative works in any form for commercial purposes,1,0,0,1,0,0,0,0,0,0,0,0
9,examples of commercial purposes would be running business operations licensing leasing or selling the software distributing the software for use with commercial products using the software in the creation or use of commercial products or any other activity which purpose is to procure a commercial gain to you or others,1,0,0,1,0,0,0,0,0,0,0,0
10,if the software includes source code or data you may create derivative works of such portions of the software and distribute the modified software for non  commercial purposes as provided herein,1,1,1,1,0,0,0,0,0,0,0,0
11,in return we simply require that you agree 1,0,0,0,0,0,0,0,0,0,0,0,0
12,that you will not remove any copyright or other notices from the software,0,0,0,0,0,0,0,1,0,0,0,0
13,that if any of the software is in binary format you will not attempt to modify such portions of the software or to reverse engineer or decompile them except and only to the extent authorized by applicable law,0,1,1,0,0,0,0,0,0,0,0,0
14,that if you distribute the software or any derivative works of the software you will distribute them under the same terms and conditions as in this license and you will not grant other rights to the software or derivative works that are different from those provided by this msr ssla,0,1,1,0,0,0,0,0,1,0,0,0
15,that if you have created derivative works of the software and distribute such derivative works you will cause the modified files to carry prominent notices so that recipients know that they are not receiving the original software,0,1,1,0,0,0,0,0,0,1,0,0
16,such notices must state 1 that you have changed the software and 2 the date of any changes,0,0,0,0,0,0,0,0,0,1,0,0
17,that microsoft is granted back without any restrictions or limitations a non exclusive perpetual irrevocable royalty free assignable and sub  licensable license to reproduce publicly perform or display install use modify distribute make and have made sell and transfer your modifications to and or derivative works of the software source code or data for any purpose,1,1,1,1,0,0,0,0,0,0,0,0
18,that any feedback about the software provided by you to us is voluntarily given and microsoft shall be free to use the feedback as it sees fit without obligation or restriction of any kind even if the feedback is designated by you as confidential,0,0,0,0,0,0,0,0,0,0,0,0
19,that the software comes as is with no warranties,0,0,0,0,0,0,0,0,0,0,0,1
20,this means no express implied or statutory warranty including without limitation warranties of merchantability or fitness for a particular purpose any warranty against interference with your enjoyment of the software or any warranty of title or non infringement,0,0,0,0,0,0,0,0,0,0,0,1
21,there is no warranty that this software will fulfill any of your particular purposes or needs,0,0,0,0,0,0,0,0,0,0,0,1
22,also you must pass this disclaimer on whenever you distribute the software or derivative works,0,0,0,0,0,0,0,0,0,0,0,0
23,that neither microsoft nor any contributor to the software will be liable for any damages related to the software or this msr ssla including direct indirect special consequential or incidental damages to the maximum extent the law permits no matter what legal theory it is based on,0,0,0,0,0,0,0,0,0,0,1,0
24,also you must pass this limitation of liability on whenever you distribute the software or derivative works,0,0,0,0,0,0,0,0,0,0,0,0
25,that we have no duty of reasonable care or lack of negligence and we are not obligated to and will not provide technical support for the software,0,0,0,0,0,0,0,0,0,0,1,0
26,that if you breach this msr ssla or if you sue anyone over patents that you think may apply to or read on the software or anyones use of the software this msr ssla and your license and rights obtained herein terminate automatically,0,0,0,0,0,0,0,0,0,0,0,0
27,upon any such termination you shall destroy all of your copies of the software immediately,0,0,0,0,0,0,0,0,0,0,0,0
28,sections 5 6 7 8 9 10 13 and 14 of this msr  ssla shall survive any termination of this msr ssla,0,0,0,0,0,0,0,0,0,0,0,0
29,that the patent rights if any granted to you in this msr ssla only apply to the software not to any derivative works you make,0,0,0,0,0,0,0,0,0,0,0,0
30,that the software may be subject to us export jurisdiction at the time it is licensed to you and it may be subject to additional export or import laws in other places,0,0,0,0,0,0,0,0,0,0,0,0
31,you agree to comply with all such laws and regulations that may apply to the software after delivery of the software to you,0,0,0,0,0,0,0,0,0,0,0,0
32,that all rights not expressly granted to you in this msr ssla are reserved,0,0,0,0,0,0,0,0,0,0,0,0
33,that this msr ssla shall be construed and controlled by the laws of the state of washington usa without regard to conflicts of law,0,0,0,0,0,0,0,0,0,0,0,0
34,if any provision of this msr ssla shall be deemed unenforceable or contrary to law the rest of this msr ssla shall remain in full effect and interpreted in an enforceable manner that most nearly captures the intent of the original language,0,0,0,0,0,0,0,0,0,0,0,0
35,do you accept all of the terms of the preceding msr ssla license agreement?,0,0,0,0,0,0,0,0,0,0,0,0
36,if you accept the terms click i agree then next,0,0,0,0,0,0,0,0,0,0,0,0
